alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,cal_null_size,n_cal
0.05,105,10,13,1,12,0.07692307692307693,0.09022556390977443,0.009523809523809525,2,betting,100,100
0.1,105,16,25,1,24,0.04,0.18045112781954886,0.009523809523809525,2,betting,100,100
0.15,105,19,33,4,29,0.12121212121212122,0.21804511278195488,0.02222222222222222,2,betting,100,100
0.2,105,20,34,4,30,0.11764705882352941,0.22556390977443608,0.02222222222222222,2,betting,100,100
0.05,105,13,20,1,19,0.05,0.14285714285714285,0.009523809523809525,2,betting,250,250
0.1,105,18,32,3,29,0.09375,0.21804511278195488,0.012698412698412698,2,betting,250,250
0.15,105,20,34,4,30,0.11764705882352941,0.22556390977443608,0.02222222222222222,2,betting,250,250
0.2,105,23,37,4,33,0.10810810810810811,0.24812030075187969,0.02222222222222222,2,betting,250,250
0.05,105,15,23,1,22,0.043478260869565216,0.16541353383458646,0.009523809523809525,2,betting,500,500
0.1,105,18,32,3,29,0.09375,0.21804511278195488,0.012698412698412698,2,betting,500,500
0.15,105,20,34,4,30,0.11764705882352941,0.22556390977443608,0.02222222222222222,2,betting,500,500
0.2,105,24,38,4,34,0.10526315789473684,0.2556390977443609,0.02222222222222222,2,betting,500,500
0.05,105,15,22,1,21,0.045454545454545456,0.15789473684210525,0.009523809523809525,2,betting,1000,1000
0.1,105,18,32,3,29,0.09375,0.21804511278195488,0.012698412698412698,2,betting,1000,1000
0.15,105,20,34,4,30,0.11764705882352941,0.22556390977443608,0.02222222222222222,2,betting,1000,1000
0.2,105,21,35,4,31,0.11428571428571428,0.23308270676691728,0.02222222222222222,2,betting,1000,1000
0.05,105,15,22,1,21,0.045454545454545456,0.15789473684210525,0.009523809523809525,2,betting,all,1047
0.1,105,18,32,3,29,0.09375,0.21804511278195488,0.012698412698412698,2,betting,all,1047
0.15,105,20,34,4,30,0.11764705882352941,0.22556390977443608,0.02222222222222222,2,betting,all,1047
0.2,105,21,35,4,31,0.11428571428571428,0.23308270676691728,0.02222222222222222,2,betting,all,1047
0.05,105,8,8,0,8,0.0,0.06015037593984962,0.0,3,betting,100,100
0.1,105,15,20,1,19,0.05,0.14285714285714285,0.009523809523809525,3,betting,100,100
0.15,105,18,25,1,24,0.04,0.18045112781954886,0.009523809523809525,3,betting,100,100
0.2,105,22,32,5,27,0.15625,0.20300751879699247,0.01904761904761905,3,betting,100,100
0.05,105,9,10,0,10,0.0,0.07518796992481203,0.0,3,betting,250,250
0.1,105,13,18,0,18,0.0,0.13533834586466165,0.0,3,betting,250,250
0.15,105,17,22,1,21,0.045454545454545456,0.15789473684210525,0.009523809523809525,3,betting,250,250
0.2,105,20,27,1,26,0.037037037037037035,0.19548872180451127,0.009523809523809525,3,betting,250,250
0.05,105,9,10,0,10,0.0,0.07518796992481203,0.0,3,betting,500,500
0.1,105,13,18,0,18,0.0,0.13533834586466165,0.0,3,betting,500,500
0.15,105,17,22,1,21,0.045454545454545456,0.15789473684210525,0.009523809523809525,3,betting,500,500
0.2,105,19,24,1,23,0.041666666666666664,0.17293233082706766,0.009523809523809525,3,betting,500,500
0.05,105,10,15,0,15,0.0,0.11278195488721804,0.0,3,betting,1000,1000
0.1,105,13,18,0,18,0.0,0.13533834586466165,0.0,3,betting,1000,1000
0.15,105,19,24,1,23,0.041666666666666664,0.17293233082706766,0.009523809523809525,3,betting,1000,1000
0.2,105,20,27,1,26,0.037037037037037035,0.19548872180451127,0.009523809523809525,3,betting,1000,1000
0.05,105,9,10,0,10,0.0,0.07518796992481203,0.0,3,betting,all,1174
0.1,105,13,18,0,18,0.0,0.13533834586466165,0.0,3,betting,all,1174
0.15,105,18,23,1,22,0.043478260869565216,0.16541353383458646,0.009523809523809525,3,betting,all,1174
0.2,105,19,24,1,23,0.041666666666666664,0.17293233082706766,0.009523809523809525,3,betting,all,1174
0.05,105,7,7,2,5,0.2857142857142857,0.03597122302158273,0.01904761904761905,4,betting,100,100
0.1,105,14,23,2,21,0.08695652173913043,0.1510791366906475,0.01904761904761905,4,betting,100,100
0.15,105,16,32,3,29,0.09375,0.20863309352517986,0.019913419913419914,4,betting,100,100
0.2,105,17,33,3,30,0.09090909090909091,0.2158273381294964,0.019913419913419914,4,betting,100,100
0.05,105,11,14,2,12,0.14285714285714285,0.08633093525179857,0.01904761904761905,4,betting,250,250
0.1,105,14,23,2,21,0.08695652173913043,0.1510791366906475,0.01904761904761905,4,betting,250,250
0.15,105,16,32,3,29,0.09375,0.20863309352517986,0.019913419913419914,4,betting,250,250
0.2,105,17,33,3,30,0.09090909090909091,0.2158273381294964,0.019913419913419914,4,betting,250,250
0.05,105,12,15,2,13,0.13333333333333333,0.09352517985611511,0.01904761904761905,4,betting,500,500
0.1,105,14,25,3,22,0.12,0.15827338129496402,0.020105820105820106,4,betting,500,500
0.15,105,16,32,3,29,0.09375,0.20863309352517986,0.019913419913419914,4,betting,500,500
0.2,105,18,34,3,31,0.08823529411764706,0.22302158273381295,0.019913419913419914,4,betting,500,500
0.05,105,13,16,2,14,0.125,0.10071942446043165,0.01904761904761905,4,betting,all,807
0.1,105,14,25,3,22,0.12,0.15827338129496402,0.020105820105820106,4,betting,all,807
0.15,105,16,32,3,29,0.09375,0.20863309352517986,0.019913419913419914,4,betting,all,807
0.2,105,18,34,3,31,0.08823529411764706,0.22302158273381295,0.019913419913419914,4,betting,all,807
0.05,105,13,16,2,14,0.125,0.10071942446043165,0.01904761904761905,4,betting,all,807
0.1,105,14,25,3,22,0.12,0.15827338129496402,0.020105820105820106,4,betting,all,807
0.15,105,16,32,3,29,0.09375,0.20863309352517986,0.019913419913419914,4,betting,all,807
0.2,105,18,34,3,31,0.08823529411764706,0.22302158273381295,0.019913419913419914,4,betting,all,807
