alpha,total_rejections,fp,tp,fdp,recall,threshold,seed,method
0.1,144,14,130,0.09722222222222222,0.09427121102248005,0.9397481083869934,11,score_oracle
0.15,195,29,166,0.14871794871794872,0.12037708484408992,0.8781569600105286,11,score_oracle
0.2,230,46,184,0.2,0.13343002175489485,0.8519283533096313,11,score_oracle
0.05,111,5,106,0.04504504504504504,0.07090301003344482,0.9728595614433287,12,score_oracle
0.1,123,12,111,0.0975609756097561,0.07424749163879599,0.966963231563568,12,score_oracle
0.15,200,30,170,0.15,0.11371237458193979,0.9254297614097596,12,score_oracle
0.2,250,50,200,0.2,0.13377926421404682,0.8880362510681152,12,score_oracle
0.05,112,5,107,0.044642857142857144,0.0765379113018598,0.972987174987793,13,score_oracle
0.1,170,17,153,0.1,0.10944206008583691,0.9321368336677552,13,score_oracle
0.15,227,34,193,0.14977973568281938,0.1380543633762518,0.8725995421409607,13,score_oracle
0.2,255,51,204,0.2,0.1459227467811159,0.8449403047561646,13,score_oracle
0.05,140,7,133,0.05,0.08938172043010753,0.9353439807891846,14,score_oracle
0.1,218,21,197,0.0963302752293578,0.13239247311827956,0.8486428260803223,14,score_oracle
0.15,260,39,221,0.15,0.1485215053763441,0.7808592915534973,14,score_oracle
0.2,281,56,225,0.199288256227758,0.15120967741935484,0.7415673136711121,14,score_oracle
0.05,169,8,161,0.047337278106508875,0.12921348314606743,0.8954225778579712,15,score_oracle
0.1,215,21,194,0.09767441860465116,0.15569823434991975,0.7934343218803406,15,score_oracle
0.15,241,36,205,0.14937759336099585,0.16452648475120385,0.7100858092308044,15,score_oracle
0.2,265,53,212,0.2,0.17014446227929375,0.6550769805908203,15,score_oracle
0.05,142,7,135,0.04929577464788732,0.09284731774415406,0.949348509311676,16,score_oracle
0.1,203,20,183,0.09852216748768473,0.12585969738651995,0.878364086151123,16,score_oracle
0.15,234,35,199,0.14957264957264957,0.13686382393397525,0.8352838754653931,16,score_oracle
0.2,271,54,217,0.1992619926199262,0.14924346629986246,0.7773216366767883,16,score_oracle
0.05,120,6,114,0.05,0.08532934131736528,0.9592952132225036,17,score_oracle
0.1,156,15,141,0.09615384615384616,0.10553892215568862,0.9248916506767272,17,score_oracle
0.15,197,29,168,0.14720812182741116,0.12574850299401197,0.8873655200004578,17,score_oracle
0.2,236,47,189,0.19915254237288135,0.14146706586826346,0.8245142698287964,17,score_oracle
0.05,128,6,122,0.046875,0.08232118758434548,0.9623166918754578,18,score_oracle
0.1,175,17,158,0.09714285714285714,0.10661268556005399,0.9350062608718872,18,score_oracle
0.15,234,35,199,0.14957264957264957,0.13427800269905532,0.8886459469795227,18,score_oracle
0.2,270,54,216,0.2,0.145748987854251,0.8654037117958069,18,score_oracle
0.05,156,7,149,0.04487179487179487,0.10020174848688634,0.9471060633659364,19,score_oracle
0.1,208,20,188,0.09615384615384616,0.12642905178211164,0.8945043087005615,19,score_oracle
0.15,248,37,211,0.14919354838709678,0.14189643577673167,0.8399773240089417,19,score_oracle
0.2,281,56,225,0.199288256227758,0.15131136516476126,0.7726612687110901,19,score_oracle
