seed,alpha,strategy,rejections,fdp,recall,mean_family_fdp,template_count
18,0.1,pertemplate,1,0.0,0.0026595744680851063,0.0,100
18,0.15,pertemplate,1,0.0,0.0026595744680851063,0.0,100
18,0.2,pertemplate,1,0.0,0.0026595744680851063,0.0,100
18,0.05,global,0,0.0,0.0,0.0,100
18,0.1,global,1,0.0,0.0026595744680851063,0.0,100
18,0.15,global,6,0.3333333333333333,0.010638297872340425,0.006688963210702341,100
18,0.2,global,6,0.3333333333333333,0.010638297872340425,0.006688963210702341,100
19,0.05,pertemplate,0,0.0,0.0,0.0,100
19,0.1,pertemplate,0,0.0,0.0,0.0,100
19,0.15,pertemplate,0,0.0,0.0,0.0,100
19,0.2,pertemplate,2,0.0,0.00375234521575985,0.0,100
19,0.05,global,0,0.0,0.0,0.0,100
19,0.1,global,0,0.0,0.0,0.0,100
19,0.15,global,0,0.0,0.0,0.0,100
19,0.2,global,6,0.0,0.01125703564727955,0.0,100
0,0.05,pertemplate,0,0.0,0.0,0.0,200
0,0.1,pertemplate,0,0.0,0.0,0.0,200
0,0.15,pertemplate,0,0.0,0.0,0.0,200
0,0.2,pertemplate,3,0.0,0.006880733944954129,0.0,200
0,0.05,global,0,0.0,0.0,0.0,200
0,0.1,global,0,0.0,0.0,0.0,200
0,0.15,global,8,0.25,0.013761467889908258,0.006688963210702341,200
0,0.2,global,8,0.25,0.013761467889908258,0.006688963210702341,200
1,0.05,pertemplate,0,0.0,0.0,0.0,200
1,0.1,pertemplate,0,0.0,0.0,0.0,200
1,0.15,pertemplate,0,0.0,0.0,0.0,200
1,0.2,pertemplate,1,0.0,0.002331002331002331,0.0,200
1,0.05,global,0,0.0,0.0,0.0,200
1,0.1,global,1,1.0,0.0,0.0033444816053511705,200
1,0.15,global,8,0.375,0.011655011655011656,0.010033444816053512,200
1,0.2,global,8,0.375,0.011655011655011656,0.010033444816053512,200
2,0.05,pertemplate,0,0.0,0.0,0.0,200
2,0.1,pertemplate,0,0.0,0.0,0.0,200
2,0.15,pertemplate,0,0.0,0.0,0.0,200
2,0.2,pertemplate,3,0.0,0.008287292817679558,0.0,200
2,0.05,global,0,0.0,0.0,0.0,200
2,0.1,global,0,0.0,0.0,0.0,200
2,0.15,global,0,0.0,0.0,0.0,200
2,0.2,global,9,0.1111111111111111,0.022099447513812154,0.0033444816053511705,200
3,0.05,pertemplate,0,0.0,0.0,0.0,200
3,0.1,pertemplate,0,0.0,0.0,0.0,200
3,0.15,pertemplate,1,0.0,0.0031446540880503146,0.0,200
3,0.2,pertemplate,3,0.3333333333333333,0.006289308176100629,0.0033444816053511705,200
3,0.05,global,0,0.0,0.0,0.0,200
3,0.1,global,1,1.0,0.0,0.0033444816053511705,200
3,0.15,global,1,1.0,0.0,0.0033444816053511705,200
3,0.2,global,10,0.5,0.015723270440251572,0.016722408026755852,200
4,0.05,pertemplate,0,0.0,0.0,0.0,200
4,0.1,pertemplate,1,1.0,0.0,0.0033444816053511705,200
4,0.15,pertemplate,2,0.5,0.0024271844660194173,0.0033444816053511705,200
4,0.2,pertemplate,3,0.3333333333333333,0.0048543689320388345,0.0033444816053511705,200
4,0.05,global,0,0.0,0.0,0.0,200
4,0.1,global,1,1.0,0.0,0.0033444816053511705,200
4,0.15,global,12,0.3333333333333333,0.019417475728155338,0.013377926421404682,200
4,0.2,global,12,0.3333333333333333,0.019417475728155338,0.013377926421404682,200
5,0.05,pertemplate,0,0.0,0.0,0.0,200
5,0.1,pertemplate,0,0.0,0.0,0.0,200
5,0.15,pertemplate,0,0.0,0.0,0.0,200
5,0.2,pertemplate,1,0.0,0.002652519893899204,0.0,200
5,0.05,global,0,0.0,0.0,0.0,200
5,0.1,global,0,0.0,0.0,0.0,200
5,0.15,global,4,0.25,0.007957559681697613,0.0033444816053511705,200
5,0.2,global,4,0.25,0.007957559681697613,0.0033444816053511705,200
6,0.05,pertemplate,0,0.0,0.0,0.0,200
6,0.1,pertemplate,0,0.0,0.0,0.0,200
6,0.15,pertemplate,1,0.0,0.002380952380952381,0.0,200
6,0.2,pertemplate,4,0.0,0.009523809523809525,0.0,200
6,0.05,global,0,0.0,0.0,0.0,200
6,0.1,global,1,0.0,0.002380952380952381,0.0,200
6,0.15,global,1,0.0,0.002380952380952381,0.0,200
6,0.2,global,7,0.0,0.016666666666666666,0.0,200
7,0.05,pertemplate,0,0.0,0.0,0.0,200
7,0.1,pertemplate,0,0.0,0.0,0.0,200
7,0.15,pertemplate,1,0.0,0.0021551724137931034,0.0,200
7,0.2,pertemplate,3,0.3333333333333333,0.004310344827586207,0.0033444816053511705,200
7,0.05,global,0,0.0,0.0,0.0,200
7,0.1,global,1,0.0,0.0021551724137931034,0.0,200
7,0.15,global,5,0.0,0.010775862068965518,0.0,200
7,0.2,global,5,0.0,0.010775862068965518,0.0,200
8,0.05,pertemplate,0,0.0,0.0,0.0,200
8,0.1,pertemplate,0,0.0,0.0,0.0,200
8,0.15,pertemplate,0,0.0,0.0,0.0,200
8,0.2,pertemplate,3,0.0,0.006160164271047228,0.0,200
8,0.05,global,0,0.0,0.0,0.0,200
8,0.1,global,0,0.0,0.0,0.0,200
8,0.15,global,0,0.0,0.0,0.0,200
8,0.2,global,11,0.09090909090909091,0.02053388090349076,0.0033444816053511705,200
9,0.05,pertemplate,0,0.0,0.0,0.0,200
9,0.1,pertemplate,0,0.0,0.0,0.0,200
9,0.15,pertemplate,1,1.0,0.0,0.0033444816053511705,200
9,0.2,pertemplate,4,1.0,0.0,0.013377926421404682,200
9,0.05,global,0,0.0,0.0,0.0,200
9,0.1,global,0,0.0,0.0,0.0,200
9,0.15,global,7,0.42857142857142855,0.011019283746556474,0.010033444816053512,200
9,0.2,global,7,0.42857142857142855,0.011019283746556474,0.010033444816053512,200
10,0.05,pertemplate,0,0.0,0.0,0.0,200
10,0.1,pertemplate,0,0.0,0.0,0.0,200
10,0.15,pertemplate,0,0.0,0.0,0.0,200
10,0.2,pertemplate,2,0.5,0.0030959752321981426,0.0033444816053511705,200
10,0.05,global,0,0.0,0.0,0.0,200
10,0.1,global,1,0.0,0.0030959752321981426,0.0,200
10,0.15,global,1,0.0,0.0030959752321981426,0.0,200
10,0.2,global,11,0.18181818181818182,0.02786377708978328,0.006688963210702341,200
11,0.05,pertemplate,0,0.0,0.0,0.0,200
11,0.1,pertemplate,0,0.0,0.0,0.0,200
11,0.15,pertemplate,0,0.0,0.0,0.0,200
11,0.2,pertemplate,1,0.0,0.00267379679144385,0.0,200
11,0.05,global,0,0.0,0.0,0.0,200
11,0.1,global,0,0.0,0.0,0.0,200
11,0.15,global,4,0.0,0.0106951871657754,0.0,200
11,0.2,global,4,0.0,0.0106951871657754,0.0,200
12,0.05,pertemplate,0,0.0,0.0,0.0,200
12,0.1,pertemplate,0,0.0,0.0,0.0,200
12,0.15,pertemplate,0,0.0,0.0,0.0,200
12,0.2,pertemplate,3,0.0,0.008902077151335312,0.0,200
12,0.05,global,0,0.0,0.0,0.0,200
12,0.1,global,0,0.0,0.0,0.0,200
12,0.15,global,0,0.0,0.0,0.0,200
12,0.2,global,11,0.2727272727272727,0.02373887240356083,0.010033444816053512,200
13,0.05,pertemplate,0,0.0,0.0,0.0,200
13,0.1,pertemplate,0,0.0,0.0,0.0,200
13,0.15,pertemplate,0,0.0,0.0,0.0,200
13,0.2,pertemplate,3,0.6666666666666666,0.0022222222222222222,0.006688963210702341,200
13,0.05,global,0,0.0,0.0,0.0,200
13,0.1,global,0,0.0,0.0,0.0,200
13,0.15,global,6,0.5,0.006666666666666667,0.010033444816053512,200
13,0.2,global,6,0.5,0.006666666666666667,0.010033444816053512,200
14,0.05,pertemplate,0,0.0,0.0,0.0,200
14,0.1,pertemplate,0,0.0,0.0,0.0,200
14,0.15,pertemplate,0,0.0,0.0,0.0,200
14,0.2,pertemplate,1,0.0,0.003003003003003003,0.0,200
14,0.05,global,0,0.0,0.0,0.0,200
14,0.1,global,0,0.0,0.0,0.0,200
14,0.15,global,0,0.0,0.0,0.0,200
14,0.2,global,5,0.2,0.012012012012012012,0.0033444816053511705,200
15,0.05,pertemplate,0,0.0,0.0,0.0,200
15,0.1,pertemplate,1,1.0,0.0,0.0033444816053511705,200
15,0.15,pertemplate,1,1.0,0.0,0.0033444816053511705,200
15,0.2,pertemplate,6,0.3333333333333333,0.00904977375565611,0.006688963210702341,200
15,0.05,global,0,0.0,0.0,0.0,200
15,0.1,global,1,1.0,0.0,0.0033444816053511705,200
15,0.15,global,1,1.0,0.0,0.0033444816053511705,200
15,0.2,global,11,0.36363636363636365,0.01583710407239819,0.013377926421404682,200
16,0.05,pertemplate,0,0.0,0.0,0.0,200
16,0.1,pertemplate,0,0.0,0.0,0.0,200
16,0.15,pertemplate,3,0.0,0.006607929515418502,0.0,200
16,0.2,pertemplate,7,0.14285714285714285,0.013215859030837005,0.0033444816053511705,200
16,0.05,global,0,0.0,0.0,0.0,200
16,0.1,global,0,0.0,0.0,0.0,200
16,0.15,global,12,0.25,0.019823788546255508,0.010033444816053512,200
16,0.2,global,12,0.25,0.019823788546255508,0.010033444816053512,200
17,0.05,pertemplate,0,0.0,0.0,0.0,200
17,0.1,pertemplate,0,0.0,0.0,0.0,200
17,0.15,pertemplate,2,0.5,0.002551020408163265,0.0033444816053511705,200
17,0.2,pertemplate,2,0.5,0.002551020408163265,0.0033444816053511705,200
17,0.05,global,0,0.0,0.0,0.0,200
17,0.1,global,1,1.0,0.0,0.0033444816053511705,200
17,0.15,global,1,1.0,0.0,0.0033444816053511705,200
17,0.2,global,7,0.5714285714285714,0.007653061224489796,0.013377926421404682,200
18,0.05,pertemplate,0,0.0,0.0,0.0,200
18,0.1,pertemplate,0,0.0,0.0,0.0,200
18,0.15,pertemplate,1,0.0,0.0026595744680851063,0.0,200
18,0.2,pertemplate,5,0.4,0.007978723404255319,0.006688963210702341,200
18,0.05,global,0,0.0,0.0,0.0,200
18,0.1,global,1,0.0,0.0026595744680851063,0.0,200
18,0.15,global,6,0.3333333333333333,0.010638297872340425,0.006688963210702341,200
18,0.2,global,6,0.3333333333333333,0.010638297872340425,0.006688963210702341,200
19,0.05,pertemplate,0,0.0,0.0,0.0,200
19,0.1,pertemplate,0,0.0,0.0,0.0,200
19,0.15,pertemplate,0,0.0,0.0,0.0,200
19,0.2,pertemplate,2,0.0,0.00375234521575985,0.0,200
19,0.05,global,0,0.0,0.0,0.0,200
19,0.1,global,0,0.0,0.0,0.0,200
19,0.15,global,0,0.0,0.0,0.0,200
19,0.2,global,6,0.0,0.01125703564727955,0.0,200
