alpha,score_threshold,k_max,template,cal_null,sum_phi_cal,phi_max,num_test_families,num_test_candidates,gated_tp_total,total_rejections,fp,tp,fdp,gated_recall,full_recall,frontier_supported_family_frac,frontier_T1_median
0.1,none,20,other,902.1,1473.6889099014372,12.844148440659634,84.3,871.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.88640764097556
0.1,none,20,the {cat},109.0,135.0378067684547,12.844148440659634,18.1,147.4,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.84888878223526
0.1,none,30,a small {cat} near the center,206.7,265.08977016596475,12.844148440659634,12.45,233.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.1179355632178
0.1,none,30,a visible {cat} in the scene,177.15,226.29536416099353,12.844148440659634,26.15,271.7,68.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.71990033321887
0.1,none,30,a {cat} in the scene,316.15,442.62563826358036,12.844148440659634,19.75,360.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.3594237081012
0.1,none,30,a {cat} object,152.6,140.12218081458542,12.844148440659634,16.1,212.6,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.98981591768174
0.1,none,30,other,1231.15,1808.9562793185214,12.844148440659634,97.15,1188.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.93564648567946
0.1,none,30,the {cat},165.15,192.6425313761787,12.844148440659634,21.1,216.85,62.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.59505800456873
0.1,none,all,a small {cat} near the center,2610.45,2277.2098361311173,12.844148440659634,46.65,2515.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.4734014112435
0.1,none,all,a visible {cat} in the scene,362.45,396.5518934219248,12.844148440659634,29.7,476.65,114.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.78214176426737
0.1,none,all,a {cat} in the scene,2346.75,2122.570823571262,12.844148440659634,50.85,2564.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.70308811543083
0.1,none,all,a {cat} object,581.85,484.0490584251788,12.844148440659634,20.2,583.95,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.73897545164323
0.1,none,all,the {cat},250.05,264.20473713200346,12.844148440659634,23.45,330.3,81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.42189310540502
