dataset,seed,family_id,mean_loo_evalue,std_loo_evalue,num_cal_null,max_loo_evalue,global_mean_loo,max_phi
coco,0,coco:106563:48:2705,0.32715575288393867,0.0,1,0.32715575288393867,1.0,249.83588435374148
coco,0,coco:106757:1:2707,0.7201557850510144,0.8717911480391538,8,2.6805969925605955,1.0,249.83588435374148
coco,0,coco:107339:84:2725,0.5765762022342059,0.44086101693473256,25,1.830514331612514,1.0,249.83588435374148
coco,0,coco:108026:74:2734,1.2606821157986992,3.4790591905119417,15,13.824325411498139,1.0,249.83588435374148
coco,0,coco:108026:20:2736,0.3281168449899432,0.19246123192578585,2,0.46420748720018323,1.0,249.83588435374148
coco,0,coco:108244:17:2737,0.45679938370880463,0.22705665805921757,3,0.7189818290123768,1.0,249.83588435374148
coco,0,coco:108253:1:2740,0.4356886602774708,0.23130764427026265,7,0.8763100523676929,1.0,249.83588435374148
coco,0,coco:108253:87:2742,0.47861588049345055,0.2992875650709468,9,1.0312518297428501,1.0,249.83588435374148
coco,0,coco:108440:10:2744,0.5298264684076938,0.41021763466187605,15,1.830514331612514,1.0,249.83588435374148
coco,0,coco:109055:48:2757,0.39433952356546176,0.0,2,0.39433952356546176,1.0,249.83588435374148
coco,0,coco:109441:11:2764,0.6445119094833355,0.0,1,0.6445119094833355,1.0,249.83588435374148
coco,0,coco:109916:4:2778,0.5714021711329065,0.0,1,0.5714021711329065,1.0,249.83588435374148
coco,0,coco:109976:57:2781,0.3079952928589776,0.0848706667536722,7,0.3961078622361589,1.0,249.83588435374148
coco,0,coco:109992:1:2782,0.3959225516605142,0.2140213264132044,17,0.7948502446828087,1.0,249.83588435374148
coco,0,coco:110211:1:2789,0.632780425101793,0.3775073796664884,15,1.2817669422691627,1.0,249.83588435374148
coco,0,coco:110721:1:2803,0.5653119356858274,0.6048963270933924,22,2.6805969925605955,1.0,249.83588435374148
coco,0,coco:111086:50:2822,0.24738435044281823,0.05079417221211347,3,0.29184599100879993,1.0,249.83588435374148
coco,0,coco:111207:19:2828,0.32570816105701855,0.0,2,0.32570816105701855,1.0,249.83588435374148
coco,0,coco:112110:67:2837,0.5038008025288445,0.3405384043722278,15,1.2817669422691627,1.0,249.83588435374148
coco,0,coco:112110:55:2838,0.9509431573061854,0.0,1,0.9509431573061854,1.0,249.83588435374148
coco,0,coco:112298:43:2839,0.6179463608970793,0.5539456183174182,15,1.743395788394673,1.0,249.83588435374148
coco,0,coco:112798:70:2853,0.31501885132135127,0.08516991030840221,3,0.39433952356546176,1.0,249.83588435374148
coco,0,coco:112997:50:2855,0.8725443368515293,1.2067034582750995,4,2.6805969925605955,1.0,249.83588435374148
coco,0,coco:113051:9:2857,7.05808570125347,9.568907964495413,2,13.824325411498139,1.0,249.83588435374148
coco,0,coco:113051:53:2858,0.8827570494488427,1.1021019836856432,11,3.633913584248812,1.0,249.83588435374148
coco,0,coco:113051:23:2859,0.4314440018316179,0.3856395139637064,3,0.8763100523676929,1.0,249.83588435374148
coco,0,coco:113235:50:2861,0.4483949084601619,0.2991710417273727,3,0.7567387741941572,1.0,249.83588435374148
coco,0,coco:113403:65:2866,0.29184599100879993,0.0,1,0.29184599100879993,1.0,249.83588435374148
coco,0,coco:113403:7:2868,0.3035294528569749,0.0701134225632764,3,0.3598713281723326,1.0,249.83588435374148
coco,0,coco:114770:44:2882,0.2869748315927776,0.1877495993352267,18,0.7602915383922519,1.0,249.83588435374148
coco,0,coco:114770:31:2883,1.5443553728073827,3.603073860688552,17,13.824325411498139,1.0,249.83588435374148
coco,0,coco:114907:1:2890,2.43637522999259,4.669925509336258,120,25.416298349049384,1.0,249.83588435374148
coco,0,coco:115118:51:2894,0.32570816105701855,0.0,1,0.32570816105701855,1.0,249.83588435374148
coco,0,coco:115245:55:2897,0.24193609689425155,0.07058324915339945,2,0.29184599100879993,1.0,249.83588435374148
coco,0,coco:115870:64:2899,0.8132052304583398,1.8398172697164152,15,7.423919007750916,1.0,249.83588435374148
coco,0,coco:115870:51:2901,0.28611916789885483,0.16564894888793902,4,0.42911685075583883,1.0,249.83588435374148
coco,0,coco:115885:65:2902,0.8040994496198206,0.5515632275320409,4,1.2817669422691627,1.0,249.83588435374148
coco,0,coco:116206:47:2914,0.31157390647563715,0.06387757735549672,9,0.42911685075583883,1.0,249.83588435374148
coco,0,coco:116825:49:2932,0.5034703803395348,0.39892355067734975,8,1.2817669422691627,1.0,249.83588435374148
coco,0,coco:117374:15:2940,0.44835896252307483,0.19921432187770638,5,0.7602915383922519,1.0,249.83588435374148
coco,0,coco:117425:61:2941,0.22500886934157352,0.0,1,0.22500886934157352,1.0,249.83588435374148
coco,0,coco:117425:62:2943,1.2730574979269083,3.275376585191676,17,13.824325411498139,1.0,249.83588435374148
coco,0,coco:117492:31:2945,0.49047879157920066,0.43103343498084934,122,3.633913584248812,1.0,249.83588435374148
coco,0,coco:117525:59:2948,0.38549627699399563,0.175767313311726,3,0.5353457774464451,1.0,249.83588435374148
coco,0,coco:117744:27:2957,0.5057568945452038,0.24017899536240772,6,0.7948502446828087,1.0,249.83588435374148
coco,0,coco:117914:81:2962,0.5184536012110885,0.28805607193333954,12,0.9509431573061854,1.0,249.83588435374148
coco,0,coco:117914:1:2963,0.3355794343601948,0.1854675093519688,12,0.7189818290123768,1.0,249.83588435374148
coco,0,coco:118367:78:2970,1.0361321010042934,0.9763305440024584,4,1.9288193452114564,1.0,249.83588435374148
coco,0,coco:118594:4:2978,0.32570816105701855,0.0,1,0.32570816105701855,1.0,249.83588435374148
coco,0,coco:118921:19:2982,0.7037513508019322,0.238161445818547,2,0.8721569241574193,1.0,249.83588435374148
coco,0,coco:119038:21:2983,0.2254845769319218,0.03369874628478476,3,0.2594186586744888,1.0,249.83588435374148
coco,0,coco:119038:39:2984,0.3623498962836404,0.1578965559689301,3,0.5353457774464451,1.0,249.83588435374148
coco,0,coco:119233:77:2989,0.6010720448114001,0.5310735687262974,10,1.9288193452114564,1.0,249.83588435374148
coco,1,coco:724:3:9,0.5324493240697159,0.3786042303486596,40,2.0635886072871275,1.0,189.50009402914904
coco,1,coco:802:82:18,0.5216586036532569,0.18118910249118672,5,0.8177270345233288,1.0,189.50009402914904
coco,1,coco:885:1:24,1.2806532223757985,2.9510328825161114,53,20.438308440258673,1.0,189.50009402914904
coco,1,coco:1268:16:30,0.827468447669825,0.7599798857309226,5,1.9558189894984377,1.0,189.50009402914904
coco,1,coco:1268:87:31,0.3709311876634968,0.0,1,0.3709311876634968,1.0,189.50009402914904
coco,1,coco:1353:35:37,0.8995013279904097,0.5854943354893999,6,1.9558189894984377,1.0,189.50009402914904
coco,1,coco:1353:10:38,0.7450344867312265,0.5313133580525086,2,1.1207297651451515,1.0,189.50009402914904
coco,1,coco:1425:51:39,0.8809072515098517,0.5594612182814684,3,1.4066851962931073,1.0,189.50009402914904
coco,1,coco:1425:81:41,2.8330850786407833,6.625237835598193,9,20.438308440258673,1.0,189.50009402914904
coco,1,coco:1503:28:47,0.29437003865499056,0.12517860019070415,5,0.40802430642984655,1.0,189.50009402914904
coco,1,coco:1675:85:55,0.5989801613079981,0.3196801614016884,5,1.1207297651451515,1.0,189.50009402914904
coco,1,coco:1761:5:57,0.3965055942695686,0.22432274682287726,14,0.8140435794128633,1.0,189.50009402914904
coco,1,coco:1761:47:59,0.388681757373574,0.0273544952062475,2,0.40802430642984655,1.0,189.50009402914904
coco,1,coco:2153:1:72,0.9460445116125872,0.15673270785095406,3,1.1207297651451515,1.0,189.50009402914904
coco,1,coco:2153:15:73,0.8140435794128633,0.0,1,0.8140435794128633,1.0,189.50009402914904
coco,1,coco:2157:39:77,0.3309847520689665,0.0,1,0.3309847520689665,1.0,189.50009402914904
coco,1,coco:2473:74:88,0.3309847520689665,0.0,1,0.3309847520689665,1.0,189.50009402914904
coco,1,coco:2587:60:93,0.38073141067070815,0.12714943432956882,4,0.5261067674808025,1.0,189.50009402914904
coco,1,coco:2587:55:95,1.199817839774607,1.0418155108234306,5,2.6514562300876117,1.0,189.50009402914904
coco,1,coco:2923:35:103,0.40182728220373815,0.168582801410782,4,0.5686522172109997,1.0,189.50009402914904
coco,1,coco:3255:35:108,1.0267029342678737,1.4768403684295432,24,7.357462580342215,1.0,189.50009402914904
coco,1,coco:3255:3:109,0.4558288383177456,0.3491601719817678,3,0.8566664171196778,1.0,189.50009402914904
coco,1,coco:3501:11:112,0.31294384376926665,0.13446407981130074,2,0.40802430642984655,1.0,189.50009402914904
coco,1,coco:3553:14:116,0.21878653102863882,0.0,1,0.21878653102863882,1.0,189.50009402914904
coco,1,coco:5001:1:141,2.9776533208738556,11.462362054924446,75,95.95247962479338,1.0,189.50009402914904
coco,1,coco:5060:77:147,32.30947613291704,55.11651324963947,3,95.95247962479338,1.0,189.50009402914904
coco,1,coco:5060:10:149,0.6879903590059484,0.61198593713534,2,1.1207297651451515,1.0,189.50009402914904
coco,1,coco:5600:54:166,0.41324308150024225,0.22883054120190377,7,0.8566664171196778,1.0,189.50009402914904
coco,1,coco:6213:64:178,0.9430798415115754,0.0,2,0.9430798415115754,1.0,189.50009402914904
coco,1,coco:6763:77:192,0.4119118033105251,0.1745034033729916,5,0.5686522172109997,1.0,189.50009402914904
coco,1,coco:6771:22:197,0.21786338110868675,0.0,1,0.21786338110868675,1.0,189.50009402914904
coco,1,coco:6818:70:198,0.8669463703708294,1.0387773130602245,11,3.1424956797559176,1.0,189.50009402914904
coco,1,coco:7088:43:208,0.5661581285390216,0.0,1,0.5661581285390216,1.0,189.50009402914904
coco,1,coco:7278:87:214,0.3907422146928088,0.13828957742966247,2,0.48852771266074524,1.0,189.50009402914904
coco,1,coco:7281:19:216,0.28107512843971016,0.058187981441585775,3,0.33240528748557147,1.0,189.50009402914904
coco,1,coco:7281:6:217,0.30671955814407265,0.12295422330617095,3,0.44704434045678576,1.0,189.50009402914904
coco,1,coco:7281:9:218,0.4355168965157073,0.33391022613807325,12,1.4066851962931073,1.0,189.50009402914904
coco,1,coco:7386:4:219,0.5244071602199124,0.28640016659176293,15,1.1207297651451515,1.0,189.50009402914904
coco,1,coco:7386:48:221,0.21786338110868675,0.0,1,0.21786338110868675,1.0,189.50009402914904
coco,1,coco:7574:78:225,0.4372097947011163,0.09056678514510373,7,0.5686522172109997,1.0,189.50009402914904
coco,1,coco:7784:19:230,1.0866447285559586,1.1753388639811466,5,3.1424956797559176,1.0,189.50009402914904
coco,1,coco:7816:4:234,0.5208049030586442,0.3269582006052907,3,0.7299395871520956,1.0,189.50009402914904
coco,1,coco:7816:8:235,0.5619349160687407,0.5390203227909389,2,0.9430798415115754,1.0,189.50009402914904
coco,1,coco:7818:48:237,0.8093917893819443,1.129225734399861,45,7.357462580342215,1.0,189.50009402914904
coco,1,coco:7991:5:247,0.512268902450031,0.2469285973003351,6,0.8996767351692814,1.0,189.50009402914904
coco,1,coco:7991:78:248,1.2227072165113242,2.176571793498506,10,7.357462580342215,1.0,189.50009402914904
coco,1,coco:8532:82:260,0.6522142961505975,0.4523472857389384,14,1.9558189894984377,1.0,189.50009402914904
coco,1,coco:8629:63:263,0.5637638035650313,0.43612853507713595,6,1.4066851962931073,1.0,189.50009402914904
coco,1,coco:8844:74:272,0.6476461727359741,0.35616642132010756,4,1.0757004442241407,1.0,189.50009402914904
coco,1,coco:9378:51:278,0.31294384376926665,0.13446407981130074,2,0.40802430642984655,1.0,189.50009402914904
coco,1,coco:9400:47:279,0.7256248434052583,0.7011031070274619,19,2.6514562300876117,1.0,189.50009402914904
coco,1,coco:9448:21:283,0.5774638440180133,0.45567784063756905,2,0.8996767351692814,1.0,189.50009402914904
coco,1,coco:9769:17:292,0.3709311876634968,0.0,1,0.3709311876634968,1.0,189.50009402914904
coco,1,coco:9772:1:294,0.35009598415118054,0.11453771255563787,13,0.5661581285390216,1.0,189.50009402914904
coco,1,coco:9772:75:296,0.3861606942951862,0.17778659653970258,23,0.9430798415115754,1.0,189.50009402914904
coco,1,coco:10092:62:303,0.4681448697024116,0.19574119745473365,14,0.7752795994408221,1.0,189.50009402914904
coco,1,coco:10363:33:307,1.1819216479641421,1.094456116282284,2,1.9558189894984377,1.0,189.50009402914904
coco,1,coco:10583:49:309,0.4167688607072529,0.18346273371456676,7,0.6884482843034502,1.0,189.50009402914904
coco,1,coco:10977:10:320,0.3413079204879351,0.09541325154988192,4,0.44704434045678576,1.0,189.50009402914904
coco,1,coco:11051:80:326,0.21786338110868675,0.0,1,0.21786338110868675,1.0,189.50009402914904
coco,1,coco:11511:14:337,0.6179414333874595,0.641832847668241,13,2.6514562300876117,1.0,189.50009402914904
coco,1,coco:11699:33:342,0.3392415838021107,0.08252719229906746,5,0.40802430642984655,1.0,189.50009402914904
coco,1,coco:11699:75:343,0.4883965961794774,0.22914584763000115,11,0.8566664171196778,1.0,189.50009402914904
coco,1,coco:11699:27:344,0.786816791636487,0.7337954567420524,19,3.1424956797559176,1.0,189.50009402914904
coco,1,coco:12062:54:353,0.3541288383716577,0.04371815807686056,5,0.40802430642984655,1.0,189.50009402914904
coco,1,coco:12120:41:356,0.37753662290010515,0.07367377958831203,5,0.44704434045678576,1.0,189.50009402914904
coco,1,coco:12639:40:363,0.35845457718238727,0.11770100620414961,6,0.5686522172109997,1.0,189.50009402914904
coco,1,coco:12670:1:369,1.8756602492831498,3.5529390038407014,241,20.438308440258673,1.0,189.50009402914904
coco,1,coco:13004:23:376,1.147742777041997,0.7114445592104747,4,2.0635886072871275,1.0,189.50009402914904
coco,1,coco:13291:1:384,0.7877179544021053,0.9354978016230848,19,3.1424956797559176,1.0,189.50009402914904
coco,1,coco:13348:8:387,0.5307973690267465,0.4248880197390414,96,3.1424956797559176,1.0,189.50009402914904
coco,1,coco:13546:62:391,0.44248886706570706,0.23285011055169416,19,0.9430798415115754,1.0,189.50009402914904
coco,1,coco:13659:1:396,0.3726287532457028,0.12448683172273295,29,0.7299395871520956,1.0,189.50009402914904
coco,1,coco:13729:47:399,0.5318871596676777,0.46536928612812006,16,2.0635886072871275,1.0,189.50009402914904
coco,1,coco:13923:76:406,0.6457803216993608,0.8128994860412196,8,2.6514562300876117,1.0,189.50009402914904
coco,1,coco:14007:16:410,0.2940628696729702,0.10645681903660334,2,0.36933920831730155,1.0,189.50009402914904
coco,1,coco:14038:3:413,0.21856355888008466,0.053419892524285244,2,0.2563371271342633,1.0,189.50009402914904
coco,1,coco:14226:50:416,0.21786338110868675,0.0,1,0.21786338110868675,1.0,189.50009402914904
coco,1,coco:14439:64:421,0.2552509528667453,0.0,1,0.2552509528667453,1.0,189.50009402914904
coco,1,coco:14831:65:426,4.307914568868247,4.312712156934389,2,7.357462580342215,1.0,189.50009402914904
coco,1,coco:14888:39:430,0.6291969608999295,0.2666061749958905,8,0.9430798415115754,1.0,189.50009402914904
coco,1,coco:14888:64:431,0.40802430642984655,0.0,1,0.40802430642984655,1.0,189.50009402914904
coco,1,coco:15335:78:446,0.14402683772038707,0.0,1,0.14402683772038707,1.0,189.50009402914904
coco,1,coco:15338:8:447,0.7332312364126458,0.9706930166047554,23,4.170813992329184,1.0,189.50009402914904
coco,1,coco:15497:63:453,0.3309847520689665,0.0,1,0.3309847520689665,1.0,189.50009402914904
coco,1,coco:15597:82:460,0.6028528951415272,0.3442389074234778,8,1.0757004442241407,1.0,189.50009402914904
coco,1,coco:15746:11:465,0.3311479625210869,0.05401057776893117,2,0.36933920831730155,1.0,189.50009402914904
coco,1,coco:15746:54:466,0.9430798415115754,0.0,1,0.9430798415115754,1.0,189.50009402914904
coco,1,coco:16010:65:475,0.49062820283583586,0.19370912676541072,7,0.8177270345233288,1.0,189.50009402914904
coco,1,coco:16228:72:479,0.4244673987375569,0.2716515130271143,4,0.7299395871520956,1.0,189.50009402914904
coco,1,coco:16249:53:481,0.36933920831730155,0.0,1,0.36933920831730155,1.0,189.50009402914904
coco,1,coco:16451:49:487,0.37944827716564156,0.03627862110590322,4,0.40802430642984655,1.0,189.50009402914904
coco,1,coco:16502:41:490,2.7116086983631207,4.02347397825923,3,7.357462580342215,1.0,189.50009402914904
coco,1,coco:17031:61:502,0.841073384347942,1.2902298790637776,5,3.1424956797559176,1.0,189.50009402914904
coco,1,coco:17178:42:509,0.3309847520689665,0.0,1,0.3309847520689665,1.0,189.50009402914904
coco,1,coco:17182:79:511,0.5931136230838535,0.2806622797373901,4,0.8566664171196778,1.0,189.50009402914904
coco,1,coco:17379:81:516,0.3319439521941846,0.05513627716013472,2,0.3709311876634968,1.0,189.50009402914904
coco,1,coco:17379:67:517,0.5124565767378778,0.331645294392108,8,0.9430798415115754,1.0,189.50009402914904
coco,1,coco:17379:62:518,0.38440148695411225,0.19904986310290315,7,0.8140435794128633,1.0,189.50009402914904
coco,1,coco:17436:1:519,0.3467190981537224,0.0694354768229309,5,0.40802430642984655,1.0,189.50009402914904
coco,1,coco:17436:11:520,0.7705790008201961,0.4189144790578223,3,1.0757004442241407,1.0,189.50009402914904
coco,1,coco:17905:53:532,0.5040029673767237,0.30936523871061966,4,0.9430798415115754,1.0,189.50009402914904
coco,1,coco:17959:27:534,0.5851985451778265,0.7093685934035964,17,3.1424956797559176,1.0,189.50009402914904
coco,1,coco:18193:15:542,0.6902226908451882,0.9403455579288439,9,3.1424956797559176,1.0,189.50009402914904
coco,1,coco:18575:86:554,0.37510776193867496,0.11527612586836367,9,0.5661581285390216,1.0,189.50009402914904
coco,1,coco:18837:85:565,0.666955778044109,0.2874735194996618,3,0.9430798415115754,1.0,189.50009402914904
coco,1,coco:19109:1:570,1.0270510210923245,1.4632206489923163,118,7.357462580342215,1.0,189.50009402914904
coco,1,coco:19221:19:575,1.1544161354308156,1.6899497010569717,5,4.170813992329184,1.0,189.50009402914904
coco,1,coco:19402:79:578,0.896421647579564,1.012374141047998,3,2.0635886072871275,1.0,189.50009402914904
coco,1,coco:19432:1:579,0.18078999062590603,0.0,1,0.18078999062590603,1.0,189.50009402914904
coco,1,coco:19432:57:580,0.4081917743870437,0.054945825868826,2,0.44704434045678576,1.0,189.50009402914904
coco,1,coco:19742:86:582,0.4793436052247555,0.2552515661081307,6,0.9430798415115754,1.0,189.50009402914904
coco,1,coco:19742:80:584,0.42972945016212105,0.08315330026952773,2,0.48852771266074524,1.0,189.50009402914904
coco,1,coco:19786:32:587,0.36267503699629133,0.16829203452629515,8,0.6884482843034502,1.0,189.50009402914904
coco,1,coco:20107:80:596,1.140725994197907,1.3051248236378497,2,2.0635886072871275,1.0,189.50009402914904
coco,1,coco:20571:87:607,0.33227828192983866,0.11965263517697393,5,0.44704434045678576,1.0,189.50009402914904
coco,1,coco:21604:32:621,0.6562095249144385,0.40569589237393466,2,0.9430798415115754,1.0,189.50009402914904
coco,1,coco:21839:37:625,0.40948468452706516,0.14095565720960834,3,0.5661581285390216,1.0,189.50009402914904
coco,1,coco:21839:33:626,0.4185184076161808,0.2295373969490976,8,0.7752795994408221,1.0,189.50009402914904
coco,1,coco:22192:64:634,0.3317506700161345,0.10161153472804818,3,0.44704434045678576,1.0,189.50009402914904
coco,1,coco:22371:32:636,0.16240841417314655,0.025995474717290384,2,0.18078999062590603,1.0,189.50009402914904
coco,1,coco:22479:27:644,0.48852771266074524,0.0,1,0.48852771266074524,1.0,189.50009402914904
coco,1,coco:22705:18:653,0.7299395871520956,0.0,1,0.7299395871520956,1.0,189.50009402914904
coco,1,coco:22969:57:665,1.8527211376806563,1.383449761837069,3,2.6514562300876117,1.0,189.50009402914904
coco,1,coco:23034:1:669,0.5261067674808025,0.0,1,0.5261067674808025,1.0,189.50009402914904
coco,1,coco:23126:1:672,0.41221287306687643,0.27485168736759263,2,0.6065623650250661,1.0,189.50009402914904
coco,1,coco:23751:70:688,0.4199846571849813,0.16485190815978396,4,0.6473241611260317,1.0,189.50009402914904
coco,1,coco:23899:75:693,0.722528431460105,0.6004544726607917,18,1.9558189894984377,1.0,189.50009402914904
coco,1,coco:24567:50:713,0.2888875500290176,0.14295754887641385,12,0.5661581285390216,1.0,189.50009402914904
coco,1,coco:24919:22:717,0.513865894636412,0.27093940561712293,6,0.8996767351692814,1.0,189.50009402914904
coco,1,coco:24919:37:719,0.36933920831730155,0.0,2,0.36933920831730155,1.0,189.50009402914904
coco,1,coco:25139:38:728,0.6323783014327693,0.6906332631868034,2,1.1207297651451515,1.0,189.50009402914904
coco,1,coco:25181:1:729,0.4902011484781198,0.30301908005769546,26,1.4066851962931073,1.0,189.50009402914904
coco,1,coco:25386:51:737,0.9145401853263778,1.8340018766016655,15,7.357462580342215,1.0,189.50009402914904
coco,1,coco:25424:36:746,0.6339768579895012,0.0622280758579749,3,0.6884482843034502,1.0,189.50009402914904
coco,1,coco:25560:73:749,1.125266389222913,1.301780537866266,8,4.170813992329184,1.0,189.50009402914904
coco,1,coco:26564:1:765,0.4826547372206396,0.4288544532435372,15,1.7981858172105045,1.0,189.50009402914904
coco,1,coco:26690:1:767,1.729274176122727,3.97907861977219,34,20.438308440258673,1.0,189.50009402914904
coco,1,coco:26941:59:774,0.3902576962490893,0.12151164353268933,4,0.5661581285390216,1.0,189.50009402914904
coco,1,coco:27186:63:776,100.34567639700288,141.6545408294588,2,200.51056280337986,1.0,189.50009402914904
coco,1,coco:27696:36:783,0.666018785679202,0.5793773577697556,2,1.0757004442241407,1.0,189.50009402914904
coco,1,coco:29640:11:826,0.29295671672487233,0.0,1,0.29295671672487233,1.0,189.50009402914904
coco,1,coco:29675:58:827,0.5661581285390216,0.0,1,0.5661581285390216,1.0,189.50009402914904
coco,1,coco:29984:1:830,0.3794911381480391,0.0367624157129069,4,0.40802430642984655,1.0,189.50009402914904
coco,1,coco:30494:82:838,1.9091569921980014,3.0608612098044192,5,7.357462580342215,1.0,189.50009402914904
coco,1,coco:30504:27:839,0.3416630543420864,0.0953646515607575,4,0.44704434045678576,1.0,189.50009402914904
coco,1,coco:30675:13:843,2.6514562300876117,0.0,1,2.6514562300876117,1.0,189.50009402914904
coco,1,coco:30785:59:846,1.2818222502236718,1.1568434003146348,7,3.1424956797559176,1.0,189.50009402914904
coco,1,coco:31050:23:853,0.4276872056718952,0.14802058438422383,9,0.7299395871520956,1.0,189.50009402914904
coco,1,coco:31269:24:866,0.36933920831730155,0.0,1,0.36933920831730155,1.0,189.50009402914904
coco,1,coco:31749:49:883,0.4687780621909587,0.26492370384399094,22,1.1207297651451515,1.0,189.50009402914904
coco,1,coco:32038:59:887,0.36933920831730155,0.0,1,0.36933920831730155,1.0,189.50009402914904
coco,1,coco:32038:17:888,0.9430798415115754,0.0,1,0.9430798415115754,1.0,189.50009402914904
coco,1,coco:32334:46:896,0.3339627004467989,0.18254424627492066,4,0.6065623650250661,1.0,189.50009402914904
coco,1,coco:32811:36:909,1.3325258768436927,0.104877115341721,2,1.4066851962931073,1.0,189.50009402914904
coco,1,coco:32817:1:911,0.4700399566215585,0.1769812047150766,4,0.7299395871520956,1.0,189.50009402914904
coco,1,coco:32901:62:920,0.777628811180391,1.2545503996824852,38,7.357462580342215,1.0,189.50009402914904
coco,1,coco:32941:60:925,0.21786338110868675,0.0,1,0.21786338110868675,1.0,189.50009402914904
coco,1,coco:33638:1:944,0.27464692192956786,0.025893960123787963,2,0.29295671672487233,1.0,189.50009402914904
coco,1,coco:33638:46:946,0.37124710836407343,0.13076991055048848,11,0.6065623650250661,1.0,189.50009402914904
coco,1,coco:33759:3:950,0.5927972607277566,0.6004205683187637,43,3.1424956797559176,1.0,189.50009402914904
coco,1,coco:33759:10:951,0.3606319596560027,0.17101499209906673,10,0.8140435794128633,1.0,189.50009402914904
coco,1,coco:34205:56:962,0.5527343632748496,0.49919370862198975,45,2.6514562300876117,1.0,189.50009402914904
coco,1,coco:34257:44:966,0.5752524658214084,0.34367613268072333,13,1.4066851962931073,1.0,189.50009402914904
coco,1,coco:34257:55:967,0.404587306111431,0.38142682170982767,23,2.0635886072871275,1.0,189.50009402914904
coco,1,coco:34452:90:973,0.388681757373574,0.027354495206247463,2,0.40802430642984655,1.0,189.50009402914904
coco,1,coco:35062:20:981,0.5661581285390216,0.0,1,0.5661581285390216,1.0,189.50009402914904
coco,1,coco:35682:67:992,0.3623682208567088,0.1960800188736523,7,0.7752795994408221,1.0,189.50009402914904
coco,1,coco:35963:19:999,1.047927694042661,1.1102693889300008,7,3.1424956797559176,1.0,189.50009402914904
coco,1,coco:38048:77:1042,0.462062506593238,0.24350683682721883,4,0.8140435794128633,1.0,189.50009402914904
coco,1,coco:38070:63:1044,0.5438499543262368,0.5010014863863593,3,1.1207297651451515,1.0,189.50009402914904
coco,1,coco:38118:7:1047,0.6611390165277655,0.39762022828078575,6,1.258366557394278,1.0,189.50009402914904
coco,1,coco:39480:72:1071,0.49094903911418003,0.21559217762533886,6,0.8566664171196778,1.0,189.50009402914904
coco,1,coco:39484:62:1073,0.7605601382992218,0.8430096027477236,56,4.170813992329184,1.0,189.50009402914904
coco,1,coco:39484:63:1075,0.29996505290032827,0.15329319698849986,8,0.6065623650250661,1.0,189.50009402914904
coco,1,coco:39551:37:1076,0.4945655053883383,0.28264338733874766,7,0.8566664171196778,1.0,189.50009402914904
coco,1,coco:39551:70:1077,0.5686522172109997,0.0,2,0.5686522172109997,1.0,189.50009402914904
coco,1,coco:39769:38:1083,0.397348605359185,0.17439261944504067,3,0.5661581285390216,1.0,189.50009402914904
coco,1,coco:40757:3:1108,0.41390164431778553,0.24275291607467514,7,0.9430798415115754,1.0,189.50009402914904
coco,1,coco:41488:23:1109,0.5106756293868859,0.4036966693992721,9,1.258366557394278,1.0,189.50009402914904
coco,1,coco:41633:3:1111,1.0593836678567816,1.978216362346481,25,9.578410912048003,1.0,189.50009402914904
coco,1,coco:41633:34:1113,0.8688349741810368,0.7606350786362714,2,1.4066851962931073,1.0,189.50009402914904
coco,1,coco:42178:7:1132,0.48768389482634134,0.42033894105367364,58,3.1424956797559176,1.0,189.50009402914904
coco,1,coco:42276:64:1135,0.7352096671285051,0.6331649236899198,6,1.9558189894984377,1.0,189.50009402914904
coco,1,coco:42563:7:1144,0.37968293098807787,0.1624210705567959,5,0.6473241611260317,1.0,189.50009402914904
coco,1,coco:42563:87:1146,0.29295671672487233,0.0,1,0.29295671672487233,1.0,189.50009402914904
coco,1,coco:43581:35:1162,0.6884482843034502,0.0,1,0.6884482843034502,1.0,189.50009402914904
coco,1,coco:43816:72:1168,0.26824381980658163,0.07808752811304125,3,0.3309847520689665,1.0,189.50009402914904
coco,1,coco:44260:42:1178,0.3979296077992007,0.17572747866411703,6,0.6473241611260317,1.0,189.50009402914904
coco,1,coco:44699:20:1188,1.9722060823172378,3.397463608049068,7,9.578410912048003,1.0,189.50009402914904
coco,1,coco:44877:73:1192,0.31321914027170006,0.10070346423651146,4,0.4097906454187203,1.0,189.50009402914904
coco,1,coco:45090:1:1197,1.7597112752104198,2.8034688965605907,6,7.357462580342215,1.0,189.50009402914904
coco,1,coco:46031:60:1216,0.4973584174329808,0.2412645278470967,9,0.8177270345233288,1.0,189.50009402914904
coco,1,coco:46031:78:1217,0.36179526244350235,0.22868570102828864,6,0.7752795994408221,1.0,189.50009402914904
coco,1,coco:46252:40:1221,0.37148929441593515,0.1604551905241643,4,0.5661581285390216,1.0,189.50009402914904
coco,1,coco:46804:84:1235,3.1424956797559176,0.0,1,3.1424956797559176,1.0,189.50009402914904
coco,1,coco:47112:67:1242,0.40397745276767866,0.11043647162104245,14,0.6884482843034502,1.0,189.50009402914904
coco,1,coco:47121:70:1246,1.16953949331793,0.8863482687889847,4,2.0635886072871275,1.0,189.50009402914904
coco,1,coco:47571:1:1248,0.8405917077328613,1.8808267206190636,14,7.357462580342215,1.0,189.50009402914904
coco,1,coco:47801:61:1260,0.42753432344331616,0.027591330662578545,2,0.44704434045678576,1.0,189.50009402914904
