selected,selected_fraction,threshold,fp,tp,fdp,recall
51,0.3923076923076923,0.09222976863384247,51,0,1.0,0.0
52,0.4,0.09222244471311569,52,0,1.0,0.0
53,0.4076923076923077,0.08977889269590378,53,0,1.0,0.0
55,0.4230769230769231,0.08658616244792938,55,0,1.0,0.0
56,0.4307692307692308,0.08595775812864304,56,0,1.0,0.0
57,0.43846153846153846,0.08439011871814728,57,0,1.0,0.0
58,0.4461538461538462,0.08214113116264343,58,0,1.0,0.0
60,0.46153846153846156,0.08009565621614456,60,0,1.0,0.0
61,0.46923076923076923,0.07900787144899368,61,0,1.0,0.0
62,0.47692307692307695,0.07607415318489075,62,0,1.0,0.0
64,0.49230769230769234,0.07506654411554337,64,0,1.0,0.0
65,0.5,0.07505384832620621,65,0,1.0,0.0
66,0.5076923076923077,0.07472936064004898,66,0,1.0,0.0
68,0.5230769230769231,0.07446698844432831,68,0,1.0,0.0
69,0.5307692307692308,0.07407993823289871,69,0,1.0,0.0
70,0.5384615384615384,0.07366343587636948,70,0,1.0,0.0
72,0.5538461538461539,0.07232541590929031,72,0,1.0,0.0
73,0.5615384615384615,0.07118336856365204,73,0,1.0,0.0
74,0.5692307692307692,0.06978336721658707,74,0,1.0,0.0
75,0.5769230769230769,0.06938537210226059,75,0,1.0,0.0
77,0.5923076923076923,0.06687995046377182,77,0,1.0,0.0
78,0.6,0.06662704795598984,78,0,1.0,0.0
79,0.6076923076923076,0.06652404367923737,79,0,1.0,0.0
81,0.6230769230769231,0.06514845788478851,81,0,1.0,0.0
82,0.6307692307692307,0.06475549936294556,82,0,1.0,0.0
83,0.6384615384615384,0.06456679105758667,83,0,1.0,0.0
84,0.6461538461538462,0.06378341466188431,84,0,1.0,0.0
86,0.6615384615384615,0.06333263218402863,86,0,1.0,0.0
87,0.6692307692307692,0.06328768283128738,87,0,1.0,0.0
88,0.676923076923077,0.06328309327363968,88,0,1.0,0.0
90,0.6923076923076923,0.0627981647849083,90,0,1.0,0.0
91,0.7,0.0627565011382103,91,0,1.0,0.0
92,0.7076923076923077,0.06275338679552078,92,0,1.0,0.0
94,0.7230769230769231,0.06224159151315689,94,0,1.0,0.0
95,0.7307692307692307,0.061444949358701706,95,0,1.0,0.0
96,0.7384615384615385,0.06088775396347046,96,0,1.0,0.0
98,0.7538461538461538,0.059752169996500015,98,0,1.0,0.0
99,0.7615384615384615,0.0590420737862587,99,0,1.0,0.0
100,0.7692307692307693,0.058395884931087494,100,0,1.0,0.0
101,0.7769230769230769,0.05834231898188591,101,0,1.0,0.0
103,0.7923076923076923,0.05824746564030647,103,0,1.0,0.0
104,0.8,0.05815178528428078,104,0,1.0,0.0
105,0.8076923076923077,0.05749617516994476,105,0,1.0,0.0
107,0.823076923076923,0.05726650357246399,107,0,1.0,0.0
108,0.8307692307692308,0.05708681046962738,108,0,1.0,0.0
109,0.8384615384615385,0.05674367398023605,109,0,1.0,0.0
110,0.8461538461538461,0.05669103190302849,110,0,1.0,0.0
112,0.8615384615384616,0.05552829056978226,112,0,1.0,0.0
113,0.8692307692307693,0.055482253432273865,113,0,1.0,0.0
114,0.8769230769230769,0.05523490905761719,114,0,1.0,0.0
116,0.8923076923076924,0.05472886189818382,116,0,1.0,0.0
117,0.9,0.05446148291230202,117,0,1.0,0.0
118,0.9076923076923077,0.0541267916560173,118,0,1.0,0.0
120,0.9230769230769231,0.05372456833720207,120,0,1.0,0.0
121,0.9307692307692308,0.053465746343135834,121,0,1.0,0.0
122,0.9384615384615385,0.05336437746882439,122,0,1.0,0.0
124,0.9538461538461539,0.05262753739953041,124,0,1.0,0.0
125,0.9615384615384616,0.05201086029410362,125,0,1.0,0.0
126,0.9692307692307692,0.051718778908252716,126,0,1.0,0.0
127,0.9769230769230769,0.05100177228450775,127,0,1.0,0.0
129,0.9923076923076923,0.05019821599125862,129,0,1.0,0.0
130,1.0,0.05018269270658493,130,0,1.0,0.0
