seed,alpha,iou_thresh,n_candidates,n_clusters,compression_ratio,mean_cluster_size,max_cluster_size,nms_rej,nms_fp,nms_tp,nms_tp_members,nms_fdp_pooled,nms_family_fdp_mean,nms_recall_cluster,nms_recall_members,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall,total_tp_clusters,nms_hit_tp_clusters,base_hit_tp_clusters,nms_recall_object,base_recall_object
4,0.1,0.5,5628,1881,0.3342217484008529,2.992025518341308,29,27,0,27,147,0.0,0.0,0.02040816326530612,0.1111111111111111,40,0,40,0.0,0.0,0.030234315948601664,330,27,40,0.08181818181818182,0.12121212121212122
4,0.15,0.5,5628,1881,0.3342217484008529,2.992025518341308,29,35,0,35,192,0.0,0.0,0.026455026455026454,0.14512471655328799,59,0,59,0.0,0.0,0.044595616024187455,330,35,59,0.10606060606060606,0.1787878787878788
4,0.2,0.5,5628,1881,0.3342217484008529,2.992025518341308,29,39,0,39,213,0.0,0.0,0.02947845804988662,0.16099773242630386,61,0,61,0.0,0.0,0.04610733182161754,330,39,61,0.11818181818181818,0.18484848484848485
5,0.05,0.5,5818,1796,0.30869714678583704,3.239420935412027,33,9,0,9,58,0.0,0.0,0.006373937677053824,0.04107648725212465,13,0,13,0.0,0.0,0.009206798866855524,345,9,13,0.02608695652173913,0.03768115942028986
5,0.1,0.5,5818,1796,0.30869714678583704,3.239420935412027,33,20,0,20,122,0.0,0.0,0.014164305949008499,0.08640226628895184,36,0,36,0.0,0.0,0.025495750708215296,345,20,34,0.057971014492753624,0.09855072463768116
5,0.15,0.5,5818,1796,0.30869714678583704,3.239420935412027,33,25,0,25,150,0.0,0.0,0.017705382436260624,0.10623229461756374,49,0,49,0.0,0.0,0.034702549575070823,345,25,47,0.07246376811594203,0.13623188405797101
5,0.2,0.5,5818,1796,0.30869714678583704,3.239420935412027,33,26,0,26,156,0.0,0.0,0.018413597733711047,0.11048158640226628,56,0,56,0.0,0.0,0.039660056657223795,345,26,54,0.07536231884057971,0.1565217391304348
6,0.05,0.5,6387,2003,0.31360576170346016,3.18871692461308,31,37,0,37,232,0.0,0.0,0.023870967741935485,0.14967741935483872,44,0,44,0.0,0.0,0.02838709677419355,380,37,43,0.09736842105263158,0.11315789473684211
6,0.1,0.5,6387,2003,0.31360576170346016,3.18871692461308,31,43,0,43,274,0.0,0.0,0.027741935483870966,0.1767741935483871,45,0,45,0.0,0.0,0.02903225806451613,380,43,44,0.11315789473684211,0.11578947368421053
6,0.15,0.5,6387,2003,0.31360576170346016,3.18871692461308,31,43,0,43,274,0.0,0.0,0.027741935483870966,0.1767741935483871,45,0,45,0.0,0.0,0.02903225806451613,380,43,44,0.11315789473684211,0.11578947368421053
6,0.2,0.5,6387,2003,0.31360576170346016,3.18871692461308,31,44,0,44,280,0.0,0.0,0.02838709677419355,0.18064516129032257,45,0,45,0.0,0.0,0.02903225806451613,380,44,44,0.11578947368421053,0.11578947368421053
7,0.05,0.5,5130,1612,0.3142300194931774,3.1823821339950373,33,6,0,6,28,0.0,0.0,0.0046439628482972135,0.021671826625386997,24,0,24,0.0,0.0,0.018575851393188854,298,6,24,0.020134228187919462,0.08053691275167785
7,0.1,0.5,5130,1612,0.3142300194931774,3.1823821339950373,33,22,0,22,111,0.0,0.0,0.017027863777089782,0.08591331269349846,47,0,47,0.0,0.0,0.03637770897832817,298,22,47,0.0738255033557047,0.15771812080536912
7,0.15,0.5,5130,1612,0.3142300194931774,3.1823821339950373,33,28,0,28,152,0.0,0.0,0.021671826625386997,0.11764705882352941,67,0,67,0.0,0.0,0.05185758513931889,298,28,67,0.09395973154362416,0.22483221476510068
7,0.2,0.5,5130,1612,0.3142300194931774,3.1823821339950373,33,43,0,43,227,0.0,0.0,0.033281733746130034,0.17569659442724458,77,0,77,0.0,0.0,0.05959752321981424,298,43,77,0.14429530201342283,0.25838926174496646
8,0.05,0.5,5125,1585,0.3092682926829268,3.2334384858044163,30,22,0,22,118,0.0,0.0,0.01634472511144131,0.08766716196136701,58,0,58,0.0,0.0,0.04309063893016345,309,22,57,0.07119741100323625,0.18446601941747573
8,0.1,0.5,5125,1585,0.3092682926829268,3.2334384858044163,30,49,0,49,273,0.0,0.0,0.036404160475482915,0.20282317979197623,74,0,74,0.0,0.0,0.0549777117384844,309,49,73,0.15857605177993528,0.23624595469255663
8,0.15,0.5,5125,1585,0.3092682926829268,3.2334384858044163,30,62,0,62,357,0.0,0.0,0.04606240713224369,0.2652303120356612,79,2,77,0.02531645569620253,0.0055248618784530384,0.057206537890044575,309,62,76,0.20064724919093851,0.2459546925566343
8,0.2,0.5,5125,1585,0.3092682926829268,3.2334384858044163,30,68,0,68,395,0.0,0.0,0.05052005943536404,0.2934621099554235,81,2,79,0.024691358024691357,0.0055248618784530384,0.058692421991084695,309,68,78,0.22006472491909385,0.2524271844660194
9,0.05,0.5,5744,1946,0.3387883008356546,2.9516957862281603,47,15,0,15,86,0.0,0.0,0.01111934766493699,0.06375092661230541,28,0,28,0.0,0.0,0.020756115641215715,335,15,28,0.04477611940298507,0.08358208955223881
9,0.1,0.5,5744,1946,0.3387883008356546,2.9516957862281603,47,29,0,29,179,0.0,0.0,0.021497405485544848,0.13269088213491476,45,0,45,0.0,0.0,0.033358042994810974,335,29,45,0.08656716417910448,0.13432835820895522
9,0.15,0.5,5744,1946,0.3387883008356546,2.9516957862281603,47,34,0,34,209,0.0,0.0,0.025203854707190512,0.15492957746478872,47,0,47,0.0,0.0,0.034840622683469234,335,34,47,0.10149253731343283,0.14029850746268657
9,0.2,0.5,5744,1946,0.3387883008356546,2.9516957862281603,47,40,0,40,245,0.0,0.0,0.029651593773165306,0.1816160118606375,49,0,49,0.0,0.0,0.0363232023721275,335,40,49,0.11940298507462686,0.14626865671641792
