seed,alpha,iou_thresh,n_candidates,n_clusters,compression_ratio,mean_cluster_size,max_cluster_size,nms_rej,nms_fp,nms_tp,nms_tp_members,nms_fdp_pooled,nms_family_fdp_mean,nms_recall_cluster,nms_recall_members,base_rej,base_fp,base_tp,base_fdp_pooled,base_family_fdp_mean,base_recall,total_tp_clusters,nms_hit_tp_clusters,base_hit_tp_clusters,nms_recall_object,base_recall_object
4,0.1,0.5,5971,4114,0.6889968179534416,1.451385512882839,81,115,3,112,141,0.02608695652173913,0.004345127250155183,0.1731066460587326,0.21792890262751158,118,5,113,0.0423728813559322,0.006828057107386715,0.17465224111282843,396,112,113,0.2828282828282828,0.28535353535353536
4,0.15,0.5,5971,4114,0.6889968179534416,1.451385512882839,81,133,8,125,163,0.06015037593984962,0.010552451893234015,0.19319938176197837,0.25193199381761977,130,7,123,0.05384615384615385,0.010552451893234015,0.1901081916537867,396,125,122,0.31565656565656564,0.30808080808080807
4,0.2,0.5,5971,4114,0.6889968179534416,1.451385512882839,81,141,9,132,170,0.06382978723404255,0.01148355058969584,0.20401854714064915,0.26275115919629055,148,10,138,0.06756756756756757,0.013345747982619489,0.2132921174652241,396,132,137,0.3333333333333333,0.34595959595959597
5,0.05,0.5,5843,4006,0.6856067088824234,1.4585621567648528,32,117,3,114,133,0.02564102564102564,0.004345127250155184,0.15877437325905291,0.18523676880222842,117,2,115,0.017094017094017096,0.0037243947858473,0.16016713091922005,445,114,114,0.25617977528089886,0.25617977528089886
5,0.1,0.5,5843,4006,0.6856067088824234,1.4585621567648528,32,148,7,141,167,0.0472972972972973,0.008897165321746328,0.19637883008356546,0.23259052924791088,147,6,141,0.04081632653061224,0.006879784812745707,0.19637883008356546,445,141,140,0.31685393258426964,0.3146067415730337
5,0.15,0.5,5843,4006,0.6856067088824234,1.4585621567648528,32,160,8,152,183,0.05,0.009807572936064556,0.2116991643454039,0.25487465181058494,172,8,164,0.046511627906976744,0.009635460752779188,0.22841225626740946,445,152,163,0.3415730337078652,0.36629213483146067
5,0.2,0.5,5843,4006,0.6856067088824234,1.4585621567648528,32,170,9,161,195,0.052941176470588235,0.011514587212911235,0.22423398328690808,0.27158774373259054,180,9,171,0.05,0.011497658145702838,0.2381615598885794,445,161,170,0.36179775280898874,0.38202247191011235
6,0.05,0.5,6038,4219,0.6987413050679033,1.4311448210476416,44,136,3,133,157,0.022058823529411766,0.00558659217877095,0.18892045454545456,0.22301136363636365,130,2,128,0.015384615384615385,0.0037243947858473,0.18181818181818182,446,133,126,0.2982062780269058,0.2825112107623318
6,0.1,0.5,6038,4219,0.6987413050679033,1.4311448210476416,44,173,6,167,197,0.03468208092485549,0.006842164663393713,0.2372159090909091,0.27982954545454547,187,5,182,0.026737967914438502,0.006362507759155802,0.2585227272727273,446,167,178,0.3744394618834081,0.3991031390134529
6,0.15,0.5,6038,4219,0.6987413050679033,1.4311448210476416,44,196,9,187,230,0.04591836734693878,0.010924891371818745,0.265625,0.32670454545454547,204,7,197,0.03431372549019608,0.010086902545003102,0.27982954545454547,446,187,193,0.4192825112107623,0.4327354260089686
6,0.2,0.5,6038,4219,0.6987413050679033,1.4311448210476416,44,212,11,201,252,0.05188679245283019,0.0129910437173007,0.28551136363636365,0.35795454545454547,216,9,207,0.041666666666666664,0.012259466170080694,0.2940340909090909,446,201,200,0.45067264573991034,0.4484304932735426
7,0.05,0.5,5691,3983,0.6998769987699877,1.428822495606327,44,105,3,102,115,0.02857142857142857,0.0021725636250775914,0.16062992125984252,0.18110236220472442,103,2,101,0.019417475728155338,0.002482929857231533,0.15905511811023623,419,102,101,0.24343675417661098,0.24105011933174225
