alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method
0.05,2695,682,1293,227,1066,0.17556071152358854,0.3144542772861357,0.03511146439083164,4,pvalue_bh
0.1,2695,854,2034,678,1356,0.3333333333333333,0.4,0.0694846633830936,4,pvalue_bh
0.15,2695,972,2675,1143,1532,0.42728971962616824,0.45191740412979353,0.10301301967513701,4,pvalue_bh
0.2,2695,1096,3209,1529,1680,0.4764724213150514,0.49557522123893805,0.14105270372004497,4,pvalue_bh
0.05,2695,334,411,11,400,0.0267639902676399,0.11726766344180592,0.002634508348794063,5,betting
0.1,2695,414,552,23,529,0.041666666666666664,0.15508648490178834,0.006703183437877315,5,betting
0.15,2695,469,719,72,647,0.10013908205841446,0.18968044561712108,0.00955956226828212,5,betting
0.2,2695,492,802,104,698,0.12967581047381546,0.20463207270595132,0.011792601338055883,5,betting
0.05,2695,0,0,0,0,0.0,0.0,0.0,5,binary
0.1,2695,0,0,0,0,0.0,0.0,0.0,5,binary
0.15,2695,0,0,0,0,0.0,0.0,0.0,5,binary
0.2,2695,0,0,0,0,0.0,0.0,0.0,5,binary
0.05,2695,643,1200,215,985,0.17916666666666667,0.2887716212254471,0.0306408372085552,5,pvalue_bh
0.1,2695,807,1721,437,1284,0.25392213829169086,0.376429199648197,0.06120098103353899,5,pvalue_bh
0.15,2695,940,2056,621,1435,0.3020428015564202,0.4206977425974787,0.0952521665045212,5,pvalue_bh
0.2,2695,1052,2563,1000,1563,0.3901677721420211,0.45822339489885666,0.13428496209728527,5,pvalue_bh
0.05,2695,351,473,34,439,0.07188160676532769,0.13108390564347566,0.004434137291280148,6,betting
0.1,2695,402,579,43,536,0.07426597582037997,0.1600477754553598,0.005841505433342168,6,betting
0.15,2695,450,693,69,624,0.09956709956709957,0.1863242759032547,0.009095846130660055,6,betting
0.2,2695,485,788,89,699,0.11294416243654823,0.20871902060316513,0.012357618372024134,6,betting
0.05,2695,0,0,0,0,0.0,0.0,0.0,6,binary
0.1,2695,0,0,0,0,0.0,0.0,0.0,6,binary
0.15,2695,0,0,0,0,0.0,0.0,0.0,6,binary
0.2,2695,0,0,0,0,0.0,0.0,0.0,6,binary
0.05,2695,636,1265,253,1012,0.2,0.30217975515079126,0.029812337607008108,6,pvalue_bh
0.1,2695,797,1868,614,1254,0.3286937901498929,0.37444013138250226,0.06374719791439853,6,pvalue_bh
0.15,2695,922,2384,970,1414,0.40687919463087246,0.42221558674231113,0.0996939366100646,6,pvalue_bh
0.2,2695,1038,2837,1285,1552,0.45294324991187873,0.4634219169901463,0.1359128235420778,6,pvalue_bh
0.05,2695,347,459,23,436,0.05010893246187364,0.12593876372039284,0.0055128544924463296,7,betting
0.1,2695,436,620,34,586,0.054838709677419356,0.16926632004621606,0.00811454058207305,7,betting
0.15,2695,494,795,94,701,0.11823899371069183,0.2024841132293472,0.012626578252005456,7,betting
0.2,2695,541,908,126,782,0.13876651982378854,0.22588099364529174,0.016632960937228096,7,betting
0.05,2695,0,0,0,0,0.0,0.0,0.0,7,binary
0.1,2695,0,0,0,0,0.0,0.0,0.0,7,binary
0.15,2695,0,0,0,0,0.0,0.0,0.0,7,binary
0.2,2695,186,227,110,117,0.4845814977973568,0.033795493934142114,0.034137291280148425,7,binary
0.05,2695,686,1393,345,1048,0.24766690595836324,0.30271519352975157,0.03343366281905212,7,pvalue_bh
0.1,2695,836,1887,560,1327,0.296767355590885,0.3833044482957828,0.06433742654912769,7,pvalue_bh
0.15,2695,964,2338,829,1509,0.35457656116338754,0.4358752166377816,0.09757540967126319,7,pvalue_bh
0.2,2695,1077,2726,1097,1629,0.40242112986060163,0.47053726169844023,0.13367347171757488,7,pvalue_bh
0.05,2695,362,483,13,470,0.026915113871635612,0.12737127371273713,0.0037724180581323436,8,betting
0.1,2695,447,650,32,618,0.04923076923076923,0.16747967479674797,0.008076845850500766,8,betting
0.15,2695,494,738,40,698,0.05420054200542006,0.189159891598916,0.010097047870702787,8,betting
0.2,2695,526,828,69,759,0.08333333333333333,0.2056910569105691,0.012941207801084766,8,betting
0.05,2695,0,0,0,0,0.0,0.0,0.0,8,binary
0.1,2695,0,0,0,0,0.0,0.0,0.0,8,binary
0.15,2695,0,0,0,0,0.0,0.0,0.0,8,binary
0.2,2695,0,0,0,0,0.0,0.0,0.0,8,binary
0.05,2695,667,1182,181,1001,0.15313028764805414,0.27127371273712736,0.03423438992500473,8,pvalue_bh
0.1,2695,837,1680,398,1282,0.2369047619047619,0.3474254742547426,0.06607650682650683,8,pvalue_bh
0.15,2695,987,2243,728,1515,0.32456531431119034,0.4105691056910569,0.1065534444760113,8,pvalue_bh
0.2,2695,1105,2702,1055,1647,0.39045151739452255,0.44634146341463415,0.14603172020585875,8,pvalue_bh
0.05,2695,342,510,37,473,0.07254901960784314,0.13591954022988506,0.004199134199134199,9,betting
0.1,2695,432,682,51,631,0.0747800586510264,0.18132183908045976,0.007584886768560239,9,betting
0.15,2695,475,795,65,730,0.08176100628930817,0.20977011494252873,0.010776490052927901,9,betting
0.2,2695,514,872,87,785,0.09977064220183486,0.22557471264367815,0.0162186669236762,9,betting
0.05,2695,0,0,0,0,0.0,0.0,0.0,9,binary
0.1,2695,0,0,0,0,0.0,0.0,0.0,9,binary
0.15,2695,0,0,0,0,0.0,0.0,0.0,9,binary
0.2,2695,0,0,0,0,0.0,0.0,0.0,9,binary
0.05,2695,668,1444,389,1055,0.2693905817174515,0.3031609195402299,0.03811806207021027,9,pvalue_bh
0.1,2695,850,2290,895,1395,0.39082969432314413,0.40086206896551724,0.07580568946317995,9,pvalue_bh
0.15,2695,993,2959,1354,1605,0.4575870226427847,0.46120689655172414,0.11466431482321611,9,pvalue_bh
0.2,2695,1105,3595,1842,1753,0.5123783031988873,0.503735632183908,0.1529052195776715,9,pvalue_bh
0.05,2695,324,418,14,404,0.03349282296650718,0.11370672670982268,0.003924646781789639,10,betting
0.1,2695,407,607,42,565,0.06919275123558484,0.15902054601745005,0.008252643048561416,10,betting
0.15,2695,448,706,58,648,0.0821529745042493,0.1823810864058542,0.010902294983927637,10,betting
0.2,2695,488,798,83,715,0.10401002506265664,0.20123839009287925,0.016174123328985275,10,betting
0.05,2695,0,0,0,0,0.0,0.0,0.0,10,binary
0.1,2695,0,0,0,0,0.0,0.0,0.0,10,binary
0.15,2695,0,0,0,0,0.0,0.0,0.0,10,binary
0.2,2695,0,0,0,0,0.0,0.0,0.0,10,binary
0.05,2695,689,1375,294,1081,0.21381818181818182,0.30424992963692654,0.04174197103171324,10,pvalue_bh
0.1,2695,862,1899,558,1341,0.2938388625592417,0.37742752603433716,0.07918871475957216,10,pvalue_bh
0.15,2695,1004,2378,860,1518,0.3616484440706476,0.42724458204334365,0.11862953487369658,10,pvalue_bh
0.2,2695,1128,3328,1646,1682,0.49459134615384615,0.47340275823247957,0.16157115569566993,10,pvalue_bh
0.05,2695,306,414,28,386,0.06763285024154589,0.10900875458909913,0.003803339517625232,11,betting
0.1,2695,385,570,51,519,0.08947368421052632,0.14656876588534312,0.007982966123189954,11,betting
0.15,2695,420,641,60,581,0.093603744149766,0.1640779440835922,0.009889767777059058,11,betting
0.2,2695,450,719,73,646,0.10152990264255911,0.18243434058175656,0.013195451522418673,11,betting
0.05,2695,0,0,0,0,0.0,0.0,0.0,11,binary
0.1,2695,0,0,0,0,0.0,0.0,0.0,11,binary
0.15,2695,0,0,0,0,0.0,0.0,0.0,11,binary
0.2,2695,168,204,109,95,0.5343137254901961,0.02682857949731714,0.032807668521954235,11,binary
0.05,2695,584,1041,151,890,0.14505283381364073,0.25134142897486583,0.02822088300097686,11,pvalue_bh
0.1,2695,722,1492,345,1147,0.2312332439678284,0.323919796667608,0.05844112489058798,11,pvalue_bh
0.15,2695,839,1852,529,1323,0.28563714902807774,0.3736232702626377,0.08305205603947503,11,pvalue_bh
0.2,2695,940,2210,764,1446,0.34570135746606334,0.40835922055916407,0.1123237948332362,11,pvalue_bh
0.05,2695,352,453,16,437,0.03532008830022075,0.12759124087591242,0.0035005810516014597,12,betting
0.1,2695,433,571,24,547,0.04203152364273205,0.1597080291970803,0.005910416114497747,12,betting
0.15,2695,477,670,41,629,0.06119402985074627,0.18364963503649634,0.011321671525753158,12,betting
0.2,2695,521,771,52,719,0.06744487678339818,0.20992700729927008,0.013609859528226874,12,betting
0.05,2695,0,0,0,0,0.0,0.0,0.0,12,binary
0.1,2695,0,0,0,0,0.0,0.0,0.0,12,binary
0.15,2695,0,0,0,0,0.0,0.0,0.0,12,binary
0.2,2695,0,0,0,0,0.0,0.0,0.0,12,binary
0.05,2695,673,1248,257,991,0.20592948717948717,0.28934306569343066,0.03185216950208246,12,pvalue_bh
0.1,2695,813,1680,455,1225,0.2708333333333333,0.35766423357664234,0.06329605242699667,12,pvalue_bh
0.15,2695,950,2254,842,1412,0.3735581188997338,0.41226277372262776,0.09873399318405489,12,pvalue_bh
0.2,2695,1048,2837,1247,1590,0.43954881917518507,0.4642335766423358,0.1279494585093371,12,pvalue_bh
0.05,2695,321,424,13,411,0.030660377358490566,0.11806952025280092,0.0037724180581323436,13,betting
0.1,2695,394,577,23,554,0.03986135181975736,0.1591496696351623,0.0063019540756089915,13,betting
0.15,2695,444,742,82,660,0.1105121293800539,0.18960068945705258,0.010323210623962504,13,betting
0.2,2695,481,840,99,741,0.11785714285714285,0.2128698649813272,0.014250235979559288,13,betting
0.05,2695,0,0,0,0,0.0,0.0,0.0,13,binary
0.1,2695,0,0,0,0,0.0,0.0,0.0,13,binary
0.15,2695,0,0,0,0,0.0,0.0,0.0,13,binary
0.2,2695,0,0,0,0,0.0,0.0,0.0,13,binary
0.05,2695,636,1302,235,1067,0.18049155145929338,0.30652111462223497,0.03338126636302365,13,pvalue_bh
0.1,2695,796,1910,571,1339,0.29895287958115185,0.38465958058029304,0.06517287382611112,13,pvalue_bh
0.15,2695,928,2325,818,1507,0.3518279569892473,0.43292157426027006,0.10075585010905769,13,pvalue_bh
0.2,2695,1045,2742,1113,1629,0.4059080962800875,0.4679689744326343,0.13694622697331044,13,pvalue_bh
0.05,2695,383,526,31,495,0.058935361216730035,0.13285024154589373,0.0064917395529640425,14,betting
0.1,2695,468,709,52,657,0.07334273624823695,0.17632850241545894,0.011012617561782682,14,betting
0.15,2695,528,854,76,778,0.08899297423887588,0.2088030059044552,0.016195756933233742,14,betting
0.2,2695,566,977,98,879,0.10030706243602866,0.2359098228663446,0.019643651030478486,14,betting
0.05,2695,0,0,0,0,0.0,0.0,0.0,14,binary
0.1,2695,0,0,0,0,0.0,0.0,0.0,14,binary
0.15,2695,0,0,0,0,0.0,0.0,0.0,14,binary
0.2,2695,0,0,0,0,0.0,0.0,0.0,14,binary
0.05,2695,731,1469,262,1207,0.17835262083049694,0.3239398819108964,0.040495056173756865,14,pvalue_bh
0.1,2695,887,1984,552,1432,0.2782258064516129,0.3843263553408481,0.0776883531174892,14,pvalue_bh
0.15,2695,1034,2728,1081,1647,0.39626099706744866,0.4420289855072464,0.11936045237501232,14,pvalue_bh
0.2,2695,1144,3197,1423,1774,0.4451047857366281,0.47611379495437467,0.15519911936850522,14,pvalue_bh
0.05,2695,343,425,19,406,0.04470588235294118,0.1143018018018018,0.005788497217068645,15,betting
0.1,2695,429,590,40,550,0.06779661016949153,0.15484234234234234,0.011731601731601732,15,betting
0.15,2695,482,693,57,636,0.08225108225108226,0.17905405405405406,0.015367563790569356,15,betting
0.2,2695,524,760,72,688,0.09473684210526316,0.19369369369369369,0.018997743135034415,15,betting
0.05,2695,0,0,0,0,0.0,0.0,0.0,15,binary
0.1,2695,0,0,0,0,0.0,0.0,0.0,15,binary
0.15,2695,0,0,0,0,0.0,0.0,0.0,15,binary
0.2,2695,192,242,134,108,0.5537190082644629,0.030405405405405407,0.0401360544217687,15,binary
0.05,2695,712,1225,202,1023,0.16489795918367348,0.28800675675675674,0.042836590548728036,15,pvalue_bh
0.1,2695,884,1783,442,1341,0.24789680314077397,0.37753378378378377,0.07810043058397238,15,pvalue_bh
0.15,2695,1006,2136,661,1475,0.3094569288389513,0.41525900900900903,0.11412563265088543,15,pvalue_bh
0.2,2695,1127,2533,937,1596,0.36991709435452036,0.44932432432432434,0.15564225786876776,15,pvalue_bh
0.05,2695,307,399,13,386,0.03258145363408521,0.10842696629213483,0.0035250463821892395,16,betting
0.1,2695,380,535,26,509,0.048598130841121495,0.14297752808988765,0.007142857142857143,16,betting
0.15,2695,433,657,39,618,0.0593607305936073,0.17359550561797754,0.010795123244102835,16,betting
0.2,2695,453,736,47,689,0.06385869565217392,0.19353932584269662,0.011600125292147555,16,betting
0.05,2695,0,0,0,0,0.0,0.0,0.0,16,binary
0.1,2695,0,0,0,0,0.0,0.0,0.0,16,binary
0.15,2695,0,0,0,0,0.0,0.0,0.0,16,binary
0.2,2695,0,0,0,0,0.0,0.0,0.0,16,binary
0.05,2695,624,1128,124,1004,0.1099290780141844,0.28202247191011237,0.0301180642692702,16,pvalue_bh
0.1,2695,780,1522,269,1253,0.17674113009198422,0.35196629213483144,0.05908128471017262,16,pvalue_bh
0.15,2695,923,2063,621,1442,0.30101793504604946,0.4050561797752809,0.09690919733570119,16,pvalue_bh
0.2,2695,1031,2874,1260,1614,0.4384133611691023,0.4533707865168539,0.12935683779032442,16,pvalue_bh
0.05,2695,345,503,36,467,0.07157057654075547,0.13969488483398146,0.004045240473811902,17,betting
0.1,2695,419,666,63,603,0.0945945945945946,0.18037690696978761,0.007014472849352256,17,betting
0.15,2695,464,758,78,680,0.10290237467018469,0.2034101106790308,0.009637607290668515,17,betting
0.2,2695,498,837,88,749,0.10513739545997611,0.22405025426263836,0.012284484223259732,17,betting
0.05,2695,0,0,0,0,0.0,0.0,0.0,17,binary
0.1,2695,0,0,0,0,0.0,0.0,0.0,17,binary
0.15,2695,0,0,0,0,0.0,0.0,0.0,17,binary
0.2,2695,0,0,0,0,0.0,0.0,0.0,17,binary
0.05,2695,682,1269,214,1055,0.16863672182821118,0.3155848040682022,0.03549657229034243,17,pvalue_bh
0.1,2695,842,1718,398,1320,0.23166472642607683,0.3948549207298833,0.06939913157018421,17,pvalue_bh
0.15,2695,963,2084,585,1499,0.2807101727447217,0.4483996410409812,0.09825155996831127,17,pvalue_bh
0.2,2695,1049,2443,820,1623,0.33565288579615227,0.48549207298833386,0.12601672555061974,17,pvalue_bh
0.05,2695,345,450,18,432,0.04,0.1186161449752883,0.0017006802721088437,18,betting
0.1,2695,431,622,44,578,0.0707395498392283,0.1587040087863811,0.003696810102340056,18,betting
0.15,2695,474,727,62,665,0.08528198074277854,0.1825919824272378,0.00593769325912183,18,betting
0.2,2695,508,821,74,747,0.09013398294762484,0.20510708401976935,0.008013660009458327,18,betting
0.05,2695,0,0,0,0,0.0,0.0,0.0,18,binary
0.1,2695,0,0,0,0,0.0,0.0,0.0,18,binary
0.15,2695,0,0,0,0,0.0,0.0,0.0,18,binary
0.2,2695,0,0,0,0,0.0,0.0,0.0,18,binary
0.05,2695,697,1355,239,1116,0.17638376383763837,0.30642504118616143,0.03439015850147288,18,pvalue_bh
0.1,2695,875,1943,499,1444,0.25681935151827073,0.39648544755628773,0.07010258795010633,18,pvalue_bh
0.15,2695,1017,2458,805,1653,0.3275020341741253,0.4538714991762768,0.10405821523191733,18,pvalue_bh
0.2,2695,1148,3219,1410,1809,0.4380242311276794,0.49670510708401977,0.14824239450353607,18,pvalue_bh
0.05,2695,378,531,49,482,0.09227871939736347,0.13340714088015498,0.006904320169626292,19,betting
0.1,2695,448,666,61,605,0.0915915915915916,0.16745087185164684,0.010194363459669582,19,betting
0.15,2695,502,774,78,696,0.10077519379844961,0.19263769720453916,0.014414861576271594,19,betting
0.2,2695,527,832,91,741,0.109375,0.2050927207306947,0.016053698929394664,19,betting
0.05,2695,127,145,27,118,0.18620689655172415,0.032659839468585666,0.009029066171923316,19,binary
0.1,2695,145,174,46,128,0.26436781609195403,0.035427622474398006,0.014316635745207171,19,binary
0.15,2695,171,216,82,134,0.37962962962962965,0.03708829227788541,0.02297464440321583,19,binary
0.2,2695,196,254,116,138,0.4566929133858268,0.03819540548021035,0.03163265306122449,19,binary
0.05,2695,648,1110,163,947,0.14684684684684685,0.262109050650429,0.03091660513083628,19,pvalue_bh
0.1,2695,774,1423,299,1124,0.2101194659170766,0.3110988098533075,0.057253627300827996,19,pvalue_bh
0.15,2695,899,1996,652,1344,0.32665330661322645,0.3719900359811791,0.08538523604410285,19,pvalue_bh
0.2,2695,1013,2441,940,1501,0.3850880786562884,0.4154442291724329,0.11894676447498255,19,pvalue_bh
