alpha,score_threshold,k_max,template,cal_null,sum_phi_cal,phi_max,num_test_families,num_test_candidates,gated_tp_total,total_rejections,fp,tp,fdp,gated_recall,full_recall,frontier_supported_family_frac,frontier_T1_median
0.2,0.3,all,all,275.9,1699.387829212797,12.844148440659634,280.3,374.0,93.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.241933963752736
0.2,0.35,10,all,57.588235294117645,547.2851354907713,12.866502502672818,87.58823529411765,92.29411764705883,37.294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.165055270480586
0.2,0.35,20,all,120.5,976.8722556826339,12.844148440659634,166.75,180.5,60.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.97207170593449
0.2,0.35,30,all,149.9,1134.1295201878079,12.844148440659634,203.35,221.65,70.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.86566919511805
0.2,0.35,all,all,201.35,1411.1833831632164,12.844148440659634,256.15,282.25,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.73209556466601
0.2,0.4,10,all,51.888888888888886,547.5180010720275,12.752956571541427,79.44444444444444,80.66666666666667,34.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.17917189233458
0.2,0.4,20,all,91.05,861.1608860205167,12.844148440659634,140.45,144.45,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.417190730734056
0.2,0.4,30,all,106.85,966.0572099042304,12.844148440659634,164.05,168.9,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.88694228628333
0.2,0.4,all,all,134.05,1148.4443384619778,12.844148440659634,194.95,200.15,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.08260924909935
0.2,0.45,20,all,69.1,753.257797784881,12.844148440659634,113.35,114.2,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.77867991773066
0.2,0.45,30,all,78.05,824.2281720672576,12.844148440659634,126.7,127.9,49.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.56691737151531
0.2,0.45,all,all,91.5,938.8453490896261,12.844148440659634,140.9,142.1,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.545049661821636
0.2,0.5,20,all,52.142857142857146,671.7061259829414,12.88742859735645,85.85714285714286,85.85714285714286,39.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.79775562661516
0.2,0.5,30,all,55.285714285714285,712.0254791399544,12.88742859735645,89.85714285714286,89.85714285714286,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.468403770235
0.2,0.5,all,all,56.23076923076923,726.5574392494289,12.925772737876716,94.53846153846153,94.53846153846153,41.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.61441390020057
0.2,none,5,all,101.8,304.3241122975766,12.844148440659634,37.25,131.55,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.92095904389404
0.2,none,10,all,463.9,955.9132478500238,12.844148440659634,90.55,553.1,88.45,0.45,0.25,0.2,0.25,0.002522630626078902,0.0005145837247514367,0.004946652429841323,67.27791687531499
0.2,none,20,all,1566.2,2377.7798543086983,12.844148440659634,170.85,1755.45,202.6,0.45,0.25,0.2,0.25,0.0010081691570627417,0.0005145837247514367,0.0026527868908168516,78.6103733523448
0.2,none,30,all,2485.85,3335.2062722659102,12.844148440659634,212.65,2800.8,280.5,1.7,0.5,1.2,0.29166666666666663,0.004597159587672586,0.002965265114591887,0.008590653647746813,83.48774161129727
0.2,none,all,all,8140.45,8042.953682054838,12.844148440659634,299.0,8463.8,404.1,8.0,2.1,5.9,0.25059343434343434,0.014789786449753883,0.014789786449753883,0.027759197324414713,85.15425269439613
