alpha,total_rejections,fp,tp,fdp,recall,threshold,seed,method
0.05,47,2,45,0.0425531914893617,0.024311183144246355,0.853593111038208,10,score_oracle
0.1,113,11,102,0.09734513274336283,0.055105348460291734,0.7076193690299988,10,score_oracle
0.15,124,18,106,0.14516129032258066,0.05726634251755808,0.6807286143302917,10,score_oracle
0.2,142,28,114,0.19718309859154928,0.06158833063209076,0.6593361496925354,10,score_oracle
0.05,40,2,38,0.05,0.02457956015523933,0.8625737428665161,11,score_oracle
0.1,52,5,47,0.09615384615384616,0.03040103492884864,0.8440485000610352,11,score_oracle
0.15,56,8,48,0.14285714285714285,0.031047865459249677,0.837197482585907,11,score_oracle
0.2,90,18,72,0.2,0.04657179818887452,0.7758693695068359,11,score_oracle
0.05,32,1,31,0.03125,0.018107476635514017,0.9096788167953492,12,score_oracle
0.1,72,7,65,0.09722222222222222,0.037967289719626166,0.8199368119239807,12,score_oracle
0.15,88,13,75,0.14772727272727273,0.04380841121495327,0.7960967421531677,12,score_oracle
0.2,128,25,103,0.1953125,0.06016355140186916,0.7135260701179504,12,score_oracle
0.05,53,2,51,0.03773584905660377,0.03,0.8644607663154602,13,score_oracle
0.1,73,7,66,0.0958904109589041,0.03882352941176471,0.8098531365394592,13,score_oracle
0.15,110,16,94,0.14545454545454545,0.05529411764705883,0.7489798069000244,13,score_oracle
0.2,130,26,104,0.2,0.0611764705882353,0.7131344079971313,13,score_oracle
0.05,28,1,27,0.03571428571428571,0.016584766584766583,0.9028674960136414,14,score_oracle
0.1,52,5,47,0.09615384615384616,0.02886977886977887,0.8555620312690735,14,score_oracle
0.15,67,10,57,0.14925373134328357,0.03501228501228501,0.8270508646965027,14,score_oracle
0.2,105,21,84,0.2,0.051597051597051594,0.750471293926239,14,score_oracle
0.05,21,1,20,0.047619047619047616,0.011357183418512209,0.9035752415657043,15,score_oracle
0.1,40,4,36,0.1,0.020442930153321975,0.8500239253044128,15,score_oracle
0.15,62,9,53,0.14516129032258066,0.030096536059057353,0.8212030529975891,15,score_oracle
0.2,91,18,73,0.1978021978021978,0.04145371947756956,0.7579401135444641,15,score_oracle
0.05,3,0,3,0.0,0.001838235294117647,0.9469743967056274,16,score_oracle
0.1,36,3,33,0.08333333333333333,0.02022058823529412,0.8733025193214417,16,score_oracle
0.15,41,6,35,0.14634146341463414,0.02144607843137255,0.8632775545120239,16,score_oracle
0.2,106,21,85,0.19811320754716982,0.052083333333333336,0.7758693695068359,16,score_oracle
0.05,41,2,39,0.04878048780487805,0.023423423423423424,0.8869649767875671,17,score_oracle
0.1,54,5,49,0.09259259259259259,0.02942942942942943,0.8666196465492249,17,score_oracle
0.15,74,11,63,0.14864864864864866,0.03783783783783784,0.8192604184150696,17,score_oracle
0.2,110,22,88,0.2,0.05285285285285285,0.7613011598587036,17,score_oracle
0.05,41,2,39,0.04878048780487805,0.025112685125563427,0.8751763105392456,18,score_oracle
0.1,48,4,44,0.08333333333333333,0.028332260141661302,0.8637669086456299,18,score_oracle
0.15,74,11,63,0.14864864864864866,0.04056664520283323,0.81635582447052,18,score_oracle
0.2,101,20,81,0.19801980198019803,0.05215711526078558,0.7635846138000488,18,score_oracle
0.05,10,0,10,0.0,0.005681818181818182,0.9323063492774964,19,score_oracle
0.1,52,5,47,0.09615384615384616,0.026704545454545453,0.8708004355430603,19,score_oracle
0.15,102,15,87,0.14705882352941177,0.04943181818181818,0.7787691950798035,19,score_oracle
0.2,128,25,103,0.1953125,0.058522727272727275,0.721034586429596,19,score_oracle
