alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method
0.15,1197,37,37,8,29,0.21621621621621623,0.0168506682161534,0.006683375104427736,8,betting
0.2,1197,37,37,8,29,0.21621621621621623,0.0168506682161534,0.006683375104427736,8,betting
0.05,1197,0,0,0,0,0.0,0.0,0.0,8,binary
0.1,1197,0,0,0,0,0.0,0.0,0.0,8,binary
0.15,1197,0,0,0,0,0.0,0.0,0.0,8,binary
0.2,1197,0,0,0,0,0.0,0.0,0.0,8,binary
0.05,1197,331,338,158,180,0.46745562130177515,0.10459035444509006,0.12754107490949596,8,pvalue_bh
0.1,1197,489,584,347,237,0.5941780821917808,0.13771063335270192,0.2405318852687274,8,pvalue_bh
0.15,1197,603,822,527,295,0.6411192214111923,0.17141196978500872,0.3197577276524645,8,pvalue_bh
0.2,1197,700,1118,732,386,0.6547406082289803,0.22428820453224868,0.3890002784739627,8,pvalue_bh
0.05,1197,0,0,0,0,0.0,0.0,0.0,9,betting
0.1,1197,6,6,3,3,0.5,0.0017133066818960593,0.002506265664160401,9,betting
0.15,1197,35,35,12,23,0.34285714285714286,0.013135351227869789,0.010025062656641603,9,betting
0.2,1197,70,70,24,46,0.34285714285714286,0.026270702455739578,0.020050125313283207,9,betting
0.05,1197,0,0,0,0,0.0,0.0,0.0,9,binary
0.1,1197,0,0,0,0,0.0,0.0,0.0,9,binary
0.15,1197,0,0,0,0,0.0,0.0,0.0,9,binary
0.2,1197,0,0,0,0,0.0,0.0,0.0,9,binary
0.05,1197,321,331,181,150,0.5468277945619335,0.08566533409480297,0.14536340852130325,9,pvalue_bh
0.1,1197,461,567,365,202,0.6437389770723104,0.11536264991433466,0.2488164856585909,9,pvalue_bh
0.15,1197,576,851,581,270,0.6827262044653349,0.15419760137064534,0.3327763854079644,9,pvalue_bh
0.2,1197,659,1129,797,332,0.7059344552701505,0.1896059394631639,0.39628237259816207,9,pvalue_bh
0.05,1197,0,0,0,0,0.0,0.0,0.0,10,betting
0.1,1197,3,3,0,3,0.0,0.0016207455429497568,0.0,10,betting
0.15,1197,40,40,4,36,0.1,0.019448946515397084,0.003341687552213868,10,betting
0.2,1197,40,40,4,36,0.1,0.019448946515397084,0.003341687552213868,10,betting
0.05,1197,0,0,0,0,0.0,0.0,0.0,10,binary
0.1,1197,0,0,0,0,0.0,0.0,0.0,10,binary
0.15,1197,0,0,0,0,0.0,0.0,0.0,10,binary
0.2,1197,0,0,0,0,0.0,0.0,0.0,10,binary
0.05,1197,300,308,154,154,0.5,0.08319827120475419,0.12364243943191311,10,pvalue_bh
0.1,1197,434,497,297,200,0.5975855130784709,0.10804970286331712,0.219228627123364,10,pvalue_bh
0.15,1197,546,743,482,261,0.648721399730821,0.14100486223662884,0.3009607351712615,10,pvalue_bh
0.2,1197,626,1006,666,340,0.6620278330019881,0.1836844948676391,0.3590086326928432,10,pvalue_bh
0.05,1197,0,0,0,0,0.0,0.0,0.0,11,betting
0.1,1197,5,5,2,3,0.4,0.0019404915912031048,0.001670843776106934,11,betting
0.15,1197,38,38,7,31,0.18421052631578946,0.020051746442432083,0.005847953216374269,11,betting
0.2,1197,38,38,7,31,0.18421052631578946,0.020051746442432083,0.005847953216374269,11,betting
0.05,1197,0,0,0,0,0.0,0.0,0.0,11,binary
0.1,1197,0,0,0,0,0.0,0.0,0.0,11,binary
0.15,1197,0,0,0,0,0.0,0.0,0.0,11,binary
0.2,1197,0,0,0,0,0.0,0.0,0.0,11,binary
0.05,1197,307,314,169,145,0.5382165605095541,0.09379042690815007,0.13909774436090225,11,pvalue_bh
0.1,1197,431,501,321,180,0.6407185628742516,0.11642949547218628,0.23489278752436643,11,pvalue_bh
0.15,1197,535,718,484,234,0.6740947075208914,0.15135834411384216,0.30653021442495126,11,pvalue_bh
0.2,1197,625,960,684,276,0.7125,0.17852522639068563,0.3771512113617376,11,pvalue_bh
0.05,1197,0,0,0,0,0.0,0.0,0.0,12,betting
0.1,1197,3,3,1,2,0.3333333333333333,0.0011682242990654205,0.000835421888053467,12,betting
0.15,1197,39,39,12,27,0.3076923076923077,0.015771028037383176,0.010025062656641603,12,betting
0.2,1197,39,39,12,27,0.3076923076923077,0.015771028037383176,0.010025062656641603,12,betting
0.05,1197,0,0,0,0,0.0,0.0,0.0,12,binary
0.1,1197,0,0,0,0,0.0,0.0,0.0,12,binary
0.15,1197,0,0,0,0,0.0,0.0,0.0,12,binary
0.2,1197,0,0,0,0,0.0,0.0,0.0,12,binary
0.05,1197,344,348,182,166,0.5229885057471264,0.0969626168224299,0.14870509607351712,12,pvalue_bh
0.1,1197,451,522,320,202,0.6130268199233716,0.11799065420560748,0.22904483430799216,12,pvalue_bh
0.15,1197,549,721,468,253,0.6490984743411928,0.1477803738317757,0.29754942912837645,12,pvalue_bh
0.2,1197,644,1015,677,338,0.6669950738916256,0.19742990654205608,0.36065162907268167,12,pvalue_bh
0.05,1197,0,0,0,0,0.0,0.0,0.0,13,betting
0.1,1197,4,4,2,2,0.5,0.001176470588235294,0.001670843776106934,13,betting
0.15,1197,40,40,7,33,0.175,0.019411764705882354,0.005847953216374269,13,betting
0.2,1197,40,40,7,33,0.175,0.019411764705882354,0.005847953216374269,13,betting
0.05,1197,0,0,0,0,0.0,0.0,0.0,13,binary
0.1,1197,0,0,0,0,0.0,0.0,0.0,13,binary
0.15,1197,0,0,0,0,0.0,0.0,0.0,13,binary
0.2,1197,0,0,0,0,0.0,0.0,0.0,13,binary
0.05,1197,323,333,173,160,0.5195195195195195,0.09411764705882353,0.13784461152882205,13,pvalue_bh
0.1,1197,451,530,321,209,0.6056603773584905,0.12294117647058823,0.22807017543859648,13,pvalue_bh
0.15,1197,561,761,487,274,0.6399474375821288,0.16117647058823528,0.30618212197159567,13,pvalue_bh
0.2,1197,636,996,661,335,0.6636546184738956,0.19705882352941176,0.36494012809802284,13,pvalue_bh
0.05,1197,0,0,0,0,0.0,0.0,0.0,14,betting
0.1,1197,3,3,1,2,0.3333333333333333,0.0012285012285012285,0.000835421888053467,14,betting
0.15,1197,36,36,10,26,0.2777777777777778,0.01597051597051597,0.00835421888053467,14,betting
0.2,1197,36,36,10,26,0.2777777777777778,0.01597051597051597,0.00835421888053467,14,betting
0.05,1197,0,0,0,0,0.0,0.0,0.0,14,binary
0.1,1197,0,0,0,0,0.0,0.0,0.0,14,binary
0.15,1197,0,0,0,0,0.0,0.0,0.0,14,binary
0.2,1197,29,58,29,29,0.5,0.017813267813267815,0.011835143414090782,14,binary
0.05,1197,302,309,151,158,0.4886731391585761,0.09705159705159705,0.12364243943191311,14,pvalue_bh
0.1,1197,429,500,288,212,0.576,0.13022113022113022,0.20843776106934,14,pvalue_bh
0.15,1197,540,723,458,265,0.6334716459197787,0.16277641277641278,0.2924672793093846,14,pvalue_bh
0.2,1197,617,965,635,330,0.6580310880829016,0.20270270270270271,0.35332776385407966,14,pvalue_bh
0.05,1197,0,0,0,0,0.0,0.0,0.0,15,betting
0.1,1197,5,5,2,3,0.4,0.0017035775127768314,0.001670843776106934,15,betting
0.15,1197,36,36,15,21,0.4166666666666667,0.01192504258943782,0.012531328320802004,15,betting
0.2,1197,36,36,15,21,0.4166666666666667,0.01192504258943782,0.012531328320802004,15,betting
0.05,1197,0,0,0,0,0.0,0.0,0.0,15,binary
0.1,1197,0,0,0,0,0.0,0.0,0.0,15,binary
0.15,1197,0,0,0,0,0.0,0.0,0.0,15,binary
0.2,1197,31,63,36,27,0.5714285714285714,0.015332197614991482,0.014411027568922305,15,binary
0.05,1197,319,331,175,156,0.5287009063444109,0.08858603066439523,0.13826232247284878,15,pvalue_bh
0.1,1197,447,530,316,214,0.5962264150943396,0.12152186257808063,0.22201336675020886,15,pvalue_bh
0.15,1197,559,778,506,272,0.6503856041131105,0.15445769449176605,0.3023948760790866,15,pvalue_bh
0.2,1197,661,1095,743,352,0.6785388127853881,0.19988642816581487,0.37925690294111347,15,pvalue_bh
0.05,1197,0,0,0,0,0.0,0.0,0.0,16,betting
0.1,1197,2,2,2,0,1.0,0.0,0.001670843776106934,16,betting
0.15,1197,39,39,12,27,0.3076923076923077,0.016544117647058824,0.010025062656641603,16,betting
0.2,1197,39,39,12,27,0.3076923076923077,0.016544117647058824,0.010025062656641603,16,betting
0.05,1197,0,0,0,0,0.0,0.0,0.0,16,binary
0.1,1197,0,0,0,0,0.0,0.0,0.0,16,binary
0.15,1197,0,0,0,0,0.0,0.0,0.0,16,binary
0.2,1197,0,0,0,0,0.0,0.0,0.0,16,binary
0.05,1197,308,312,157,155,0.5032051282051282,0.09497549019607843,0.12907268170426064,16,pvalue_bh
0.1,1197,441,531,320,211,0.6026365348399246,0.12928921568627452,0.22208298524087997,16,pvalue_bh
0.15,1197,542,739,487,252,0.6589986468200271,0.15441176470588236,0.30137844611528825,16,pvalue_bh
0.2,1197,637,1037,713,324,0.6875602700096431,0.19852941176470587,0.367000835421888,16,pvalue_bh
0.05,1197,0,0,0,0,0.0,0.0,0.0,17,betting
0.1,1197,5,5,2,3,0.4,0.0018018018018018018,0.001670843776106934,17,betting
0.15,1197,44,44,14,30,0.3181818181818182,0.018018018018018018,0.011695906432748537,17,betting
0.2,1197,44,44,14,30,0.3181818181818182,0.018018018018018018,0.011695906432748537,17,betting
0.05,1197,0,0,0,0,0.0,0.0,0.0,17,binary
0.1,1197,0,0,0,0,0.0,0.0,0.0,17,binary
0.15,1197,0,0,0,0,0.0,0.0,0.0,17,binary
0.2,1197,0,0,0,0,0.0,0.0,0.0,17,binary
0.05,1197,293,301,141,160,0.4684385382059801,0.0960960960960961,0.11278195488721804,17,pvalue_bh
0.1,1197,424,493,285,208,0.5780933062880325,0.12492492492492492,0.20300751879699247,17,pvalue_bh
0.15,1197,527,744,460,284,0.6182795698924731,0.17057057057057057,0.2745474798106377,17,pvalue_bh
0.2,1197,626,1012,654,358,0.6462450592885376,0.21501501501501502,0.347827903091061,17,pvalue_bh
0.05,1197,0,0,0,0,0.0,0.0,0.0,18,betting
0.1,1197,2,2,1,1,0.5,0.000643915003219575,0.000835421888053467,18,betting
0.15,1197,36,36,7,29,0.19444444444444445,0.018673535093367676,0.005847953216374269,18,betting
0.2,1197,36,36,7,29,0.19444444444444445,0.018673535093367676,0.005847953216374269,18,betting
0.05,1197,0,0,0,0,0.0,0.0,0.0,18,binary
0.1,1197,0,0,0,0,0.0,0.0,0.0,18,binary
0.15,1197,0,0,0,0,0.0,0.0,0.0,18,binary
0.2,1197,0,0,0,0,0.0,0.0,0.0,18,binary
0.05,1197,290,297,152,145,0.5117845117845118,0.09336767546683837,0.12364243943191311,18,pvalue_bh
0.1,1197,435,518,317,201,0.611969111969112,0.12942691564713457,0.22438039543302704,18,pvalue_bh
0.15,1197,544,740,480,260,0.6486486486486487,0.16741790083708952,0.3055555555555556,18,pvalue_bh
0.2,1197,619,955,645,310,0.675392670157068,0.19961365099806824,0.35971874129768866,18,pvalue_bh
0.05,1197,0,0,0,0,0.0,0.0,0.0,19,betting
0.1,1197,2,2,0,2,0.0,0.0011363636363636363,0.0,19,betting
0.15,1197,36,36,6,30,0.16666666666666666,0.017045454545454544,0.005012531328320802,19,betting
0.2,1197,36,36,6,30,0.16666666666666666,0.017045454545454544,0.005012531328320802,19,betting
0.05,1197,0,0,0,0,0.0,0.0,0.0,19,binary
0.1,1197,0,0,0,0,0.0,0.0,0.0,19,binary
0.15,1197,0,0,0,0,0.0,0.0,0.0,19,binary
0.2,1197,0,0,0,0,0.0,0.0,0.0,19,binary
0.05,1197,322,326,158,168,0.48466257668711654,0.09545454545454546,0.1299081035923141,19,pvalue_bh
0.1,1197,445,530,319,211,0.6018867924528302,0.11988636363636364,0.22277917014759116,19,pvalue_bh
0.15,1197,555,756,491,265,0.6494708994708994,0.15056818181818182,0.30116959064327486,19,pvalue_bh
0.2,1197,644,992,662,330,0.6673387096774194,0.1875,0.3637287663603453,19,pvalue_bh
