alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,cal_null_size,n_cal
0.15,1197,37,37,8,29,0.21621621621621623,0.0168506682161534,0.006683375104427736,8,betting,all,32987
0.2,1197,37,37,8,29,0.21621621621621623,0.0168506682161534,0.006683375104427736,8,betting,all,32987
0.05,1197,0,0,0,0,0.0,0.0,0.0,9,betting,all,33693
0.1,1197,6,6,3,3,0.5,0.0017133066818960593,0.002506265664160401,9,betting,all,33693
0.15,1197,35,35,12,23,0.34285714285714286,0.013135351227869789,0.010025062656641603,9,betting,all,33693
0.2,1197,70,70,24,46,0.34285714285714286,0.026270702455739578,0.020050125313283207,9,betting,all,33693
0.05,1197,0,0,0,0,0.0,0.0,0.0,10,betting,all,31580
0.1,1197,3,3,0,3,0.0,0.0016207455429497568,0.0,10,betting,all,31580
0.15,1197,40,40,4,36,0.1,0.019448946515397084,0.003341687552213868,10,betting,all,31580
0.2,1197,40,40,4,36,0.1,0.019448946515397084,0.003341687552213868,10,betting,all,31580
0.05,1197,0,0,0,0,0.0,0.0,0.0,11,betting,all,30263
0.1,1197,5,5,2,3,0.4,0.0019404915912031048,0.001670843776106934,11,betting,all,30263
0.15,1197,38,38,7,31,0.18421052631578946,0.020051746442432083,0.005847953216374269,11,betting,all,30263
0.2,1197,38,38,7,31,0.18421052631578946,0.020051746442432083,0.005847953216374269,11,betting,all,30263
0.05,1197,0,0,0,0,0.0,0.0,0.0,12,betting,all,31950
0.1,1197,3,3,1,2,0.3333333333333333,0.0011682242990654205,0.000835421888053467,12,betting,all,31950
0.15,1197,39,39,12,27,0.3076923076923077,0.015771028037383176,0.010025062656641603,12,betting,all,31950
0.2,1197,39,39,12,27,0.3076923076923077,0.015771028037383176,0.010025062656641603,12,betting,all,31950
0.05,1197,0,0,0,0,0.0,0.0,0.0,13,betting,all,31606
0.1,1197,4,4,2,2,0.5,0.001176470588235294,0.001670843776106934,13,betting,all,31606
0.15,1197,40,40,7,33,0.175,0.019411764705882354,0.005847953216374269,13,betting,all,31606
0.2,1197,40,40,7,33,0.175,0.019411764705882354,0.005847953216374269,13,betting,all,31606
0.05,1197,0,0,0,0,0.0,0.0,0.0,14,betting,all,31414
0.1,1197,3,3,1,2,0.3333333333333333,0.0012285012285012285,0.000835421888053467,14,betting,all,31414
0.15,1197,36,36,10,26,0.2777777777777778,0.01597051597051597,0.00835421888053467,14,betting,all,31414
0.2,1197,36,36,10,26,0.2777777777777778,0.01597051597051597,0.00835421888053467,14,betting,all,31414
0.05,1197,0,0,0,0,0.0,0.0,0.0,15,betting,all,32294
0.1,1197,5,5,2,3,0.4,0.0017035775127768314,0.001670843776106934,15,betting,all,32294
0.15,1197,36,36,15,21,0.4166666666666667,0.01192504258943782,0.012531328320802004,15,betting,all,32294
0.2,1197,36,36,15,21,0.4166666666666667,0.01192504258943782,0.012531328320802004,15,betting,all,32294
0.05,1197,0,0,0,0,0.0,0.0,0.0,16,betting,all,31503
0.1,1197,2,2,2,0,1.0,0.0,0.001670843776106934,16,betting,all,31503
0.15,1197,39,39,12,27,0.3076923076923077,0.016544117647058824,0.010025062656641603,16,betting,all,31503
0.2,1197,39,39,12,27,0.3076923076923077,0.016544117647058824,0.010025062656641603,16,betting,all,31503
0.05,1197,0,0,0,0,0.0,0.0,0.0,17,betting,all,30813
0.1,1197,5,5,2,3,0.4,0.0018018018018018018,0.001670843776106934,17,betting,all,30813
0.15,1197,44,44,14,30,0.3181818181818182,0.018018018018018018,0.011695906432748537,17,betting,all,30813
0.2,1197,44,44,14,30,0.3181818181818182,0.018018018018018018,0.011695906432748537,17,betting,all,30813
0.05,1197,0,0,0,0,0.0,0.0,0.0,18,betting,all,31590
0.1,1197,2,2,1,1,0.5,0.000643915003219575,0.000835421888053467,18,betting,all,31590
0.15,1197,36,36,7,29,0.19444444444444445,0.018673535093367676,0.005847953216374269,18,betting,all,31590
0.2,1197,36,36,7,29,0.19444444444444445,0.018673535093367676,0.005847953216374269,18,betting,all,31590
0.05,1197,0,0,0,0,0.0,0.0,0.0,19,betting,all,32496
0.1,1197,2,2,0,2,0.0,0.0011363636363636363,0.0,19,betting,all,32496
0.15,1197,36,36,6,30,0.16666666666666666,0.017045454545454544,0.005012531328320802,19,betting,all,32496
0.2,1197,36,36,6,30,0.16666666666666666,0.017045454545454544,0.005012531328320802,19,betting,all,32496
