alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,cal_null_size,n_cal
0.1,249,54,72,4,68,0.05555555555555555,0.13765182186234817,0.007028112449799197,8,betting,all,2430
0.15,249,62,80,5,75,0.0625,0.15182186234817813,0.01104417670682731,8,betting,all,2430
0.2,249,67,88,5,83,0.056818181818181816,0.1680161943319838,0.01104417670682731,8,betting,all,2430
0.05,249,41,60,2,58,0.03333333333333333,0.10086956521739131,0.006024096385542169,9,betting,all,1544
0.1,249,48,72,3,69,0.041666666666666664,0.12,0.006827309236947791,9,betting,all,1544
0.15,249,55,80,3,77,0.0375,0.13391304347826086,0.006827309236947791,9,betting,all,1544
0.2,249,56,82,3,79,0.036585365853658534,0.1373913043478261,0.006827309236947791,9,betting,all,1544
0.05,249,35,45,0,45,0.0,0.10067114093959731,0.0,10,betting,all,1989
0.1,249,47,58,0,58,0.0,0.1297539149888143,0.0,10,betting,all,1989
0.15,249,58,72,0,72,0.0,0.1610738255033557,0.0,10,betting,all,1989
0.2,249,59,73,0,73,0.0,0.16331096196868009,0.0,10,betting,all,1989
0.05,249,45,53,1,52,0.018867924528301886,0.09737827715355805,0.004016064257028112,11,betting,all,1768
0.1,249,59,74,2,72,0.02702702702702703,0.1348314606741573,0.004016064257028112,11,betting,all,1768
0.15,249,66,86,3,83,0.03488372093023256,0.15543071161048688,0.008032128514056224,11,betting,all,1768
0.2,249,75,96,3,93,0.03125,0.17415730337078653,0.008032128514056224,11,betting,all,1768
0.05,249,34,41,0,41,0.0,0.07509157509157509,0.0,12,betting,all,1983
0.1,249,41,54,0,54,0.0,0.0989010989010989,0.0,12,betting,all,1983
0.15,249,45,65,0,65,0.0,0.11904761904761904,0.0,12,betting,all,1983
0.2,249,49,70,2,68,0.02857142857142857,0.12454212454212454,0.004016064257028112,12,betting,all,1983
0.05,249,30,36,1,35,0.027777777777777776,0.06554307116104868,0.004016064257028112,13,betting,all,2071
0.1,249,51,65,1,64,0.015384615384615385,0.1198501872659176,0.004016064257028112,13,betting,all,2071
0.15,249,62,82,2,80,0.024390243902439025,0.149812734082397,0.008032128514056224,13,betting,all,2071
0.2,249,77,103,2,101,0.019417475728155338,0.1891385767790262,0.008032128514056224,13,betting,all,2071
0.05,249,32,37,1,36,0.02702702702702703,0.0650994575045208,0.004016064257028112,14,betting,all,1887
0.1,249,47,56,1,55,0.017857142857142856,0.09945750452079566,0.002008032128514056,14,betting,all,1887
0.15,249,56,68,3,65,0.04411764705882353,0.11754068716094032,0.006024096385542169,14,betting,all,1887
0.2,249,67,81,3,78,0.037037037037037035,0.1410488245931284,0.006024096385542169,14,betting,all,1887
0.05,249,34,50,0,50,0.0,0.09345794392523364,0.0,15,betting,all,1790
0.1,249,42,59,2,57,0.03389830508474576,0.10654205607476636,0.0048192771084337345,15,betting,all,1790
0.15,249,50,70,4,66,0.05714285714285714,0.1233644859813084,0.008835341365461848,15,betting,all,1790
0.2,249,64,86,5,81,0.05813953488372093,0.15140186915887852,0.01285140562248996,15,betting,all,1790
0.05,249,39,47,3,44,0.06382978723404255,0.0838095238095238,0.0030120481927710845,16,betting,all,2063
0.1,249,55,66,4,62,0.06060606060606061,0.1180952380952381,0.007028112449799197,16,betting,all,2063
0.15,249,65,78,6,72,0.07692307692307693,0.13714285714285715,0.01104417670682731,16,betting,all,2063
0.2,249,80,100,8,92,0.08,0.17523809523809525,0.016398929049531462,16,betting,all,2063
0.05,249,26,34,0,34,0.0,0.06170598911070781,0.0,17,betting,all,1902
0.1,249,47,62,2,60,0.03225806451612903,0.1088929219600726,0.0048192771084337345,17,betting,all,1902
0.15,249,57,78,2,76,0.02564102564102564,0.13793103448275862,0.0048192771084337345,17,betting,all,1902
0.2,249,70,97,3,94,0.030927835051546393,0.1705989110707804,0.008835341365461848,17,betting,all,1902
0.05,249,39,58,1,57,0.017241379310344827,0.12445414847161572,0.0008032128514056225,18,betting,all,1821
0.1,249,53,74,2,72,0.02702702702702703,0.1572052401746725,0.0048192771084337345,18,betting,all,1821
0.15,249,62,97,8,89,0.08247422680412371,0.1943231441048035,0.008261617900172116,18,betting,all,1821
0.2,249,69,107,9,98,0.08411214953271028,0.21397379912663755,0.012277682157200228,18,betting,all,1821
0.05,249,50,62,1,61,0.016129032258064516,0.12055335968379446,0.004016064257028112,19,betting,all,1646
0.1,249,63,87,4,83,0.04597701149425287,0.16403162055335968,0.008032128514056224,19,betting,all,1646
0.15,249,75,109,12,97,0.11009174311926606,0.191699604743083,0.01649454962707975,19,betting,all,1646
0.2,249,90,128,16,112,0.125,0.22134387351778656,0.027873398355326064,19,betting,all,1646
