alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,cal_null_size,n_cal
0.2,537,95,177,9,168,0.05084745762711865,0.2545454545454545,0.007635009310986964,1,betting,1000,1000
0.05,537,62,95,0,95,0.0,0.14393939393939395,0.0,1,betting,2000,2000
0.1,537,82,133,2,131,0.015037593984962405,0.1984848484848485,0.0037243947858473,1,betting,2000,2000
0.15,537,92,164,7,157,0.042682926829268296,0.23787878787878788,0.006393544382371198,1,betting,2000,2000
0.2,537,98,183,10,173,0.0546448087431694,0.26212121212121214,0.009485269541135462,1,betting,2000,2000
0.05,537,63,97,0,97,0.0,0.14696969696969697,0.0,1,betting,5000,5000
0.1,537,86,144,3,141,0.020833333333333332,0.21363636363636362,0.003957169459962756,1,betting,5000,5000
0.15,537,93,169,8,161,0.047337278106508875,0.24393939393939393,0.007324643078833023,1,betting,5000,5000
0.2,537,100,187,11,176,0.058823529411764705,0.26666666666666666,0.011347466934059112,1,betting,5000,5000
0.05,537,63,97,0,97,0.0,0.14696969696969697,0.0,1,betting,all,5218
0.1,537,86,144,3,141,0.020833333333333332,0.21363636363636362,0.003957169459962756,1,betting,all,5218
0.15,537,93,169,8,161,0.047337278106508875,0.24393939393939393,0.007324643078833023,1,betting,all,5218
0.2,537,101,188,12,176,0.06382978723404255,0.26666666666666666,0.013209664326982761,1,betting,all,5218
0.05,537,71,93,10,83,0.10752688172043011,0.12351190476190477,0.01303538175046555,2,betting,500,500
0.1,537,84,119,11,108,0.09243697478991597,0.16071428571428573,0.013656114214773432,2,betting,500,500
0.15,537,99,139,14,125,0.10071942446043165,0.18601190476190477,0.01924270639354438,2,betting,500,500
0.2,537,104,149,14,135,0.09395973154362416,0.20089285714285715,0.01924270639354438,2,betting,500,500
0.05,537,72,94,10,84,0.10638297872340426,0.125,0.01303538175046555,2,betting,1000,1000
0.1,537,83,117,11,106,0.09401709401709402,0.15773809523809523,0.013656114214773432,2,betting,1000,1000
0.15,537,97,137,11,126,0.08029197080291971,0.1875,0.013656114214773432,2,betting,1000,1000
0.2,537,102,146,14,132,0.0958904109589041,0.19642857142857142,0.01924270639354438,2,betting,1000,1000
0.05,537,75,100,10,90,0.1,0.13392857142857142,0.01303538175046555,2,betting,2000,2000
0.1,537,89,125,11,114,0.088,0.16964285714285715,0.013656114214773432,2,betting,2000,2000
0.15,537,98,139,12,127,0.08633093525179857,0.18898809523809523,0.01551831160769708,2,betting,2000,2000
0.2,537,105,151,14,137,0.09271523178807947,0.20386904761904762,0.01924270639354438,2,betting,2000,2000
0.05,537,76,101,10,91,0.09900990099009901,0.13541666666666666,0.01303538175046555,2,betting,all,4569
0.1,537,90,126,11,115,0.0873015873015873,0.17113095238095238,0.013656114214773432,2,betting,all,4569
0.15,537,98,138,12,126,0.08695652173913043,0.1875,0.01551831160769708,2,betting,all,4569
0.2,537,105,151,14,137,0.09271523178807947,0.20386904761904762,0.01924270639354438,2,betting,all,4569
0.05,537,76,101,10,91,0.09900990099009901,0.13541666666666666,0.01303538175046555,2,betting,all,4569
0.1,537,90,126,11,115,0.0873015873015873,0.17113095238095238,0.013656114214773432,2,betting,all,4569
0.15,537,98,138,12,126,0.08695652173913043,0.1875,0.01551831160769708,2,betting,all,4569
0.2,537,105,151,14,137,0.09271523178807947,0.20386904761904762,0.01924270639354438,2,betting,all,4569
0.05,537,80,112,2,110,0.017857142857142856,0.180623973727422,0.002793296089385475,3,betting,500,500
0.1,537,101,138,6,132,0.043478260869565216,0.21674876847290642,0.008379888268156424,3,betting,500,500
0.15,537,110,159,10,149,0.06289308176100629,0.24466338259441708,0.0148975791433892,3,betting,500,500
0.2,537,118,176,12,164,0.06818181818181818,0.26929392446633826,0.016139044072004966,3,betting,500,500
0.05,537,22,23,0,23,0.0,0.03776683087027915,0.0,3,betting,1000,1000
0.1,537,25,26,0,26,0.0,0.042692939244663386,0.0,3,betting,1000,1000
0.15,537,32,36,0,36,0.0,0.059113300492610835,0.0,3,betting,1000,1000
0.2,537,37,49,0,49,0.0,0.08045977011494253,0.0,3,betting,1000,1000
0.05,537,78,109,1,108,0.009174311926605505,0.17733990147783252,0.00186219739292365,3,betting,2000,2000
0.1,537,97,132,4,128,0.030303030303030304,0.21018062397372742,0.006517690875232775,3,betting,2000,2000
0.15,537,106,150,6,144,0.04,0.23645320197044334,0.008379888268156424,3,betting,2000,2000
0.2,537,115,167,11,156,0.0658682634730539,0.2561576354679803,0.01675977653631285,3,betting,2000,2000
0.05,537,37,49,0,49,0.0,0.08045977011494253,0.0,3,betting,5000,5000
0.1,537,64,87,1,86,0.011494252873563218,0.1412151067323481,0.00186219739292365,3,betting,5000,5000
0.15,537,74,100,1,99,0.01,0.1625615763546798,0.00186219739292365,3,betting,5000,5000
0.2,537,78,109,1,108,0.009174311926605505,0.17733990147783252,0.00186219739292365,3,betting,5000,5000
0.05,537,41,54,0,54,0.0,0.08866995073891626,0.0,3,betting,all,6073
0.1,537,67,91,1,90,0.01098901098901099,0.1477832512315271,0.00186219739292365,3,betting,all,6073
0.15,537,77,106,1,105,0.009433962264150943,0.1724137931034483,0.00186219739292365,3,betting,all,6073
0.2,537,80,111,1,110,0.009009009009009009,0.180623973727422,0.00186219739292365,3,betting,all,6073
0.05,537,59,75,3,72,0.04,0.11128284389489954,0.00558659217877095,4,betting,500,500
0.1,537,83,111,5,106,0.04504504504504504,0.16383307573415765,0.008069522036002483,4,betting,500,500
0.15,537,92,129,7,122,0.05426356589147287,0.18856259659969088,0.008690254500310366,4,betting,500,500
0.2,537,97,137,8,129,0.058394160583941604,0.19938176197836166,0.00962135319677219,4,betting,500,500
0.05,537,72,94,4,90,0.0425531914893617,0.1391035548686244,0.0062073246430788325,4,betting,1000,1000
0.1,537,88,124,6,118,0.04838709677419355,0.18238021638330756,0.00775915580384854,4,betting,1000,1000
0.15,537,99,139,9,130,0.06474820143884892,0.2009273570324575,0.01148355058969584,4,betting,1000,1000
0.2,537,106,151,10,141,0.06622516556291391,0.21792890262751158,0.013345747982619489,4,betting,1000,1000
0.05,537,61,77,2,75,0.025974025974025976,0.11591962905718702,0.0037243947858473,4,betting,2000,2000
0.1,537,85,115,5,110,0.043478260869565216,0.17001545595054096,0.008069522036002483,4,betting,2000,2000
0.15,537,93,130,7,123,0.05384615384615385,0.1901081916537867,0.008690254500310366,4,betting,2000,2000
0.2,537,96,135,7,128,0.05185185185185185,0.19783616692426584,0.008690254500310366,4,betting,2000,2000
0.05,537,68,89,3,86,0.033707865168539325,0.13292117465224113,0.00558659217877095,4,betting,5000,5000
0.1,537,85,116,5,111,0.04310344827586207,0.17156105100463678,0.007138423339540657,4,betting,5000,5000
0.15,537,94,131,7,124,0.05343511450381679,0.19165378670788252,0.008690254500310366,4,betting,5000,5000
0.2,537,103,144,10,134,0.06944444444444445,0.2071097372488408,0.013345747982619489,4,betting,5000,5000
0.05,537,71,92,4,88,0.043478260869565216,0.13601236476043277,0.0074487895716946,4,betting,all,5632
0.1,537,85,116,5,111,0.04310344827586207,0.17156105100463678,0.007138423339540657,4,betting,all,5632
0.15,537,95,133,7,126,0.05263157894736842,0.1947449768160742,0.008690254500310366,4,betting,all,5632
0.2,537,103,144,10,134,0.06944444444444445,0.2071097372488408,0.013345747982619489,4,betting,all,5632
