alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,cal_null_size,n_cal
0.05,559,179,303,32,271,0.10561056105610561,0.4737762237762238,0.035897435897435895,0.3,5171,8,betting,all,4991
0.1,559,209,360,50,310,0.1388888888888889,0.541958041958042,0.06183661299940369,0.3,5171,8,betting,all,4991
0.15,559,245,420,94,326,0.22380952380952382,0.5699300699300699,0.1211900502598177,0.3,5171,8,betting,all,4991
0.2,559,248,434,97,337,0.22350230414746544,0.5891608391608392,0.1219993185109464,0.3,5171,8,betting,all,4991
0.05,559,187,305,24,281,0.07868852459016394,0.43364197530864196,0.031181673623534092,0.3,5552,9,betting,all,5193
0.1,559,204,350,34,316,0.09714285714285714,0.4876543209876543,0.03529616378453587,0.3,5552,9,betting,all,5193
0.15,559,231,411,60,351,0.145985401459854,0.5416666666666666,0.06807791691512623,0.3,5552,9,betting,all,5193
0.2,559,256,459,94,365,0.2047930283224401,0.5632716049382716,0.11326638477801268,0.3,5552,9,betting,all,5193
0.05,559,165,225,14,211,0.06222222222222222,0.4049904030710173,0.022182468694096603,0.3,4874,10,betting,all,5330
0.1,559,193,282,35,247,0.12411347517730496,0.4740882917466411,0.04482210296163785,0.3,4874,10,betting,all,5330
0.15,559,224,340,65,275,0.19117647058823528,0.527831094049904,0.08632478632478632,0.3,4874,10,betting,all,5330
0.2,559,226,348,69,279,0.19827586206896552,0.5355086372360844,0.0881733253826277,0.3,4874,10,betting,all,5330
0.05,559,172,279,15,264,0.053763440860215055,0.46234676007005254,0.021839594514013117,0.3,5479,11,betting,all,5090
0.1,559,218,370,57,313,0.15405405405405406,0.5481611208406305,0.0719886702444842,0.3,5479,11,betting,all,5090
0.15,559,223,403,72,331,0.17866004962779156,0.5796847635726795,0.0758888398423282,0.3,5479,11,betting,all,5090
0.2,559,260,464,115,349,0.2478448275862069,0.6112084063047285,0.13405393056555848,0.3,5479,11,betting,all,5090
0.05,559,128,186,9,177,0.04838709677419355,0.33084112149532713,0.01520572450805009,0.3,5551,12,betting,all,4925
0.1,559,156,234,14,220,0.05982905982905983,0.411214953271028,0.021296532924439903,0.3,5551,12,betting,all,4925
0.15,559,161,257,18,239,0.07003891050583658,0.44672897196261685,0.022414600902972998,0.3,5551,12,betting,all,4925
0.2,559,171,276,23,253,0.08333333333333333,0.47289719626168225,0.024292955106908595,0.3,5551,12,betting,all,4925
0.05,559,179,268,19,249,0.0708955223880597,0.44623655913978494,0.03150467103955476,0.3,5126,13,betting,all,5942
0.1,559,189,307,29,278,0.09446254071661238,0.4982078853046595,0.03739529204645484,0.3,5126,13,betting,all,5942
0.15,559,208,342,46,296,0.13450292397660818,0.5304659498207885,0.06284890819774541,0.3,5126,13,betting,all,5942
0.2,559,210,355,52,303,0.14647887323943662,0.543010752688172,0.06478405315614619,0.3,5126,13,betting,all,5942
0.05,559,178,263,21,242,0.07984790874524715,0.44649446494464945,0.029427549194991055,0.3,5010,14,betting,all,5346
0.1,559,190,294,27,267,0.09183673469387756,0.492619926199262,0.03218545020870602,0.3,5010,14,betting,all,5346
0.15,559,219,347,48,299,0.138328530259366,0.551660516605166,0.061881335718545025,0.3,5010,14,betting,all,5346
0.2,559,252,407,86,321,0.2113022113022113,0.5922509225092251,0.1119430956640259,0.3,5010,14,betting,all,5346
0.05,559,170,266,18,248,0.06766917293233082,0.42980935875216636,0.02591788056904336,0.3,5341,15,betting,all,6101
0.1,559,217,341,54,287,0.15835777126099707,0.49740034662045063,0.07398131584178096,0.3,5341,15,betting,all,6101
0.15,559,220,358,61,297,0.17039106145251395,0.5147313691507799,0.07554164182071159,0.3,5341,15,betting,all,6101
0.2,559,257,412,100,312,0.24271844660194175,0.5407279029462738,0.13582786722321605,0.3,5341,15,betting,all,6101
0.05,559,168,235,15,220,0.06382978723404255,0.3395061728395062,0.022063208109719734,0.3,5263,16,betting,all,4919
0.1,559,186,287,21,266,0.07317073170731707,0.4104938271604938,0.024597495527728087,0.3,5263,16,betting,all,4919
0.15,559,229,367,62,305,0.16893732970027248,0.470679012345679,0.08609762330692562,0.3,5263,16,betting,all,4919
0.2,559,235,390,68,322,0.17435897435897435,0.49691358024691357,0.0888406167475935,0.3,5263,16,betting,all,4919
0.05,559,158,247,26,221,0.10526315789473684,0.43503937007874016,0.02322599880739416,0.3,5471,17,betting,all,5598
0.1,559,186,300,50,250,0.16666666666666666,0.4921259842519685,0.05568475452196382,0.3,5471,17,betting,all,5598
0.15,559,187,315,56,259,0.17777777777777778,0.5098425196850394,0.05793444281816374,0.3,5471,17,betting,all,5598
0.2,559,223,376,84,292,0.22340425531914893,0.5748031496062992,0.09976509278834861,0.3,5471,17,betting,all,5598
0.05,559,180,292,28,264,0.0958904109589041,0.4467005076142132,0.03688133571854502,0.3,5767,18,betting,all,5443
0.1,559,204,348,53,295,0.15229885057471265,0.49915397631133673,0.06350626118067978,0.3,5767,18,betting,all,5443
0.15,559,207,377,62,315,0.16445623342175067,0.5329949238578681,0.06527955248885481,0.3,5767,18,betting,all,5443
0.2,559,241,431,99,332,0.2296983758700696,0.5617597292724196,0.11916687963199592,0.3,5767,18,betting,all,5443
0.05,559,181,274,30,244,0.10948905109489052,0.4612476370510397,0.03636312008405032,0.3,5116,19,betting,all,5655
0.1,559,191,293,35,258,0.11945392491467577,0.4877126654064272,0.04053724053724054,0.3,5116,19,betting,all,5655
0.15,559,212,329,50,279,0.1519756838905775,0.5274102079395085,0.058696084277479625,0.3,5116,19,betting,all,5655
0.2,559,212,336,52,284,0.15476190476190477,0.5368620037807184,0.05979924468296561,0.3,5116,19,betting,all,5655
