alpha,total_rejections,fp,tp,fdp,recall,threshold,seed,method
0.2,361,72,289,0.1994459833795014,0.5494296577946768,0.2815589904785156,6,score_oracle
0.05,149,7,142,0.04697986577181208,0.28286852589641437,0.5469145178794861,7,score_oracle
0.1,190,19,171,0.1,0.34063745019920316,0.4650456011295318,7,score_oracle
0.15,237,35,202,0.14767932489451477,0.40239043824701193,0.4059225916862488,7,score_oracle
0.2,306,61,245,0.19934640522875818,0.48804780876494025,0.3358599245548248,7,score_oracle
0.05,137,6,131,0.043795620437956206,0.2937219730941704,0.5373476147651672,8,score_oracle
0.1,194,19,175,0.0979381443298969,0.3923766816143498,0.4312815070152282,8,score_oracle
0.15,223,33,190,0.14798206278026907,0.4260089686098655,0.3893054127693176,8,score_oracle
0.2,283,56,227,0.1978798586572438,0.5089686098654709,0.3195668756961822,8,score_oracle
0.05,227,11,216,0.048458149779735685,0.42857142857142855,0.4397836327552795,9,score_oracle
0.1,284,28,256,0.09859154929577464,0.5079365079365079,0.3583410382270813,9,score_oracle
0.15,324,48,276,0.14814814814814814,0.5476190476190477,0.3147321939468384,9,score_oracle
0.2,370,74,296,0.2,0.5873015873015873,0.2710632085800171,9,score_oracle
0.05,198,9,189,0.045454545454545456,0.3333333333333333,0.4766340255737304,10,score_oracle
0.1,242,24,218,0.09917355371900827,0.3844797178130511,0.413650780916214,10,score_oracle
0.15,303,45,258,0.1485148514851485,0.455026455026455,0.3581328094005584,10,score_oracle
0.2,352,70,282,0.19886363636363635,0.4973544973544973,0.314835786819458,10,score_oracle
0.05,240,12,228,0.05,0.4253731343283582,0.4181951284408569,11,score_oracle
0.1,294,29,265,0.09863945578231292,0.4944029850746269,0.3371818363666534,11,score_oracle
0.15,345,51,294,0.14782608695652175,0.5485074626865671,0.2860572040081024,11,score_oracle
0.2,387,77,310,0.19896640826873385,0.5783582089552238,0.2584925293922424,11,score_oracle
0.05,168,8,160,0.047619047619047616,0.3193612774451098,0.5469145178794861,12,score_oracle
0.1,256,25,231,0.09765625,0.46107784431137727,0.3777046203613281,12,score_oracle
0.15,316,47,269,0.14873417721518986,0.5369261477045908,0.3036880791187286,12,score_oracle
0.2,362,72,290,0.19889502762430938,0.5788423153692615,0.2712348699569702,12,score_oracle
0.05,178,8,170,0.0449438202247191,0.36637931034482757,0.4911405444145202,13,score_oracle
0.1,224,22,202,0.09821428571428571,0.4353448275862069,0.4173434674739837,13,score_oracle
0.15,300,45,255,0.15,0.5495689655172413,0.3172220885753631,13,score_oracle
0.2,350,70,280,0.2,0.603448275862069,0.2763703465461731,13,score_oracle
0.05,191,9,182,0.04712041884816754,0.37995824634655534,0.4931954145431518,14,score_oracle
0.1,272,27,245,0.09926470588235294,0.511482254697286,0.3734376132488251,14,score_oracle
0.15,315,47,268,0.1492063492063492,0.5594989561586639,0.3185785710811615,14,score_oracle
0.2,355,71,284,0.2,0.592901878914405,0.2810911834239959,14,score_oracle
0.05,246,12,234,0.04878048780487805,0.43333333333333335,0.4664284288883209,15,score_oracle
0.1,316,31,285,0.0981012658227848,0.5277777777777778,0.3580090701580047,15,score_oracle
0.15,356,53,303,0.14887640449438203,0.5611111111111111,0.3153729438781738,15,score_oracle
0.2,410,82,328,0.2,0.6074074074074074,0.2586840987205505,15,score_oracle
0.05,166,8,158,0.04819277108433735,0.41688654353562005,0.4718611538410187,16,score_oracle
0.1,203,20,183,0.09852216748768473,0.48284960422163586,0.3856005072593689,16,score_oracle
0.15,241,36,205,0.14937759336099585,0.5408970976253298,0.3288586139678955,16,score_oracle
0.2,277,55,222,0.19855595667870035,0.5857519788918206,0.2827324271202087,16,score_oracle
0.05,214,10,204,0.04672897196261682,0.38783269961977185,0.4678273200988769,17,score_oracle
0.1,281,28,253,0.099644128113879,0.48098859315589354,0.3712916672229767,17,score_oracle
0.15,337,50,287,0.14836795252225518,0.5456273764258555,0.3099716901779175,17,score_oracle
0.2,395,79,316,0.2,0.6007604562737643,0.2635233700275421,17,score_oracle
0.05,203,10,193,0.04926108374384237,0.40376569037656906,0.4189401566982269,18,score_oracle
0.1,241,24,217,0.0995850622406639,0.45397489539748953,0.3677027821540832,18,score_oracle
0.15,289,43,246,0.14878892733564014,0.5146443514644351,0.3163017034530639,18,score_oracle
0.2,335,67,268,0.2,0.5606694560669456,0.2848131656646728,18,score_oracle
0.05,163,8,155,0.049079754601226995,0.2897196261682243,0.5120290517807007,19,score_oracle
0.1,206,20,186,0.0970873786407767,0.34766355140186916,0.4471518397331238,19,score_oracle
0.15,269,40,229,0.14869888475836432,0.4280373831775701,0.3611856698989868,19,score_oracle
0.2,355,71,284,0.2,0.5308411214953271,0.2919091880321502,19,score_oracle
