seed,alpha,strategy,rejections,fdp,recall,mean_family_fdp,pass,config
8,0.2,global,37,0.21621621621621623,0.0168506682161534,0.006683375104427736,0,isotonic_clip1000
9,0.05,pertemplate,77,0.025974025974025976,0.04283266704740148,0.001670843776106934,1,isotonic_clip1000
9,0.1,pertemplate,101,0.06930693069306931,0.05368360936607653,0.005847953216374269,1,isotonic_clip1000
9,0.15,pertemplate,111,0.09009009009009009,0.05768132495716733,0.00835421888053467,1,isotonic_clip1000
9,0.2,pertemplate,129,0.15503875968992248,0.06225014277555682,0.01670843776106934,1,isotonic_clip1000
9,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip1000
9,0.1,global,6,0.5,0.0017133066818960593,0.002506265664160401,0,isotonic_clip1000
9,0.15,global,35,0.34285714285714286,0.013135351227869789,0.010025062656641603,0,isotonic_clip1000
9,0.2,global,70,0.34285714285714286,0.026270702455739578,0.020050125313283207,0,isotonic_clip1000
10,0.05,pertemplate,76,0.013157894736842105,0.04051863857374392,0.000835421888053467,1,isotonic_clip1000
10,0.1,pertemplate,103,0.009708737864077669,0.055105348460291734,0.000835421888053467,1,isotonic_clip1000
10,0.15,pertemplate,118,0.03389830508474576,0.06158833063209076,0.003341687552213868,1,isotonic_clip1000
10,0.2,pertemplate,130,0.05384615384615385,0.06645056726094004,0.005847953216374269,1,isotonic_clip1000
10,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip1000
10,0.1,global,3,0.0,0.0016207455429497568,0.0,1,isotonic_clip1000
10,0.15,global,40,0.1,0.019448946515397084,0.003341687552213868,1,isotonic_clip1000
10,0.2,global,40,0.1,0.019448946515397084,0.003341687552213868,1,isotonic_clip1000
11,0.05,pertemplate,64,0.0,0.04139715394566624,0.0,1,isotonic_clip1000
11,0.1,pertemplate,99,0.050505050505050504,0.06080206985769728,0.004177109440267335,1,isotonic_clip1000
11,0.15,pertemplate,116,0.06896551724137931,0.06985769728331177,0.006683375104427736,1,isotonic_clip1000
11,0.2,pertemplate,133,0.10526315789473684,0.07697283311772316,0.011695906432748537,1,isotonic_clip1000
11,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip1000
11,0.1,global,5,0.4,0.0019404915912031048,0.001670843776106934,0,isotonic_clip1000
11,0.15,global,38,0.18421052631578946,0.020051746442432083,0.005847953216374269,0,isotonic_clip1000
11,0.2,global,38,0.18421052631578946,0.020051746442432083,0.005847953216374269,1,isotonic_clip1000
12,0.05,pertemplate,95,0.042105263157894736,0.053154205607476634,0.003341687552213868,1,isotonic_clip1000
12,0.1,pertemplate,120,0.06666666666666667,0.06542056074766354,0.006683375104427736,1,isotonic_clip1000
12,0.15,pertemplate,136,0.08823529411764706,0.07242990654205607,0.010025062656641603,1,isotonic_clip1000
12,0.2,pertemplate,154,0.12987012987012986,0.07827102803738317,0.01670843776106934,1,isotonic_clip1000
12,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip1000
12,0.1,global,3,0.3333333333333333,0.0011682242990654205,0.000835421888053467,0,isotonic_clip1000
12,0.15,global,39,0.3076923076923077,0.015771028037383176,0.010025062656641603,0,isotonic_clip1000
12,0.2,global,39,0.3076923076923077,0.015771028037383176,0.010025062656641603,0,isotonic_clip1000
13,0.05,pertemplate,92,0.021739130434782608,0.052941176470588235,0.001670843776106934,1,isotonic_clip1000
13,0.1,pertemplate,104,0.04807692307692308,0.05823529411764706,0.004177109440267335,1,isotonic_clip1000
13,0.15,pertemplate,118,0.059322033898305086,0.06529411764705882,0.005847953216374269,1,isotonic_clip1000
13,0.2,pertemplate,134,0.08208955223880597,0.07235294117647059,0.009189640768588136,1,isotonic_clip1000
13,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip1000
13,0.1,global,4,0.5,0.001176470588235294,0.001670843776106934,0,isotonic_clip1000
13,0.15,global,40,0.175,0.019411764705882354,0.005847953216374269,0,isotonic_clip1000
13,0.2,global,40,0.175,0.019411764705882354,0.005847953216374269,1,isotonic_clip1000
14,0.05,pertemplate,76,0.0,0.04668304668304668,0.0,1,isotonic_clip1000
14,0.1,pertemplate,84,0.011904761904761904,0.05098280098280098,0.000835421888053467,1,isotonic_clip1000
14,0.15,pertemplate,98,0.030612244897959183,0.05835380835380835,0.002506265664160401,1,isotonic_clip1000
14,0.2,pertemplate,123,0.11382113821138211,0.06695331695331695,0.011695906432748537,1,isotonic_clip1000
14,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip1000
14,0.1,global,3,0.3333333333333333,0.0012285012285012285,0.000835421888053467,0,isotonic_clip1000
14,0.15,global,36,0.2777777777777778,0.01597051597051597,0.00835421888053467,0,isotonic_clip1000
14,0.2,global,36,0.2777777777777778,0.01597051597051597,0.00835421888053467,0,isotonic_clip1000
15,0.05,pertemplate,66,0.015151515151515152,0.03691084611016468,0.000835421888053467,1,isotonic_clip1000
15,0.1,pertemplate,89,0.0449438202247191,0.04826802952867689,0.003341687552213868,1,isotonic_clip1000
15,0.15,pertemplate,107,0.07476635514018691,0.056218057921635436,0.006683375104427736,1,isotonic_clip1000
15,0.2,pertemplate,130,0.13076923076923078,0.06416808631459398,0.014202172096908938,1,isotonic_clip1000
15,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip1000
15,0.1,global,5,0.4,0.0017035775127768314,0.001670843776106934,0,isotonic_clip1000
15,0.15,global,36,0.4166666666666667,0.01192504258943782,0.012531328320802004,0,isotonic_clip1000
15,0.2,global,36,0.4166666666666667,0.01192504258943782,0.012531328320802004,0,isotonic_clip1000
16,0.05,pertemplate,70,0.0,0.0428921568627451,0.0,1,isotonic_clip1000
16,0.1,pertemplate,92,0.043478260869565216,0.05392156862745098,0.003341687552213868,1,isotonic_clip1000
16,0.15,pertemplate,110,0.06363636363636363,0.06311274509803921,0.005847953216374269,1,isotonic_clip1000
16,0.2,pertemplate,135,0.11851851851851852,0.07291666666666667,0.013366750208855471,1,isotonic_clip1000
16,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip1000
16,0.1,global,2,1.0,0.0,0.001670843776106934,0,isotonic_clip1000
16,0.15,global,39,0.3076923076923077,0.016544117647058824,0.010025062656641603,0,isotonic_clip1000
16,0.2,global,39,0.3076923076923077,0.016544117647058824,0.010025062656641603,0,isotonic_clip1000
17,0.05,pertemplate,82,0.012195121951219513,0.04864864864864865,0.000835421888053467,1,isotonic_clip1000
17,0.1,pertemplate,103,0.02912621359223301,0.06006006006006006,0.002506265664160401,1,isotonic_clip1000
17,0.15,pertemplate,124,0.04838709677419355,0.07087087087087086,0.005012531328320802,1,isotonic_clip1000
17,0.2,pertemplate,144,0.125,0.07567567567567568,0.014619883040935672,1,isotonic_clip1000
17,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip1000
17,0.1,global,5,0.4,0.0018018018018018018,0.001670843776106934,0,isotonic_clip1000
17,0.15,global,44,0.3181818181818182,0.018018018018018018,0.011695906432748537,0,isotonic_clip1000
17,0.2,global,44,0.3181818181818182,0.018018018018018018,0.011695906432748537,0,isotonic_clip1000
18,0.05,pertemplate,78,0.01282051282051282,0.049581455247907275,0.000835421888053467,1,isotonic_clip1000
18,0.1,pertemplate,96,0.020833333333333332,0.06052801030264005,0.001670843776106934,1,isotonic_clip1000
18,0.15,pertemplate,114,0.043859649122807015,0.07018673535093367,0.004177109440267335,1,isotonic_clip1000
18,0.2,pertemplate,129,0.07751937984496124,0.07662588538312942,0.00835421888053467,1,isotonic_clip1000
18,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip1000
18,0.1,global,2,0.5,0.000643915003219575,0.000835421888053467,0,isotonic_clip1000
18,0.15,global,36,0.19444444444444445,0.018673535093367676,0.005847953216374269,0,isotonic_clip1000
18,0.2,global,36,0.19444444444444445,0.018673535093367676,0.005847953216374269,1,isotonic_clip1000
19,0.05,pertemplate,92,0.010869565217391304,0.051704545454545454,0.000835421888053467,1,isotonic_clip1000
19,0.1,pertemplate,106,0.03773584905660377,0.05795454545454545,0.003341687552213868,1,isotonic_clip1000
19,0.15,pertemplate,122,0.05737704918032787,0.06534090909090909,0.005847953216374269,1,isotonic_clip1000
19,0.2,pertemplate,131,0.0916030534351145,0.06761363636363636,0.010025062656641603,1,isotonic_clip1000
19,0.05,global,0,0.0,0.0,0.0,1,isotonic_clip1000
19,0.1,global,2,0.0,0.0011363636363636363,0.0,1,isotonic_clip1000
19,0.15,global,36,0.16666666666666666,0.017045454545454544,0.005012531328320802,0,isotonic_clip1000
19,0.2,global,36,0.16666666666666666,0.017045454545454544,0.005012531328320802,1,isotonic_clip1000
