seed,template,alpha,cal_null_count,tmpl_phi_max,tmpl_C_m,global_phi_max,global_C_m,global_m,fit_phi_max,mean_K,median_K,T1_global,T1_tmpl,phi_max_below_T1_global,phi_max_below_T1_tmpl
1,a {cat} object,0.1,394,13.30422140120416,336.3114479117996,13.30422140120416,8031.061941603731,8121,13.30422140120416,27.416666666666668,16.0,280.5678190145504,763.0790783653936,True,True
1,a {cat} object,0.15,394,13.30422140120416,336.3114479117996,13.30422140120416,8031.061941603731,8121,13.30422140120416,27.416666666666668,16.0,184.8921234089281,289.6504355051886,True,True
1,a {cat} object,0.2,394,13.30422140120416,336.3114479117996,13.30422140120416,8031.061941603731,8121,13.30422140120416,27.416666666666668,16.0,137.87554549659396,178.75034953632,True,True
1,other,0.05,1639,13.30422140120416,2055.1902862867364,13.30422140120416,8031.061941603731,8121,13.30422140120416,15.575757575757576,11.0,320.31269839177463,481.91962005081325,True,True
1,other,0.1,1639,13.30422140120416,2055.1902862867364,13.30422140120416,8031.061941603731,8121,13.30422140120416,15.575757575757576,11.0,157.0249400114239,215.67329668260157,True,True
1,other,0.15,1639,13.30422140120416,2055.1902862867364,13.30422140120416,8031.061941603731,8121,13.30422140120416,15.575757575757576,11.0,104.00544818667514,138.9226469162786,True,True
1,other,0.2,1639,13.30422140120416,2055.1902862867364,13.30422140120416,8031.061941603731,8121,13.30422140120416,15.575757575757576,11.0,77.75235515460787,102.46050505833001,True,True
1,the {cat},0.05,215,13.30422140120416,241.45498790381987,13.30422140120416,8031.061941603731,8121,13.30422140120416,14.80952380952381,8.0,303.95884969621403,inf,True,True
1,the {cat},0.1,215,13.30422140120416,241.45498790381987,13.30422140120416,8031.061941603731,8121,13.30422140120416,14.80952380952381,8.0,149.1567890403674,526.5953803512481,True,True
1,the {cat},0.15,215,13.30422140120416,241.45498790381987,13.30422140120416,8031.061941603731,8121,13.30422140120416,14.80952380952381,8.0,98.82604423794125,203.2823531079805,True,True
1,the {cat},0.2,215,13.30422140120416,241.45498790381987,13.30422140120416,8031.061941603731,8121,13.30422140120416,14.80952380952381,8.0,73.89221345384394,125.95186386797715,True,True
