selected,selected_fraction,threshold,fp,tp,fdp,recall
3961,0.31001017453236285,0.10783342272043228,3384,577,0.8543297147185054,0.7105911330049262
4089,0.3200281756280817,0.1054290160536766,3506,583,0.8574223526534605,0.7179802955665024
4216,0.32996791109024026,0.10351432859897614,3627,589,0.8602941176470589,0.7253694581280788
4344,0.33998591218595914,0.10141399502754211,3745,599,0.8621086556169429,0.7376847290640394
4472,0.350003913281678,0.09946838021278381,3871,601,0.865608228980322,0.7401477832512315
4600,0.3600219143773969,0.09777285903692245,3995,605,0.8684782608695653,0.7450738916256158
4727,0.36996164983955543,0.09583118557929993,4117,610,0.8709540935053945,0.7512315270935961
4855,0.3799796509352743,0.09425477683544159,4237,618,0.8727085478887745,0.7610837438423645
4983,0.3899976520309932,0.09266279637813568,4362,621,0.8753762793497892,0.7647783251231527
5111,0.40001565312671206,0.09080473333597183,4489,622,0.8783017022109176,0.7660098522167488
5239,0.41003365422243093,0.08933048695325851,4614,625,0.8807024241267417,0.7697044334975369
5366,0.41997338968458947,0.08790422230958939,4738,628,0.8829668281774133,0.7733990147783252
5494,0.42999139078030835,0.08675815165042877,4860,634,0.8846013833272661,0.7807881773399015
5622,0.4400093918760272,0.08544063568115234,4985,637,0.8866951262895767,0.7844827586206896
5750,0.4500273929717461,0.08421192318201065,5110,640,0.888695652173913,0.7881773399014779
5877,0.4599671284339047,0.08304207772016525,5237,640,0.8911009018206568,0.7881773399014779
6005,0.46998512952962357,0.08194560557603836,5359,646,0.8924229808492923,0.7955665024630542
6133,0.4800031306253424,0.08081252127885818,5480,653,0.8935268221098973,0.8041871921182266
6261,0.49002113172106126,0.07983649522066116,5606,655,0.8953841239418623,0.8066502463054187
6388,0.49996086718321986,0.07880888134241104,5726,662,0.8963681903569192,0.8152709359605911
6516,0.5099788682789387,0.07762961834669113,5850,666,0.8977900552486188,0.8201970443349754
6644,0.5199968693746576,0.07661772519350052,5974,670,0.899157134256472,0.8251231527093597
6772,0.5300148704703764,0.07567926496267319,6097,675,0.9003248670998228,0.8312807881773399
6900,0.5400328715660954,0.07472647726535797,6222,678,0.9017391304347826,0.8349753694581281
7027,0.5499726070282539,0.07383538782596588,6347,680,0.9032303970399886,0.8374384236453202
7155,0.5599906081239727,0.07281311601400375,6470,685,0.9042627533193571,0.8435960591133005
7283,0.5700086092196917,0.07200180739164352,6596,687,0.9056707400796375,0.8460591133004927
7411,0.5800266103154105,0.07120882719755173,6722,689,0.907030090406153,0.8485221674876847
7538,0.5899663457775691,0.07041051238775253,6844,694,0.9079331387635978,0.854679802955665
7666,0.5999843468732879,0.0697299912571907,6969,697,0.9090790503522045,0.8583743842364532
7794,0.6100023479690068,0.06902144849300385,7096,698,0.9104439312291507,0.8596059113300493
7922,0.6200203490647257,0.06834190338850021,7223,699,0.9117647058823529,0.8608374384236454
8050,0.6300383501604445,0.06757219135761261,7346,704,0.9125465838509317,0.8669950738916257
8177,0.6399780856226032,0.06694084405899048,7471,706,0.9136602666014431,0.8694581280788177
8305,0.649996086718322,0.06638669222593307,7595,710,0.9145093317278747,0.874384236453202
8433,0.6600140878140408,0.0657479465007782,7718,715,0.9152140400806356,0.8805418719211823
8561,0.6700320889097597,0.06511619687080383,7842,719,0.9160144842892185,0.8854679802955665
8688,0.6799718243719183,0.06456669420003891,7963,725,0.9165515653775322,0.8928571428571429
8816,0.6899898254676372,0.06393949687480927,8085,731,0.9170825771324864,0.9002463054187192
8944,0.700007826563356,0.0632939338684082,8211,733,0.9180456171735242,0.9027093596059114
9072,0.7100258276590748,0.06274202466011047,8338,734,0.9190917107583775,0.9039408866995073
9199,0.7199655631212335,0.062117427587509155,8461,738,0.9197738884661376,0.9088669950738916
9327,0.7299835642169523,0.06152421981096268,8587,740,0.9206604481612523,0.9113300492610837
9455,0.7400015653126713,0.06096772477030754,8715,740,0.9217345319936542,0.9113300492610837
9583,0.7500195664083901,0.060363274067640305,8840,743,0.9224668684128143,0.9150246305418719
9711,0.7600375675041089,0.059862393885850906,8965,746,0.9231798990835135,0.9187192118226601
9838,0.7699773029662675,0.05934475362300873,9087,751,0.9236633462085789,0.9248768472906403
9966,0.7799953040619864,0.05886002257466316,9209,757,0.9240417419225366,0.9322660098522167
10094,0.7900133051577053,0.058339592069387436,9331,763,0.9244105409153953,0.9396551724137931
10222,0.8000313062534241,0.05787088721990585,9457,765,0.9251614165525337,0.9421182266009852
10349,0.8099710417155827,0.05746842920780182,9580,769,0.9256933037008407,0.9470443349753694
10477,0.8199890428113016,0.057012904435396194,9706,771,0.9264102319366231,0.9495073891625616
10605,0.8300070439070204,0.05659409612417221,9830,775,0.9269212635549269,0.9544334975369458
10733,0.8400250450027393,0.05615422874689102,9955,778,0.9275132768098389,0.958128078817734
10860,0.8499647804648979,0.055710453540086746,10080,780,0.9281767955801105,0.9605911330049262
10988,0.8599827815606167,0.05522295460104942,10206,782,0.9288314524936294,0.9630541871921182
11116,0.8700007826563356,0.054785747081041336,10330,786,0.9292911119107593,0.9679802955665024
11244,0.8800187837520544,0.05442623049020767,10456,788,0.9299181785841337,0.9704433497536946
11372,0.8900367848477734,0.05405758321285248,10582,790,0.9305311290889905,0.9729064039408867
11499,0.8999765203099319,0.053653690963983536,10709,790,0.9312983737716323,0.9729064039408867
11627,0.9099945214056507,0.05327753350138664,10836,791,0.9319686935580975,0.9741379310344828
11755,0.9200125225013697,0.05289448797702789,10960,795,0.9323692045937899,0.979064039408867
11883,0.9300305235970885,0.052483294159173965,11086,797,0.9329293949339392,0.9815270935960592
12010,0.9399702590592471,0.052155714482069016,11212,798,0.9335553705245628,0.9827586206896551
12138,0.949988260154966,0.05167870968580246,11338,800,0.9340912835722525,0.9852216748768473
12266,0.9600062612506848,0.05133744701743126,11463,803,0.934534485569868,0.9889162561576355
12394,0.9700242623464037,0.05097174271941185,11590,804,0.9351299015652735,0.9901477832512315
12521,0.9799639978085622,0.05065200477838516,11713,808,0.935468413066049,0.9950738916256158
12649,0.9899819989042812,0.05031806230545044,11841,808,0.9361214325243102,0.9950738916256158
12777,1.0,0.05000176280736923,11965,812,0.9364483055490335,1.0
