alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,cal_null_size,n_cal
0.15,251,76,102,9,93,0.08823529411764706,0.21040723981900453,0.0199203187250996,0.4,1377,17,betting,all,1119
0.2,251,77,105,9,96,0.08571428571428572,0.2171945701357466,0.0199203187250996,0.4,1377,17,betting,all,1119
0.05,251,45,50,0,50,0.0,0.11904761904761904,0.0,0.4,1320,18,betting,all,965
0.1,251,49,54,0,54,0.0,0.12857142857142856,0.0,0.4,1320,18,betting,all,965
0.15,251,79,105,12,93,0.11428571428571428,0.22142857142857142,0.025374691709353064,0.4,1320,18,betting,all,965
0.2,251,79,105,12,93,0.11428571428571428,0.22142857142857142,0.025374691709353064,0.4,1320,18,betting,all,965
0.05,251,47,54,3,51,0.05555555555555555,0.1223021582733813,0.0099601593625498,0.4,1320,19,betting,all,701
0.1,251,49,56,4,52,0.07142857142857142,0.12470023980815348,0.013944223107569721,0.4,1320,19,betting,all,701
0.15,251,86,120,20,100,0.16666666666666666,0.23980815347721823,0.03798140770252324,0.4,1320,19,betting,all,701
0.2,251,86,120,20,100,0.16666666666666666,0.23980815347721823,0.03798140770252324,0.4,1320,19,betting,all,701
