alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,seed,method,stratum
0.1,66,2,2,0,2,0.0,0.009216589861751152,0.0,2,betting,5<K<=30
0.15,7,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.15,178,35,39,0,39,0.0,0.1902439024390244,0.0,2,betting,K<=5
0.15,66,4,6,0,6,0.0,0.027649769585253458,0.0,2,betting,5<K<=30
0.2,7,0,0,0,0,0.0,0.0,0.0,2,betting,K>30
0.2,178,40,46,0,46,0.0,0.22439024390243903,0.0,2,betting,K<=5
0.2,66,7,10,0,10,0.0,0.04608294930875576,0.0,2,betting,5<K<=30
0.05,73,2,6,0,6,0.0,0.022304832713754646,0.0,3,betting,5<K<=30
0.05,172,28,32,0,32,0.0,0.17297297297297298,0.0,3,betting,K<=5
0.05,6,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.1,73,4,14,0,14,0.0,0.05204460966542751,0.0,3,betting,5<K<=30
0.1,172,35,40,0,40,0.0,0.21621621621621623,0.0,3,betting,K<=5
0.1,6,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.15,73,5,15,0,15,0.0,0.055762081784386616,0.0,3,betting,5<K<=30
0.15,172,39,45,0,45,0.0,0.24324324324324326,0.0,3,betting,K<=5
0.15,6,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.2,73,5,15,0,15,0.0,0.055762081784386616,0.0,3,betting,5<K<=30
0.2,172,45,53,0,53,0.0,0.2864864864864865,0.0,3,betting,K<=5
0.2,6,0,0,0,0,0.0,0.0,0.0,3,betting,K>30
0.05,167,25,26,0,26,0.0,0.12560386473429952,0.0,4,betting,K<=5
0.05,76,2,2,0,2,0.0,0.008547008547008548,0.0,4,betting,5<K<=30
0.05,8,1,1,1,0,1.0,0.0,0.125,4,betting,K>30
0.1,167,28,29,0,29,0.0,0.14009661835748793,0.0,4,betting,K<=5
0.1,76,3,3,0,3,0.0,0.01282051282051282,0.0,4,betting,5<K<=30
0.1,8,1,1,1,0,1.0,0.0,0.125,4,betting,K>30
0.15,167,28,29,0,29,0.0,0.14009661835748793,0.0,4,betting,K<=5
0.15,76,4,4,0,4,0.0,0.017094017094017096,0.0,4,betting,5<K<=30
0.15,8,1,1,1,0,1.0,0.0,0.125,4,betting,K>30
0.2,167,31,33,0,33,0.0,0.15942028985507245,0.0,4,betting,K<=5
0.2,76,6,7,0,7,0.0,0.029914529914529916,0.0,4,betting,5<K<=30
0.2,8,1,1,1,0,1.0,0.0,0.125,4,betting,K>30
0.05,175,15,15,1,14,0.06666666666666667,0.0660377358490566,0.005714285714285714,5,betting,K<=5
0.05,71,5,6,1,5,0.16666666666666666,0.022026431718061675,0.014084507042253521,5,betting,5<K<=30
0.05,5,0,0,0,0,0.0,0.0,0.0,5,betting,K>30
0.1,175,15,15,1,14,0.06666666666666667,0.0660377358490566,0.005714285714285714,5,betting,K<=5
0.1,71,5,6,1,5,0.16666666666666666,0.022026431718061675,0.014084507042253521,5,betting,5<K<=30
0.1,5,0,0,0,0,0.0,0.0,0.0,5,betting,K>30
0.15,175,15,15,1,14,0.06666666666666667,0.0660377358490566,0.005714285714285714,5,betting,K<=5
0.15,71,5,6,1,5,0.16666666666666666,0.022026431718061675,0.014084507042253521,5,betting,5<K<=30
0.15,5,0,0,0,0,0.0,0.0,0.0,5,betting,K>30
0.2,175,15,15,1,14,0.06666666666666667,0.0660377358490566,0.005714285714285714,5,betting,K<=5
0.2,71,5,6,1,5,0.16666666666666666,0.022026431718061675,0.014084507042253521,5,betting,5<K<=30
0.2,5,0,0,0,0,0.0,0.0,0.0,5,betting,K>30
0.05,68,0,0,0,0,0.0,0.0,0.0,6,betting,5<K<=30
0.05,177,30,31,0,31,0.0,0.14622641509433962,0.0,6,betting,K<=5
0.05,6,0,0,0,0,0.0,0.0,0.0,6,betting,K>30
0.1,68,8,9,1,8,0.1111111111111111,0.046242774566473986,0.014705882352941176,6,betting,5<K<=30
0.1,177,35,38,0,38,0.0,0.1792452830188679,0.0,6,betting,K<=5
0.1,6,0,0,0,0,0.0,0.0,0.0,6,betting,K>30
0.15,68,9,10,1,9,0.1,0.05202312138728324,0.014705882352941176,6,betting,5<K<=30
0.15,177,39,42,0,42,0.0,0.19811320754716982,0.0,6,betting,K<=5
0.15,6,0,0,0,0,0.0,0.0,0.0,6,betting,K>30
0.2,68,11,15,2,13,0.13333333333333333,0.07514450867052024,0.01838235294117647,6,betting,5<K<=30
0.2,177,41,47,1,46,0.02127659574468085,0.2169811320754717,0.002824858757062147,6,betting,K<=5
0.2,6,0,0,0,0,0.0,0.0,0.0,6,betting,K>30
0.05,50,5,6,0,6,0.0,0.041379310344827586,0.0,7,betting,5<K<=30
0.05,194,20,20,1,19,0.05,0.09268292682926829,0.005154639175257732,7,betting,K<=5
0.05,7,0,0,0,0,0.0,0.0,0.0,7,betting,K>30
0.1,50,5,6,0,6,0.0,0.041379310344827586,0.0,7,betting,5<K<=30
0.1,194,20,20,1,19,0.05,0.09268292682926829,0.005154639175257732,7,betting,K<=5
0.1,7,1,1,1,0,1.0,0.0,0.14285714285714285,7,betting,K>30
0.15,50,5,6,0,6,0.0,0.041379310344827586,0.0,7,betting,5<K<=30
0.15,194,20,20,1,19,0.05,0.09268292682926829,0.005154639175257732,7,betting,K<=5
0.15,7,1,1,1,0,1.0,0.0,0.14285714285714285,7,betting,K>30
0.2,50,5,6,0,6,0.0,0.041379310344827586,0.0,7,betting,5<K<=30
0.2,194,20,20,1,19,0.05,0.09268292682926829,0.005154639175257732,7,betting,K<=5
0.2,7,1,1,1,0,1.0,0.0,0.14285714285714285,7,betting,K>30
0.05,67,1,6,0,6,0.0,0.027649769585253458,0.0,8,betting,5<K<=30
0.05,174,27,30,1,29,0.03333333333333333,0.15025906735751296,0.005747126436781609,8,betting,K<=5
0.05,10,1,1,1,0,1.0,0.0,0.1,8,betting,K>30
0.1,67,2,7,0,7,0.0,0.03225806451612903,0.0,8,betting,5<K<=30
0.1,174,33,36,1,35,0.027777777777777776,0.18134715025906736,0.005747126436781609,8,betting,K<=5
0.1,10,1,1,1,0,1.0,0.0,0.1,8,betting,K>30
0.15,67,3,10,0,10,0.0,0.04608294930875576,0.0,8,betting,5<K<=30
0.15,174,36,39,1,38,0.02564102564102564,0.19689119170984457,0.005747126436781609,8,betting,K<=5
0.15,10,1,1,1,0,1.0,0.0,0.1,8,betting,K>30
0.2,67,4,11,0,11,0.0,0.05069124423963134,0.0,8,betting,5<K<=30
0.2,174,38,41,1,40,0.024390243902439025,0.20725388601036268,0.005747126436781609,8,betting,K<=5
0.2,10,1,1,1,0,1.0,0.0,0.1,8,betting,K>30
0.05,54,1,1,0,1,0.0,0.005917159763313609,0.0,9,betting,5<K<=30
0.05,190,32,35,1,34,0.02857142857142857,0.16037735849056603,0.005263157894736842,9,betting,K<=5
0.05,7,0,0,0,0,0.0,0.0,0.0,9,betting,K>30
0.1,54,4,4,0,4,0.0,0.023668639053254437,0.0,9,betting,5<K<=30
0.1,190,36,42,1,41,0.023809523809523808,0.19339622641509435,0.005263157894736842,9,betting,K<=5
0.1,7,0,0,0,0,0.0,0.0,0.0,9,betting,K>30
0.15,54,4,4,0,4,0.0,0.023668639053254437,0.0,9,betting,5<K<=30
0.15,190,40,47,1,46,0.02127659574468085,0.2169811320754717,0.005263157894736842,9,betting,K<=5
0.15,7,0,0,0,0,0.0,0.0,0.0,9,betting,K>30
0.2,54,4,4,0,4,0.0,0.023668639053254437,0.0,9,betting,5<K<=30
0.2,190,46,56,1,55,0.017857142857142856,0.25943396226415094,0.005263157894736842,9,betting,K<=5
0.2,7,0,0,0,0,0.0,0.0,0.0,9,betting,K>30
0.05,185,38,43,0,43,0.0,0.1902654867256637,0.0,10,betting,K<=5
0.05,59,0,0,0,0,0.0,0.0,0.0,10,betting,5<K<=30
0.05,7,0,0,0,0,0.0,0.0,0.0,10,betting,K>30
0.1,185,43,48,0,48,0.0,0.21238938053097345,0.0,10,betting,K<=5
0.1,59,4,7,1,6,0.14285714285714285,0.032432432432432434,0.005649717514124294,10,betting,5<K<=30
0.1,7,0,0,0,0,0.0,0.0,0.0,10,betting,K>30
0.15,185,53,65,0,65,0.0,0.28761061946902655,0.0,10,betting,K<=5
0.15,59,5,11,2,9,0.18181818181818182,0.04864864864864865,0.006779661016949153,10,betting,5<K<=30
0.15,7,0,0,0,0,0.0,0.0,0.0,10,betting,K>30
0.2,185,58,70,0,70,0.0,0.30973451327433627,0.0,10,betting,K<=5
0.2,59,7,16,5,11,0.3125,0.05945945945945946,0.01059322033898305,10,betting,5<K<=30
0.2,7,0,0,0,0,0.0,0.0,0.0,10,betting,K>30
0.05,66,1,1,0,1,0.0,0.004608294930875576,0.0,11,betting,5<K<=30
0.05,181,17,17,0,17,0.0,0.07906976744186046,0.0,11,betting,K<=5
0.05,4,0,0,0,0,0.0,0.0,0.0,11,betting,K>30
0.1,66,1,1,0,1,0.0,0.004608294930875576,0.0,11,betting,5<K<=30
0.1,181,17,17,0,17,0.0,0.07906976744186046,0.0,11,betting,K<=5
0.1,4,0,0,0,0,0.0,0.0,0.0,11,betting,K>30
0.15,66,1,1,0,1,0.0,0.004608294930875576,0.0,11,betting,5<K<=30
0.15,181,17,17,0,17,0.0,0.07906976744186046,0.0,11,betting,K<=5
0.15,4,0,0,0,0,0.0,0.0,0.0,11,betting,K>30
0.2,66,1,1,0,1,0.0,0.004608294930875576,0.0,11,betting,5<K<=30
0.2,181,17,17,0,17,0.0,0.07906976744186046,0.0,11,betting,K<=5
0.2,4,0,0,0,0,0.0,0.0,0.0,11,betting,K>30
0.05,59,1,1,0,1,0.0,0.005649717514124294,0.0,12,betting,5<K<=30
0.05,184,42,46,1,45,0.021739130434782608,0.2073732718894009,0.005434782608695652,12,betting,K<=5
0.05,8,1,1,1,0,1.0,0.0,0.125,12,betting,K>30
0.1,59,4,5,0,5,0.0,0.02824858757062147,0.0,12,betting,5<K<=30
0.1,184,47,52,1,51,0.019230769230769232,0.2350230414746544,0.005434782608695652,12,betting,K<=5
0.1,8,1,1,1,0,1.0,0.0,0.125,12,betting,K>30
0.15,59,6,10,0,10,0.0,0.05649717514124294,0.0,12,betting,5<K<=30
0.15,184,48,53,1,52,0.018867924528301886,0.23963133640552994,0.005434782608695652,12,betting,K<=5
0.15,8,1,1,1,0,1.0,0.0,0.125,12,betting,K>30
0.2,59,8,14,0,14,0.0,0.07909604519774012,0.0,12,betting,5<K<=30
0.2,184,55,62,2,60,0.03225806451612903,0.2764976958525346,0.008152173913043478,12,betting,K<=5
0.2,8,1,1,1,0,1.0,0.0,0.125,12,betting,K>30
0.05,180,15,15,0,15,0.0,0.07075471698113207,0.0,13,betting,K<=5
0.05,66,4,4,0,4,0.0,0.021739130434782608,0.0,13,betting,5<K<=30
0.05,5,0,0,0,0,0.0,0.0,0.0,13,betting,K>30
0.1,180,15,15,0,15,0.0,0.07075471698113207,0.0,13,betting,K<=5
0.1,66,4,4,0,4,0.0,0.021739130434782608,0.0,13,betting,5<K<=30
0.1,5,0,0,0,0,0.0,0.0,0.0,13,betting,K>30
0.15,180,15,15,0,15,0.0,0.07075471698113207,0.0,13,betting,K<=5
0.15,66,4,4,0,4,0.0,0.021739130434782608,0.0,13,betting,5<K<=30
0.15,5,0,0,0,0,0.0,0.0,0.0,13,betting,K>30
0.2,180,15,15,0,15,0.0,0.07075471698113207,0.0,13,betting,K<=5
0.2,66,4,4,0,4,0.0,0.021739130434782608,0.0,13,betting,5<K<=30
0.2,5,0,0,0,0,0.0,0.0,0.0,13,betting,K>30
0.05,67,2,6,0,6,0.0,0.02631578947368421,0.0,14,betting,5<K<=30
0.05,179,26,29,0,29,0.0,0.15263157894736842,0.0,14,betting,K<=5
0.05,5,0,0,0,0,0.0,0.0,0.0,14,betting,K>30
0.1,67,3,9,0,9,0.0,0.039473684210526314,0.0,14,betting,5<K<=30
0.1,179,32,35,0,35,0.0,0.18421052631578946,0.0,14,betting,K<=5
0.1,5,0,0,0,0,0.0,0.0,0.0,14,betting,K>30
0.15,67,7,14,0,14,0.0,0.06140350877192982,0.0,14,betting,5<K<=30
0.15,179,33,37,0,37,0.0,0.19473684210526315,0.0,14,betting,K<=5
0.15,5,0,0,0,0,0.0,0.0,0.0,14,betting,K>30
0.2,67,8,15,0,15,0.0,0.06578947368421052,0.0,14,betting,5<K<=30
0.2,179,39,45,0,45,0.0,0.23684210526315788,0.0,14,betting,K<=5
0.2,5,0,0,0,0,0.0,0.0,0.0,14,betting,K>30
0.05,183,30,33,0,33,0.0,0.1658291457286432,0.0,15,betting,K<=5
0.05,67,0,0,0,0,0.0,0.0,0.0,15,betting,5<K<=30
0.05,1,0,0,0,0,0.0,0.0,0.0,15,betting,K>30
0.1,183,34,37,0,37,0.0,0.18592964824120603,0.0,15,betting,K<=5
0.1,67,3,4,0,4,0.0,0.01904761904761905,0.0,15,betting,5<K<=30
0.1,1,0,0,0,0,0.0,0.0,0.0,15,betting,K>30
0.15,183,42,46,0,46,0.0,0.23115577889447236,0.0,15,betting,K<=5
0.15,67,5,6,0,6,0.0,0.02857142857142857,0.0,15,betting,5<K<=30
0.15,1,0,0,0,0,0.0,0.0,0.0,15,betting,K>30
0.2,183,47,51,0,51,0.0,0.2562814070351759,0.0,15,betting,K<=5
0.2,67,10,12,0,12,0.0,0.05714285714285714,0.0,15,betting,5<K<=30
0.2,1,0,0,0,0,0.0,0.0,0.0,15,betting,K>30
0.05,59,4,7,0,7,0.0,0.04516129032258064,0.0,16,betting,5<K<=30
0.05,185,34,38,1,37,0.02631578947368421,0.16666666666666666,0.005405405405405406,16,betting,K<=5
0.05,7,0,0,0,0,0.0,0.0,0.0,16,betting,K>30
0.1,59,6,9,1,8,0.1111111111111111,0.05161290322580645,0.01694915254237288,16,betting,5<K<=30
0.1,185,36,44,1,43,0.022727272727272728,0.19369369369369369,0.005405405405405406,16,betting,K<=5
0.1,7,0,0,0,0,0.0,0.0,0.0,16,betting,K>30
0.15,59,8,11,1,10,0.09090909090909091,0.06451612903225806,0.01694915254237288,16,betting,5<K<=30
0.15,185,44,52,1,51,0.019230769230769232,0.22972972972972974,0.005405405405405406,16,betting,K<=5
0.15,7,0,0,0,0,0.0,0.0,0.0,16,betting,K>30
0.2,59,9,13,1,12,0.07692307692307693,0.07741935483870968,0.01694915254237288,16,betting,5<K<=30
0.2,185,53,63,1,62,0.015873015873015872,0.27927927927927926,0.005405405405405406,16,betting,K<=5
0.2,7,0,0,0,0,0.0,0.0,0.0,16,betting,K>30
0.05,182,32,33,0,33,0.0,0.14732142857142858,0.0,17,betting,K<=5
0.05,62,2,8,0,8,0.0,0.045714285714285714,0.0,17,betting,5<K<=30
0.05,7,1,1,1,0,1.0,0.0,0.14285714285714285,17,betting,K>30
0.1,182,43,45,0,45,0.0,0.20089285714285715,0.0,17,betting,K<=5
0.1,62,7,16,1,15,0.0625,0.08571428571428572,0.008064516129032258,17,betting,5<K<=30
0.1,7,1,1,1,0,1.0,0.0,0.14285714285714285,17,betting,K>30
0.15,182,46,49,0,49,0.0,0.21875,0.0,17,betting,K<=5
0.15,62,7,16,1,15,0.0625,0.08571428571428572,0.008064516129032258,17,betting,5<K<=30
0.15,7,1,1,1,0,1.0,0.0,0.14285714285714285,17,betting,K>30
0.2,182,47,50,0,50,0.0,0.22321428571428573,0.0,17,betting,K<=5
0.2,62,8,17,1,16,0.058823529411764705,0.09142857142857143,0.008064516129032258,17,betting,5<K<=30
0.2,7,1,1,1,0,1.0,0.0,0.14285714285714285,17,betting,K>30
0.05,180,30,32,0,32,0.0,0.14545454545454545,0.0,18,betting,K<=5
0.05,66,2,2,0,2,0.0,0.012195121951219513,0.0,18,betting,5<K<=30
0.05,5,0,0,0,0,0.0,0.0,0.0,18,betting,K>30
0.1,180,35,38,0,38,0.0,0.17272727272727273,0.0,18,betting,K<=5
0.1,66,5,6,0,6,0.0,0.036585365853658534,0.0,18,betting,5<K<=30
0.1,5,0,0,0,0,0.0,0.0,0.0,18,betting,K>30
0.15,180,42,46,0,46,0.0,0.20909090909090908,0.0,18,betting,K<=5
0.15,66,9,11,0,11,0.0,0.06707317073170732,0.0,18,betting,5<K<=30
0.15,5,0,0,0,0,0.0,0.0,0.0,18,betting,K>30
0.2,180,44,50,0,50,0.0,0.22727272727272727,0.0,18,betting,K<=5
0.2,66,10,12,0,12,0.0,0.07317073170731707,0.0,18,betting,5<K<=30
0.2,5,0,0,0,0,0.0,0.0,0.0,18,betting,K>30
0.05,64,3,4,0,4,0.0,0.02030456852791878,0.0,19,betting,5<K<=30
0.05,181,35,38,1,37,0.02631578947368421,0.18137254901960784,0.0055248618784530384,19,betting,K<=5
0.05,6,0,0,0,0,0.0,0.0,0.0,19,betting,K>30
0.1,64,8,12,2,10,0.16666666666666666,0.050761421319796954,0.0234375,19,betting,5<K<=30
0.1,181,36,39,1,38,0.02564102564102564,0.18627450980392157,0.0055248618784530384,19,betting,K<=5
0.1,6,0,0,0,0,0.0,0.0,0.0,19,betting,K>30
0.15,64,9,13,2,11,0.15384615384615385,0.05583756345177665,0.0234375,19,betting,5<K<=30
0.15,181,45,49,1,48,0.02040816326530612,0.23529411764705882,0.0055248618784530384,19,betting,K<=5
0.15,6,0,0,0,0,0.0,0.0,0.0,19,betting,K>30
0.2,64,9,13,2,11,0.15384615384615385,0.05583756345177665,0.0234375,19,betting,5<K<=30
0.2,181,50,55,1,54,0.01818181818181818,0.2647058823529412,0.0055248618784530384,19,betting,K<=5
0.2,6,0,0,0,0,0.0,0.0,0.0,19,betting,K>30
