alpha,total_rejections,fp,tp,fdp,recall,threshold,seed,method
0.15,155,23,132,0.14838709677419354,0.5689655172413793,0.4529480040073395,7,score_oracle
0.2,212,42,170,0.19811320754716982,0.7327586206896551,0.2187223136425018,7,score_oracle
0.05,132,6,126,0.045454545454545456,0.5,0.674420177936554,8,score_oracle
0.1,191,19,172,0.09947643979057591,0.6825396825396826,0.4416351020336151,8,score_oracle
0.15,237,35,202,0.14767932489451477,0.8015873015873016,0.2316456288099289,8,score_oracle
0.2,265,53,212,0.2,0.8412698412698413,0.1524408757686615,8,score_oracle
0.05,20,1,19,0.05,0.07142857142857142,0.9523239135742188,9,score_oracle
0.1,150,15,135,0.1,0.5075187969924813,0.5366666913032532,9,score_oracle
0.15,202,30,172,0.1485148514851485,0.6466165413533834,0.2942286431789398,9,score_oracle
0.2,250,50,200,0.2,0.7518796992481203,0.179831713438034,9,score_oracle
0.05,161,8,153,0.049689440993788817,0.6566523605150214,0.4985034167766571,10,score_oracle
0.1,190,19,171,0.1,0.7339055793991416,0.3444828391075134,10,score_oracle
0.15,217,32,185,0.14746543778801843,0.7939914163090128,0.2168138325214386,10,score_oracle
0.2,251,50,201,0.199203187250996,0.8626609442060086,0.1301941275596618,10,score_oracle
0.05,93,4,89,0.043010752688172046,0.42995169082125606,0.7919883131980896,11,score_oracle
0.1,126,12,114,0.09523809523809523,0.5507246376811594,0.5640609860420227,11,score_oracle
0.15,147,22,125,0.14965986394557823,0.6038647342995169,0.4580143988132477,11,score_oracle
0.2,187,37,150,0.19786096256684493,0.7246376811594203,0.2338293641805648,11,score_oracle
0.05,149,7,142,0.04697986577181208,0.5590551181102362,0.4914509057998657,12,score_oracle
0.1,172,17,155,0.09883720930232558,0.610236220472441,0.3928314745426178,12,score_oracle
0.15,218,32,186,0.14678899082568808,0.7322834645669292,0.2202743887901306,12,score_oracle
0.2,265,53,212,0.2,0.8346456692913385,0.1260014027357101,12,score_oracle
0.05,24,1,23,0.041666666666666664,0.11219512195121951,0.953210711479187,13,score_oracle
0.1,86,8,78,0.09302325581395349,0.3804878048780488,0.7294800877571106,13,score_oracle
0.15,134,20,114,0.14925373134328357,0.5560975609756098,0.4686488509178161,13,score_oracle
0.2,182,36,146,0.1978021978021978,0.7121951219512195,0.2338293641805648,13,score_oracle
0.05,104,5,99,0.04807692307692308,0.4520547945205479,0.6725455522537231,14,score_oracle
0.1,143,14,129,0.0979020979020979,0.589041095890411,0.4582757651805877,14,score_oracle
0.15,170,25,145,0.14705882352941177,0.6621004566210046,0.2656223475933075,14,score_oracle
0.2,216,43,173,0.19907407407407407,0.7899543378995434,0.1562332063913345,14,score_oracle
0.05,126,6,120,0.047619047619047616,0.5063291139240507,0.6539897918701172,15,score_oracle
0.1,165,16,149,0.09696969696969697,0.6286919831223629,0.4141162931919098,15,score_oracle
0.15,182,27,155,0.14835164835164835,0.6540084388185654,0.2970000207424164,15,score_oracle
0.2,221,44,177,0.19909502262443438,0.7468354430379747,0.1666336953639984,15,score_oracle
0.05,35,1,34,0.02857142857142857,0.12927756653992395,0.941735863685608,16,score_oracle
0.1,215,21,194,0.09767441860465116,0.7376425855513308,0.26032355427742,16,score_oracle
0.15,240,36,204,0.15,0.7756653992395437,0.2055294513702392,16,score_oracle
0.2,276,55,221,0.19927536231884058,0.8403041825095057,0.1301941275596618,16,score_oracle
0.05,41,2,39,0.04878048780487805,0.15,0.9423430562019348,17,score_oracle
0.1,193,19,174,0.09844559585492228,0.6692307692307692,0.3642206490039825,17,score_oracle
0.15,223,33,190,0.14798206278026907,0.7307692307692307,0.2536305785179138,17,score_oracle
0.2,261,52,209,0.19923371647509577,0.8038461538461539,0.1617257893085479,17,score_oracle
0.05,49,2,47,0.04081632653061224,0.1934156378600823,0.9201372861862184,18,score_oracle
0.1,163,16,147,0.09815950920245399,0.6049382716049383,0.4634895324707031,18,score_oracle
0.15,204,30,174,0.14705882352941177,0.7160493827160493,0.2622134983539581,18,score_oracle
0.2,230,46,184,0.2,0.757201646090535,0.2077835202217102,18,score_oracle
0.05,100,5,95,0.05,0.42035398230088494,0.645902693271637,19,score_oracle
0.1,137,13,124,0.0948905109489051,0.5486725663716814,0.441065639257431,19,score_oracle
0.15,185,27,158,0.14594594594594595,0.6991150442477876,0.2338293641805648,19,score_oracle
0.2,221,44,177,0.19909502262443438,0.7831858407079646,0.1459573805332183,19,score_oracle
