alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,cal_null_size,n_cal
0.05,210,46,49,0,49,0.0,0.14040114613180515,0.0,0.3,358,14,betting,all,457
0.1,210,70,80,1,79,0.0125,0.22636103151862463,0.004761904761904762,0.3,358,14,betting,all,457
0.15,210,89,107,4,103,0.037383177570093455,0.29512893982808025,0.016666666666666666,0.3,358,14,betting,all,457
0.2,210,94,120,6,114,0.05,0.32664756446991405,0.023809523809523808,0.3,358,14,betting,all,457
0.05,210,33,34,1,33,0.029411764705882353,0.1064516129032258,0.004761904761904762,0.3,285,15,betting,all,461
0.1,210,74,85,1,84,0.011764705882352941,0.2709677419354839,0.004761904761904762,0.3,285,15,betting,all,461
0.15,210,92,111,2,109,0.018018018018018018,0.35161290322580646,0.007142857142857143,0.3,285,15,betting,all,461
0.2,210,104,128,4,124,0.03125,0.4,0.013095238095238096,0.3,285,15,betting,all,461
0.05,210,29,32,2,30,0.0625,0.07556675062972293,0.004761904761904762,0.3,525,16,betting,all,503
0.1,210,68,78,3,75,0.038461538461538464,0.1889168765743073,0.009523809523809525,0.3,525,16,betting,all,503
0.15,210,83,102,3,99,0.029411764705882353,0.24937027707808565,0.009523809523809525,0.3,525,16,betting,all,503
0.2,210,94,125,4,121,0.032,0.3047858942065491,0.011904761904761904,0.3,525,16,betting,all,503
0.05,210,19,22,0,22,0.0,0.05641025641025641,0.0,0.3,386,17,betting,all,419
0.1,210,68,85,3,82,0.03529411764705882,0.21025641025641026,0.014285714285714285,0.3,386,17,betting,all,419
0.15,210,83,115,4,111,0.034782608695652174,0.2846153846153846,0.014285714285714285,0.3,386,17,betting,all,419
0.2,210,96,133,4,129,0.03007518796992481,0.33076923076923076,0.014285714285714285,0.3,386,17,betting,all,419
0.05,210,71,82,3,79,0.036585365853658534,0.21763085399449036,0.009523809523809525,0.3,351,18,betting,all,469
0.1,210,86,112,5,107,0.044642857142857144,0.29476584022038566,0.009523809523809525,0.3,351,18,betting,all,469
0.15,210,102,133,10,123,0.07518796992481203,0.33884297520661155,0.03333333333333333,0.3,351,18,betting,all,469
0.2,210,107,146,12,134,0.0821917808219178,0.3691460055096419,0.04047619047619048,0.3,351,18,betting,all,469
0.05,210,56,63,0,63,0.0,0.1810344827586207,0.0,0.3,379,19,betting,all,288
0.1,210,92,112,7,105,0.0625,0.3017241379310345,0.02619047619047619,0.3,379,19,betting,all,288
0.15,210,93,114,7,107,0.06140350877192982,0.3074712643678161,0.02619047619047619,0.3,379,19,betting,all,288
0.2,210,104,133,8,125,0.06015037593984962,0.35919540229885055,0.027777777777777776,0.3,379,19,betting,all,288
