image_id,n_null,mean_score,p95_score
17379,49,0.09894806268263831,0.24280995130538935
17409,63,0.09284273487707921,0.1822320565581321
17436,85,0.09119301385739266,0.1921403110027312
17476,22,0.12101346034217961,0.31979372054338445
17482,99,0.10752347698717403,0.29070807397365556
17559,80,0.11368798445910211,0.26529363542795176
17570,92,0.09743661720953554,0.21002052649855613
17580,51,0.11679704837939316,0.32217828929424286
17582,96,0.09438687473690754,0.19342624023556704
17587,119,0.08930166766924012,0.1954249143600461
17591,42,0.12795080430805678,0.2844792455434798
17627,120,0.09715664085621631,0.24966290146112435
17714,33,0.1320873890636545,0.34820432066917417
17760,73,0.10294212140653226,0.2445805519819258
17766,90,0.09301081982751681,0.2145513236522674
17867,37,0.11721747902196802,0.3429675877094266
17890,20,0.17390614859759804,0.45357366949319833
17899,91,0.08133848703333305,0.1458780243992805
17905,35,0.11031156842197687,0.2403633832931515
17936,57,0.0995730432240586,0.2585488975048064
17959,173,0.11737734570324072,0.30598105788230906
17972,40,0.09796613091602917,0.1893508031964298
17984,26,0.1227610872055475,0.3787323385477066
18006,55,0.0944116702811284,0.14887713938951483
18011,36,0.10699533257219522,0.22545188665390015
18150,113,0.08932212417104599,0.2086606174707412
18193,57,0.10017140353457966,0.2367313623428342
18201,82,0.11635259175445971,0.2897646754980089
18267,21,0.14550000446892913,0.3995738327503204
18270,74,0.09771007792772468,0.19982427954673757
18294,143,0.09346045201995985,0.1718396916985512
18309,84,0.10443687150698329,0.22247477397322638
18317,284,0.09339017461670533,0.20597099140286432
18336,72,0.09626820564476975,0.20626611486077312
18347,8,0.2569322534836828,0.7329489946365355
18380,184,0.08776888970042697,0.17250109165906902
18432,68,0.0999597955275984,0.23793395012617108
18439,32,0.1228875915985554,0.559329080581665
18491,71,0.13610383637354406,0.35243192315101624
18505,53,0.11431409348294416,0.29594594836235044
18507,72,0.09577227249327629,0.2301034569740295
18519,54,0.10925148496473273,0.2630561605095861
18523,26,0.13685309915588448,0.29813762754201883
18525,48,0.09469706774689252,0.18378190025687208
18534,119,0.12478217160125736,0.33025790154933926
18575,73,0.10140659818298191,0.22506258189678188
18661,106,0.10625624329835734,0.2625041604042053
18688,32,0.14584987121634183,0.3963089197874069
18728,83,0.10291254973734713,0.22603970170021037
18737,30,0.10745113988717393,0.32279101163148793
18770,37,0.1161884813493973,0.2984623253345489
18792,69,0.09843460016924398,0.2722947239875792
18809,64,0.10068340651923786,0.22994569912552804
18819,64,0.09834702516673129,0.19952502176165574
18833,25,0.12374899029731747,0.4020808160305018
18837,49,0.09893980249762531,0.20673513412475575
18866,145,0.09666596828349702,0.20399700105190258
18940,92,0.109369332416226,0.29416451305151
18982,25,0.12452374160289761,0.38434317409992136
19002,92,0.10425369680413729,0.2104501947760582
19042,65,0.10401523921352163,0.2496186584234235
19093,34,0.15336495451629156,0.4338617861270898
19109,138,0.09744739227428811,0.23037275746464742
19131,36,0.10059820726099938,0.2058917619287967
19146,57,0.10057614090149858,0.25279551744461026
19193,107,0.09320231906582258,0.18575966358184806
19221,19,0.1598910995219883,0.35847295224666537
19226,44,0.12172313415530049,0.3315357029438019
19374,67,0.09980820024858655,0.2246762618422506
19399,78,0.09874160310778858,0.19898383319377877
19402,46,0.13314886941857956,0.25373462587594986
19404,11,0.22285688533024353,0.730525016784668
19432,26,0.13519421964883802,0.3202648609876632
19451,77,0.10055312204670591,0.2712731301784515
19528,54,0.10548563549915944,0.24882540851831425
19558,21,0.13816414596069423,0.3431832492351532
19579,32,0.12616674124728885,0.3344001322984694
19594,24,0.12612299434840676,0.46023380458354907
19609,91,0.09531825076747723,0.2020947188138961
19624,89,0.10380091296320547,0.21854256391525262
19635,31,0.11035570370093464,0.23092448711395258
19647,70,0.12005338780581949,0.31591656208038305
19714,22,0.11897176013074134,0.33301557302474966
19719,11,0.19255283610387278,0.7005414962768555
19742,158,0.09069083060456223,0.19401121661067008
19781,45,0.09978093653917308,0.2696320056915282
19783,40,0.11156858196482058,0.2689968004822723
19786,80,0.10298655470833178,0.24111308082938193
19789,61,0.11639676041534686,0.2920485734939575
19874,93,0.10010516094744842,0.21055768430233
19890,38,0.12483101171490389,0.3835230499505996
19899,65,0.1079790628300263,0.23574547767639153
19916,39,0.11198563109605736,0.26463507413864146
19924,40,0.1428475405089557,0.3921916574239729
19959,127,0.1068678934156425,0.22350658923387512
19994,49,0.09145179656999448,0.25943120121955837
20059,29,0.1319571986537555,0.43654800057411175
20107,34,0.11802298389375204,0.4273259431123724
20168,104,0.10320293115308649,0.22210541218519209
20182,114,0.09563182222477172,0.2191703133285044
20188,74,0.08644855238899987,0.17077602744102452
20247,8,0.26538618328049773,0.6446020752191544
20251,231,0.10509774619431202,0.22783978283405298
20254,40,0.11369198430329557,0.28861223161220534
20276,56,0.10716126679575864,0.25508869811892504
20291,55,0.10698416084051128,0.2516127601265907
20311,66,0.11200068078257817,0.2527071163058281
20333,24,0.14430661080405113,0.4136899426579475
20342,58,0.12035419727707727,0.30107618570327754
20355,96,0.10154746891930695,0.2584906369447708
20417,63,0.0940791663551141,0.1925151631236076
20421,94,0.09161718320497804,0.20950904935598366
20481,57,0.11210248743494348,0.25840891003608696
20509,46,0.12801252645642858,0.2962924987077713
20517,115,0.09430884851709652,0.2109574437141418
20553,192,0.08687467706234502,0.1736571863293647
20571,218,0.09184398493567186,0.21160134449601153
20599,49,0.10400055234833634,0.20988892912864657
20601,30,0.11037994461754953,0.31971446126699393
20629,125,0.09629708316922184,0.2074132889509201
20652,74,0.09895365881557396,0.2108962118625638
20692,9,0.23469842928979126,0.7419529438018797
20770,19,0.14714138170606206,0.4186884850263586
20779,85,0.09425592334831458,0.2530074566602705
20818,19,0.15345014063151255,0.30286330878734563
20915,67,0.12484391984432489,0.2707576751708984
20962,51,0.11163678984431655,0.29272921383380884
20972,38,0.12396969822676554,0.3248385205864906
20992,47,0.11651285539599171,0.33205173909664126
21036,62,0.1056315496924423,0.23814275935292228
21048,83,0.10266485181917623,0.2654442727565764
21083,118,0.09278501282935421,0.1838078960776328
21136,62,0.11241241556502153,0.2227046176791189
21138,93,0.09816644172514635,0.20885260403156272
21164,51,0.11522976287147572,0.2765134274959564
21167,32,0.09706361510325219,0.20504595190286629
21285,57,0.11414051369616857,0.32207995057105987
21383,60,0.11079197066525613,0.26457115411758425
21387,22,0.1981172178956595,0.5085445418953896
21397,53,0.12323568951127659,0.22856683731079097
21459,43,0.0849236964659635,0.1616789400577544
21465,77,0.1143487380309538,0.23057620823383332
21475,17,0.14453405076090023,0.370886880159378
21503,42,0.13494424796884963,0.3460486680269241
21551,124,0.09726846936128788,0.21964336335659007
21587,18,0.14832138621972665,0.437595623731613
21599,60,0.107122682655851,0.2276832349598407
21604,27,0.12104586318687151,0.3265375107526778
21647,104,0.0884069270597627,0.16429968103766437
21693,84,0.09619766575772133,0.21603517159819596
21786,86,0.12581736837015592,0.34554523974657053
21839,86,0.093744768912709,0.21783293038606638
21872,76,0.09919140811421365,0.2030074261128902
21879,39,0.09626542003108901,0.16403538733720804
21903,72,0.10333901069437461,0.26010690331459047
21926,65,0.08663765971477211,0.12247451543807975
21983,50,0.1008256065100431,0.2619076460599899
21989,86,0.09818705539543958,0.15276873484253878
22080,45,0.09802513279848625,0.28337846696376784
22123,45,0.1169536858797073,0.25617498159408564
22149,64,0.09738164953887458,0.20230284407734864
22150,52,0.10814198292791838,0.22927554547786672
22154,55,0.1105564689771695,0.2812137573957441
22166,40,0.11363339116796847,0.2468334078788757
22168,76,0.11494041920492519,0.25912182778120035
22192,62,0.10445305632968098,0.2585995517671106
22196,46,0.09959535041581026,0.20638432726263997
22198,45,0.11138308677408426,0.22565276324748987
22199,165,0.09130754753044153,0.1642792284488677
22213,119,0.09126077129059475,0.2054670110344884
22215,23,0.120510124641916,0.522724731266498
22218,23,0.10881605388029757,0.30632681846618637
22229,33,0.1243975043974139,0.3755457192659372
22257,45,0.13443006724119183,0.3349871218204497
22271,97,0.09067444726056656,0.16839167773723585
22291,68,0.09131675821674215,0.2021528095006942
22309,149,0.10335029259124055,0.2188015073537826
22324,33,0.12166304378346958,0.3948586702346798
22326,53,0.11754408696631212,0.32858318090438837
22371,40,0.12649238910526034,0.38905912786722174
22396,24,0.12595603584001458,0.5179601013660428
22420,98,0.09492536843279181,0.19316919147968262
22440,82,0.10356493757628808,0.20365020260214806
22446,41,0.12074791849022953,0.3548566102981567
22479,43,0.11250431359160774,0.31460981070995325
22487,78,0.09763995018333957,0.18991464003920552
22525,57,0.10179984798295451,0.20332658886909405
22559,56,0.1193148870952427,0.30598345398902893
22589,50,0.10563913598656649,0.21718203201889982
22599,5,0.29325467050075527,0.7650553226470946
22623,25,0.1352119696140289,0.44084153175353946
22656,46,0.08572089032310502,0.1480779610574245
22696,93,0.11484256803348497,0.30589089989662155
22705,57,0.15392627201059406,0.6535645723342894
22726,43,0.09766438949939812,0.20077621340751636
22755,49,0.11060284093326449,0.25241577029228196
22796,44,0.11506380149247968,0.24357037246227267
22806,61,0.1063870284401002,0.2485729157924652
22816,59,0.10574479615789344,0.2605220675468443
22879,32,0.11208411538973446,0.3499834075570105
22892,36,0.13389505963358608,0.3330259248614311
22899,43,0.12374872922204258,0.3579415380954742
22935,23,0.13558571105417994,0.44797331541776625
22953,77,0.09184101344896597,0.16385011076927197
22969,37,0.11067216873571675,0.3485691010951995
23023,50,0.11855662189424035,0.3037384942173955
23025,83,0.11459067953099683,0.2888392478227613
23034,58,0.10801912991908086,0.28213170319795605
23035,38,0.08342103218953856,0.12770538926124564
23038,13,0.12380831831922895,0.40856293439865105
23107,63,0.12149536840262863,0.3824345856904982
23126,77,0.10445335067131298,0.21967099905014043
23141,18,0.11761989713542986,0.32314495742321
23203,77,0.1033463407453004,0.26442105174064656
23230,29,0.1928250794780665,0.5332020163536072
23258,107,0.09432551456249758,0.17790997475385623
23272,58,0.10087300336052626,0.20063098892569542
23274,183,0.09938952536449402,0.21582633703947066
23283,17,0.1380091158344465,0.489482182264328
23298,92,0.09910400584340091,0.21764212846755984
23359,44,0.12452905912968242,0.42677336633205415
23378,159,0.09594482937886276,0.17939365953207015
23411,21,0.13188549893952548,0.3330042362213135
23440,64,0.10726928443182256,0.2592107534408567
23511,40,0.1141029841266572,0.2554604351520532
23541,44,0.11424940299581393,0.14090070053935053
23544,38,0.10762005583628223,0.22475099489092817
23575,112,0.08535649627447124,0.16698028966784453
23603,83,0.11606735821409393,0.26927079856395714
23666,73,0.09561695730032982,0.20116599500179266
23737,61,0.10921661299271658,0.2462095320224762
23746,48,0.10548700757014251,0.2869878411293028
23751,65,0.10311622201250145,0.25099814534187315
23781,93,0.10678022707341815,0.2060325622558593
23815,50,0.11911420889198776,0.27146199494600287
23874,33,0.12703572744221395,0.3895649015903472
23879,84,0.0989628931330073,0.2149839244782924
23899,109,0.09337899581007997,0.16564986407756796
23906,65,0.08493312488381675,0.1604088336229324
23937,68,0.12245619428508417,0.2851826921105384
23949,64,0.09840059309499334,0.2074795842170715
23951,45,0.11292301110095444,0.26982783377170544
23967,46,0.10333949359862697,0.31507860124111176
23986,42,0.12151492537841906,0.2413532368838786
23991,68,0.11096092905191811,0.28388679474592204
23996,64,0.09437289554625745,0.21567106619477244
24021,239,0.08012241673768809,0.13229237198829644
24027,10,0.19481074139475818,0.6582475185394284
24072,45,0.1072440658178594,0.22458239793777462
24086,77,0.10212118899473892,0.2266510218381882
24125,51,0.12819319225701625,0.2624893262982368
24132,48,0.0940061248062799,0.18102698698639863
24136,67,0.09920608463572028,0.23038046658039085
24144,5,0.277881546318531,0.6588949441909789
24238,53,0.0970229086167407,0.27259702682495107
24242,26,0.12989951369280994,0.35036733746528625
24243,60,0.09348559305071827,0.1819169349968433
24264,59,0.10077481666358847,0.26736013591289487
24305,53,0.10449924678453856,0.2792971730232238
24307,70,0.10076643526554102,0.27337450534105284
24351,36,0.1006518272269103,0.23829456791281697
24403,105,0.10409970159331954,0.23549515008926378
24404,41,0.10830186389204928,0.3323656618595123
24450,32,0.13612218620255587,0.39358594566583616
24457,45,0.12709785848855967,0.3659273147583006
24566,21,0.11450909415171255,0.4474232196807861
24567,30,0.11529380728801088,0.23195610716938966
24582,59,0.11141538803102602,0.29012662470340667
24600,58,0.10490720365838753,0.3056164070963858
24610,64,0.09552405960857864,0.1900093346834181
24706,65,0.106133544158477,0.22285353541374198
24744,49,0.12086284244242976,0.36503486633300763
24792,23,0.12981151951395944,0.6446606397628776
24808,87,0.10840678549018395,0.26441961824893956
24813,50,0.11152262106537815,0.2660593241453169
24919,48,0.12113890486458934,0.3409394368529319
24948,48,0.1207503098218391,0.28028059303760516
24958,76,0.09735527737556315,0.24374905973672867
25045,47,0.09328911881497562,0.20544024705886832
25057,34,0.1062353799010024,0.2578013844788073
25096,55,0.12590438886122265,0.30120719075202934
25102,92,0.09364078291084452,0.21922817081212992
25110,55,0.13635019619356498,0.2955601751804351
25139,28,0.11522646447909726,0.2810221217572688
25142,185,0.08884983721214368,0.1915474772453306
25145,23,0.18937175170235007,0.5980958044528961
25165,44,0.10502488022162151,0.4037440508604051
25181,46,0.10474254028952636,0.3196544982492924
25202,28,0.10596035673682173,0.2840914458036422
25228,26,0.10505328828898756,0.23537584766745562
25241,156,0.09900574923421324,0.1955666206777095
25377,146,0.1232643613004929,0.37823048233985895
25385,51,0.11688461096263394,0.29022957384586334
25386,68,0.08783370716606866,0.14567213132977483
25393,17,0.12322740015738148,0.2936921000480652
25394,107,0.10252349639189574,0.22773186713457078
25424,60,0.10738125325491027,0.2765585124492645
25452,18,0.13978236168622965,0.35926948785781804
25481,102,0.0923377304319657,0.22260480523109388
25517,12,0.16413449620207146,0.4685202956199644
25560,38,0.10559922721433007,0.23009266257286068
25603,69,0.10622653359736217,0.23290701508521994
25628,161,0.09835019867335043,0.2032532840967178
25695,25,0.10540102198719975,0.3098402917385095
25697,61,0.08604499422868742,0.1722813546657562
25710,45,0.10991917550563808,0.3061882734298705
25727,39,0.10968166350936273,0.28849327266216274
25755,36,0.12653277100374297,0.3613647446036338
25846,90,0.10751404058602117,0.2454671382904052
25907,152,0.09981022137952474,0.24492585435509648
25951,57,0.11473913510379034,0.3708753108978265
25986,86,0.09724509845985918,0.18606390431523318
26029,184,0.08754143720168779,0.17859531566500655
26051,34,0.08677363121772509,0.14654611647129054
26094,62,0.14409997133958719,0.3393944099545477
26105,27,0.12095328034074215,0.320180583000183
26172,15,0.2056755319237709,0.8017594814300537
26190,84,0.10223551728718333,0.19971858114004123
26204,79,0.11212111462520644,0.24749250411987278
26260,39,0.09208081290125843,0.16737762689590452
26281,24,0.12110823004816966,0.3431206420063972
26310,33,0.13659370634140386,0.43882637023925747
26374,41,0.12396630908294418,0.3274146318435669
26378,59,0.09318566600144915,0.14889336824417054
26386,19,0.15221060636012174,0.4886685103178021
26409,180,0.08588906483103828,0.16743514612317079
26413,48,0.11910197682057815,0.24071198776364325
26430,95,0.09162337642751238,0.16398652791976912
26445,84,0.0993501245975494,0.18870290741324416
26454,85,0.09788851746741459,0.2350596636533737
26465,52,0.10339399219418945,0.2690508574247359
26536,32,0.1273386013926938,0.38185128718614564
26552,42,0.11452360885838664,0.2984522029757498
26564,57,0.0971813539794662,0.17019531428813914
26584,24,0.12980297130222118,0.32623345851898183
26609,117,0.08656824224142942,0.15597305893898003
26645,46,0.1018096037694941,0.21505911648273468
26655,56,0.10578412609174843,0.2102694660425186
26671,15,0.10488820945223168,0.26228836178779585
26690,58,0.10278301274981988,0.28314186483621595
26713,112,0.0934284162108919,0.2115694411098955
26730,7,0.14722010067531038,0.3041429936885833
26733,29,0.12912736858787202,0.31134108304977415
26734,41,0.1113225730454049,0.1693353652954101
26748,48,0.10275293622786796,0.30209098756313296
26765,12,0.17672343738377091,0.6111887693405151
26767,110,0.09600999524647534,0.210384264588356
26768,40,0.1083886386826634,0.36944648921489714
26782,97,0.11489783726709402,0.26097744107246396
26799,19,0.1465434477125343,0.4223237544298171
26809,41,0.11381338191468537,0.3060439229011535
26828,73,0.12055718730369656,0.32293187975883475
26836,16,0.25584146496839816,0.6545760929584503
26865,26,0.1367729667287606,0.5296993888914585
26924,44,0.12346964227882294,0.2897108003497124
26926,20,0.12745828777551646,0.5276103705167772
26928,62,0.09605487652363312,0.23381368666887267
26941,77,0.09683299751637814,0.22177385389804838
27017,66,0.10512051104821939,0.2819505035877227
27070,24,0.11433366344620781,0.30453877449035605
27142,41,0.10525247963463384,0.2718918919563293
27149,118,0.09303858983567201,0.18901600837707508
27186,53,0.12202815859104099,0.3115620970726013
27207,12,0.17314521502703425,0.40656081885099404
27208,54,0.09749172890075927,0.20796103850007017
27345,35,0.11993584920253067,0.29875882863998404
27374,22,0.12403345226564187,0.28291172832250594
27377,16,0.16529855667613444,0.5387384071946144
27388,48,0.10424777477358775,0.2698201261460779
27478,30,0.12421686326464013,0.3875364750623696
27513,26,0.16275607550946564,0.47538393735885615
27585,25,0.14276771217584605,0.4477208971977231
27609,72,0.11017398215416402,0.24097674787044523
27611,96,0.08979468016574776,0.1779636219143867
27620,126,0.10178476619342013,0.24908281862735743
27656,48,0.1033163489773869,0.24078635275363913
27674,47,0.12581618043019413,0.303350058197975
27696,63,0.09685723099207116,0.22437077462673183
27711,66,0.10532728198802828,0.23874316364526743
27717,50,0.11814846374094483,0.2921206966042518
27718,108,0.10143967031466736,0.2436827577650543
27727,103,0.09319827293308032,0.17871546149253836
27739,42,0.10177498842988691,0.27289070412516575
27750,34,0.11782794259488577,0.25759320482611614
27764,58,0.10431866135833588,0.2835865199565887
27789,47,0.09288372416445546,0.246715939044952
27793,26,0.1464869670856457,0.4214679226279258
27829,14,0.19504992158285206,0.48945278525352476
27842,79,0.11347473808858964,0.25557836890220637
27897,94,0.08746520061283664,0.17534608170390126
