alpha,total_rejections,fp,tp,fdp,recall,threshold,seed,method
0.05,285,14,271,0.04912280701754386,0.4182098765432099,0.664638876914978,9,score_oracle
0.1,360,36,324,0.1,0.5,0.5635846853256226,9,score_oracle
0.15,421,63,358,0.1496437054631829,0.5524691358024691,0.4877587556838989,9,score_oracle
0.2,468,93,375,0.1987179487179487,0.5787037037037037,0.4127911031246185,9,score_oracle
0.05,212,10,202,0.04716981132075472,0.3877159309021113,0.6954041123390198,10,score_oracle
0.1,277,27,250,0.09747292418772563,0.4798464491362764,0.5902196764945984,10,score_oracle
0.15,323,48,275,0.14860681114551083,0.527831094049904,0.5073757767677307,10,score_oracle
0.2,367,73,294,0.1989100817438692,0.564299424184261,0.4678095877170563,10,score_oracle
0.05,274,13,261,0.04744525547445255,0.45709281961471104,0.6561235785484314,11,score_oracle
0.1,350,35,315,0.1,0.5516637478108581,0.535348653793335,11,score_oracle
0.15,384,57,327,0.1484375,0.5726795096322241,0.5004097819328308,11,score_oracle
0.2,438,87,351,0.19863013698630136,0.6147110332749562,0.4455263018608093,11,score_oracle
0.05,242,12,230,0.049586776859504134,0.42990654205607476,0.6568964719772339,12,score_oracle
0.1,290,29,261,0.1,0.48785046728971965,0.5728904008865356,12,score_oracle
0.15,329,49,280,0.14893617021276595,0.5233644859813084,0.5139532089233398,12,score_oracle
0.2,366,73,293,0.1994535519125683,0.5476635514018692,0.4663266241550445,12,score_oracle
0.05,262,13,249,0.04961832061068702,0.44623655913978494,0.6264230012893677,13,score_oracle
0.1,313,31,282,0.09904153354632587,0.5053763440860215,0.5466324687004089,13,score_oracle
0.15,364,54,310,0.14835164835164835,0.5555555555555556,0.4591141641139984,13,score_oracle
0.2,401,80,321,0.19950124688279303,0.5752688172043011,0.4190973937511444,13,score_oracle
0.05,244,12,232,0.04918032786885246,0.4280442804428044,0.6699339151382446,14,score_oracle
0.1,305,30,275,0.09836065573770492,0.507380073800738,0.5658535361289978,14,score_oracle
0.15,370,55,315,0.14864864864864866,0.5811808118081181,0.4803489148616791,14,score_oracle
0.2,406,81,325,0.19950738916256158,0.5996309963099631,0.4324818253517151,14,score_oracle
0.05,275,13,262,0.04727272727272727,0.4540727902946274,0.6229588389396667,15,score_oracle
0.1,312,31,281,0.09935897435897435,0.48700173310225303,0.5825624465942383,15,score_oracle
0.15,354,53,301,0.1497175141242938,0.5216637781629117,0.5127988457679749,15,score_oracle
0.2,392,78,314,0.1989795918367347,0.5441941074523396,0.4638367295265198,15,score_oracle
0.05,250,12,238,0.048,0.36728395061728397,0.633918046951294,16,score_oracle
0.1,332,33,299,0.09939759036144578,0.46141975308641975,0.5324494242668152,16,score_oracle
0.15,377,56,321,0.14854111405835543,0.49537037037037035,0.4845737814903259,16,score_oracle
0.2,443,88,355,0.1986455981941309,0.5478395061728395,0.4247130751609802,16,score_oracle
0.05,214,10,204,0.04672897196261682,0.4015748031496063,0.6645632386207581,17,score_oracle
0.1,261,26,235,0.09961685823754789,0.4625984251968504,0.6098171472549438,17,score_oracle
0.15,310,46,264,0.14838709677419354,0.5196850393700787,0.5355592966079712,17,score_oracle
0.2,353,70,283,0.19830028328611898,0.5570866141732284,0.4709042906761169,17,score_oracle
0.05,209,10,199,0.04784688995215311,0.33671742808798644,0.6977159380912781,18,score_oracle
0.1,285,28,257,0.09824561403508772,0.43485617597292725,0.6135268807411194,18,score_oracle
0.15,362,54,308,0.14917127071823205,0.5211505922165821,0.5127988457679749,18,score_oracle
0.2,427,85,342,0.1990632318501171,0.5786802030456852,0.44236621260643,18,score_oracle
0.05,211,10,201,0.04739336492890995,0.3799621928166352,0.7242050766944885,19,score_oracle
0.1,282,28,254,0.09929078014184398,0.48015122873345933,0.6093230843544006,19,score_oracle
0.15,340,51,289,0.15,0.5463137996219282,0.5037022233009338,19,score_oracle
0.2,386,77,309,0.19948186528497408,0.5841209829867675,0.4383710026741028,19,score_oracle
