alpha,num_test_families,num_rejected_families,total_rejections,fp,tp,fdp,recall,mean_family_fdp,score_floor,total_pruned,seed,method,cal_null_size,n_cal
0.1,537,132,198,13,185,0.06565656565656566,0.26353276353276356,0.019087523277467412,0.3,5632,15,betting,all,4960
0.15,537,136,216,15,201,0.06944444444444445,0.2863247863247863,0.019397889509621357,0.3,5632,15,betting,all,4960
0.2,537,152,249,24,225,0.0963855421686747,0.32051282051282054,0.030974549968963375,0.3,5632,15,betting,all,4960
0.05,537,124,183,10,173,0.0546448087431694,0.23159303882195448,0.012259466170080694,0.3,5231,16,betting,all,4543
0.1,537,130,217,16,201,0.07373271889400922,0.26907630522088355,0.014272412875764832,0.3,5231,16,betting,all,4543
0.15,537,145,263,25,238,0.09505703422053231,0.31860776439089694,0.021089385474860334,0.3,5231,16,betting,all,4543
0.2,537,161,302,41,261,0.1357615894039735,0.3493975903614458,0.03972687771570453,0.3,5231,16,betting,all,4543
0.05,537,112,165,10,155,0.06060606060606061,0.2528548123980424,0.014276846679081315,0.3,5069,17,betting,all,5908
0.1,537,119,193,13,180,0.06735751295336788,0.2936378466557912,0.015290709704117524,0.3,5069,17,betting,all,5908
0.15,537,137,221,17,204,0.07692307692307693,0.33278955954323003,0.020239640351372195,0.3,5069,17,betting,all,5908
0.2,537,163,268,34,234,0.12686567164179105,0.3817292006525285,0.04242087831473306,0.3,5069,17,betting,all,5908
0.05,537,117,192,14,178,0.07291666666666667,0.22111801242236026,0.009373060211049038,0.3,6631,18,betting,all,4767
0.1,537,139,242,23,219,0.09504132231404959,0.2720496894409938,0.01951780373568083,0.3,6631,18,betting,all,4767
0.15,537,155,298,37,261,0.12416107382550336,0.3242236024844721,0.025266028198989092,0.3,6631,18,betting,all,4767
0.2,537,170,341,60,281,0.17595307917888564,0.3490683229813665,0.0436374922408442,0.3,6631,18,betting,all,4767
0.05,537,136,222,15,207,0.06756756756756757,0.245260663507109,0.01961514587212911,0.3,6374,19,betting,all,4813
0.1,537,162,328,52,276,0.15853658536585366,0.32701421800947866,0.03256729304215337,0.3,6374,19,betting,all,4813
0.15,537,191,409,83,326,0.20293398533007334,0.3862559241706161,0.05340368301262156,0.3,6374,19,betting,all,4813
0.2,537,194,466,123,343,0.26394849785407726,0.40639810426540285,0.05874159529597006,0.3,6374,19,betting,all,4813
